laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 15 4 3 959 4 4 4 3 1 2 2 30 3 2 1 3 2 1 2 1
3 48 2 2 3990 5 5 4 2 1 2 2 40 3 3 1 3 2 1 2 0
4 12 4 0 2219 4 5 2 1 3 4 2 28 3 1 2 3 1 2 2 1
2 24 0 9 3841 5 3 4 2 1 2 1 31 3 3 1 3 2 1 1 1
2 12 3 6 727 1 5 4 4 1 4 3 40 3 1 3 3 2 1 1 1
3 12 2 1 2436 2 3 2 4 1 2 2 35 3 2 2 4 2 2 1 1
2 18 0 2 8303 4 4 2 3 1 1 1 23 3 3 1 3 2 2 2 1
3 24 4 0 1205 5 2 4 1 1 1 2 26 3 1 1 3 2 2 2 0
1 24 4 0 1382 2 5 4 2 1 2 3 24 1 1 1 3 2 1 2 1
2 21 4 1 1726 3 2 4 4 1 4 4 29 3 3 1 3 2 1 1 0
1 12 3 6 1656 3 5 3 2 1 4 1 63 3 3 2 4 2 2 2 1
3 12 2 9 1190 2 3 4 2 2 2 2 19 2 1 2 3 2 1 2 1
4 7 2 3 938 3 3 3 2 1 3 2 26 3 3 2 2 2 2 1 1
2 48 4 1 6840 4 3 4 4 1 4 4 58 3 1 2 2 2 2 2 1
2 12 4 3 666 3 5 4 1 1 4 1 53 3 1 2 2 2 2 1 1
3 12 4 2 1553 2 2 4 4 1 2 4 36 1 1 1 3 2 1 1 1
4 6 4 0 783 5 1 4 2 1 2 1 63 3 1 1 3 2 1 2 1
4 68 3 9 6408 3 4 4 1 1 1 4 27 3 3 2 4 2 2 2 0
4 9 2 2 4496 3 3 1 1 1 4 2 36 3 3 2 3 2 1 2 0
4 18 4 6 4213 3 4 2 3 1 4 3 42 1 2 1 3 2 2 1 0
1 21 4 3 1541 1 1 4 2 1 3 4 34 3 2 1 4 2 2 2 0
4 6 4 0 1040 3 3 4 3 1 4 1 50 3 1 2 2 2 1 1 1
1 12 2 3 1479 2 3 3 4 1 4 4 26 3 2 2 3 2 1 1 0
2 24 1 1 5742 3 5 1 3 1 1 2 44 1 1 1 3 2 1 1 0
3 12 2 3 1431 1 1 4 1 1 2 4 32 3 2 3 2 2 1 2 1
2 30 4 0 4783 5 3 4 4 1 4 3 26 3 1 1 3 2 1 1 1
1 24 4 9 2782 1 2 4 1 1 4 3 33 3 3 1 3 2 2 2 1
2 6 2 0 586 1 5 3 4 1 2 1 26 3 2 2 3 2 1 1 1
3 12 2 0 394 1 3 4 4 3 1 2 40 3 2 1 2 2 1 2 1
1 24 4 3 1865 4 5 4 3 1 4 2 58 1 2 1 3 1 2 1 1
4 24 4 1 2229 3 4 4 3 1 4 1 42 3 2 1 3 1 2 2 0
1 15 3 2 2576 5 4 3 2 1 4 1 22 3 1 1 3 2 1 1 0
2 24 4 3 5324 2 5 1 2 1 4 4 47 3 1 1 3 2 2 2 1
4 15 4 2 1552 4 5 2 4 1 4 3 33 3 2 1 2 2 1 2 1
1 60 4 2 7307 3 3 2 3 1 1 4 36 3 3 2 4 2 2 2 0
2 6 2 3 684 4 5 3 2 1 3 4 35 3 3 2 4 2 1 1 1
2 18 2 9 3367 1 5 4 3 1 2 3 43 2 3 1 3 2 2 1 1
1 36 3 1 5501 2 2 2 2 1 2 2 28 3 1 2 4 2 2 1 0
4 36 4 9 10963 1 5 2 2 1 4 1 42 3 3 2 4 2 1 1 1
2 12 2 0 1257 2 1 2 4 1 4 4 49 1 3 2 3 1 1 1 1
4 12 3 3 6316 5 3 1 4 1 1 3 28 3 1 1 3 1 1 2 1
1 24 2 0 3016 1 3 4 3 1 3 1 31 1 3 2 4 2 2 2 1
1 24 0 0 6767 1 3 3 4 1 2 4 54 3 1 1 3 2 2 2 1
1 12 4 3 686 1 5 4 2 1 3 1 40 2 1 2 2 2 1 2 1
4 36 2 0 13606 3 3 2 4 1 4 3 29 3 2 1 4 1 1 2 0
1 24 3 0 1977 3 3 3 1 1 4 1 31 3 2 1 3 2 2 2 1
2 18 2 3 936 1 3 3 1 1 4 2 35 1 2 1 3 2 1 2 1
4 24 2 2 8970 1 5 1 2 3 4 1 28 1 1 1 2 2 2 2 1
2 12 1 3 1544 1 1 3 1 1 4 4 66 3 3 1 4 2 1 2 1
1 12 2 2 2611 2 3 4 2 1 2 4 25 2 1 1 3 2 1 2 1
1 12 2 0 2927 2 3 2 3 1 4 3 33 3 2 1 3 2 1 2 1
1 12 2 6 3856 1 5 1 3 1 1 4 30 3 3 1 4 2 1 1 1
3 36 4 1 3621 2 2 4 4 1 4 4 63 1 1 2 3 1 2 2 1
4 18 4 2 1865 2 3 2 3 1 2 1 26 3 1 1 3 1 2 2 1
3 18 2 0 1861 3 2 4 4 1 2 3 24 3 1 1 3 2 1 1 1
2 18 2 0 1204 2 5 4 3 1 3 4 63 3 2 1 2 2 2 2 1
1 30 4 2 6778 5 1 2 3 1 4 2 35 3 3 1 3 2 2 2 1
4 24 4 9 1940 3 3 4 4 1 4 3 32 3 3 1 3 2 1 2 1
1 6 4 3 1445 4 3 4 2 1 1 3 32 3 2 1 3 2 1 2 1
4 42 4 9 18273 5 4 1 3 1 3 4 31 1 2 1 3 1 1 2 0
1 24 0 2 1810 1 4 4 1 1 2 2 30 3 2 2 3 2 1 2 1
1 27 4 9 8502 3 3 2 2 1 3 4 40 3 2 2 3 2 1 2 1
4 24 2 6 2387 2 5 2 2 1 3 2 54 3 2 2 2 2 2 1 1
4 30 4 2 3230 3 5 3 4 1 4 1 46 1 3 2 4 2 1 1 0
2 24 2 9 3867 1 2 2 1 1 3 2 27 3 3 1 3 2 1 1 1
3 36 2 2 6969 5 4 3 4 1 4 2 28 1 3 1 3 2 1 2 0
4 12 2 0 959 1 5 3 1 1 2 2 39 3 3 1 2 2 1 1 0
1 29 2 8 2283 1 2 4 4 1 2 2 24 3 1 1 3 2 1 1 0
4 24 4 2 5973 3 3 1 3 1 2 3 27 3 1 1 4 2 1 1 1
1 18 2 3 5763 3 3 1 1 1 4 2 35 3 3 1 2 2 2 1 1
4 30 4 9 4272 4 5 4 3 1 4 3 44 3 2 2 3 2 2 2 0
3 12 3 6 691 5 3 4 1 3 2 3 25 3 2 1 2 2 1 1 1
2 36 4 1 9244 2 2 2 3 1 3 2 41 3 2 2 3 2 1 1 0
1 12 4 1 6975 2 5 2 4 3 4 4 52 3 2 2 2 2 2 1 1
4 56 2 2 9527 5 5 2 2 1 2 3 39 1 1 1 4 2 2 2 0
1 18 2 1 1536 1 1 2 3 1 4 4 44 3 1 1 2 2 1 1 1
3 7 4 3 2690 4 4 1 3 1 2 2 52 3 2 1 3 2 1 1 1
3 24 1 6 1922 2 5 4 3 1 4 3 55 3 3 1 3 2 1 1 1
3 9 2 3 1818 3 4 1 2 1 4 2 40 3 1 1 2 2 1 1 1
1 12 2 9 1292 2 1 4 1 1 4 4 53 3 2 3 2 2 2 2 1
1 12 4 3 1410 3 5 4 2 1 2 1 55 1 3 2 3 2 2 2 1
3 18 4 3 1026 3 5 4 2 1 3 2 36 3 2 1 3 2 2 1 1
3 12 4 0 1140 5 3 4 2 1 2 1 26 3 2 1 2 1 1 1 1
1 15 4 0 2403 1 5 2 2 3 4 3 36 1 2 3 4 1 1 1 0
3 24 2 2 2426 1 3 2 2 1 4 1 34 3 1 1 3 1 1 2 1
1 20 2 3 2171 2 3 2 1 1 4 4 39 3 2 1 3 2 1 1 1
1 48 2 3 8341 2 4 2 3 1 2 2 22 2 2 1 3 2 1 2 0
1 18 2 0 2121 4 2 2 2 1 4 4 23 3 2 1 3 2 1 2 1
1 9 2 1 1394 5 3 4 2 1 1 4 35 3 1 1 2 2 2 2 1
3 12 2 3 609 5 2 4 2 1 4 3 25 2 2 1 3 2 1 2 0
2 12 3 2 6245 1 1 2 3 1 2 2 34 3 1 2 3 2 2 2 1
1 18 2 0 1924 4 4 1 1 1 2 3 20 3 3 1 3 2 1 2 0
3 18 4 9 6756 3 3 3 3 1 4 2 30 3 3 1 3 2 2 2 1
4 36 2 3 3447 3 5 4 3 1 3 3 36 3 1 1 4 2 2 1 1
1 24 2 2 2083 2 1 4 2 1 2 3 58 3 2 2 1 2 1 1 1
2 24 2 6 1387 2 4 3 1 1 3 2 26 3 3 4 3 2 1 2 1
3 6 4 3 1258 1 3 2 4 1 1 1 26 1 2 1 3 2 2 1 1
1 15 4 0 1054 1 2 4 1 1 4 3 25 3 1 1 2 2 1 2 0
3 24 2 3 1479 1 5 4 1 1 2 1 40 3 3 1 2 2 1 2 0
4 36 4 0 2340 1 4 4 3 1 4 4 55 3 2 2 3 2 1 1 1
2 9 2 0 936 3 5 1 1 1 4 1 28 3 3 1 3 2 1 1 1
4 9 4 9 898 3 4 4 2 1 2 4 29 3 2 1 2 2 1 2 0
4 6 2 9 1345 4 2 1 1 1 4 1 23 3 2 1 3 2 1 2 1
1 21 2 3 3190 2 5 4 3 1 2 4 35 1 2 2 3 2 1 2 1
3 9 1 0 1073 3 1 4 4 2 2 4 58 1 2 2 2 1 1 2 1
1 36 1 2 10254 2 4 4 3 1 3 4 30 2 1 2 2 2 2 2 0
2 12 4 0 2140 3 4 4 3 1 3 3 32 1 2 1 2 2 1 2 0
3 12 2 5 452 1 3 4 2 1 4 4 23 3 1 2 3 2 1 2 1
2 18 2 0 2684 4 2 4 4 1 1 2 34 3 2 2 3 2 1 1 0
3 12 2 1 997 4 3 1 1 1 2 1 23 3 1 1 3 2 1 1 0
2 12 4 5 729 2 5 4 4 1 2 1 50 1 2 2 3 1 1 1 1
2 21 0 5 3662 5 3 3 3 1 2 3 25 1 3 1 3 2 2 1 0
1 24 4 9 3946 2 5 2 3 1 3 3 41 3 1 2 4 2 2 2 0
4 9 2 3 1237 1 3 4 3 1 4 1 31 3 1 1 3 2 2 1 1
3 18 2 0 4049 2 3 2 3 1 3 3 34 3 1 1 3 2 1 2 0
1 12 2 3 433 4 5 4 4 1 3 2 55 3 2 2 3 2 1 2 1
1 36 2 0 2895 1 5 4 2 1 4 2 29 3 1 1 3 1 2 1 1
4 45 3 0 7577 4 5 2 1 1 2 3 28 3 1 1 3 2 2 1 0
4 4 2 3 1308 1 2 1 4 1 4 4 38 3 3 1 3 1 2 1 1
3 48 2 1 6534 5 3 2 2 1 3 4 24 3 2 2 3 2 1 1 1
4 8 2 3 2149 3 3 2 1 1 2 2 36 3 3 2 4 1 1 2 1
1 15 2 2 2746 3 3 2 3 1 2 3 24 3 1 1 1 2 1 1 1
4 24 2 2 1543 3 4 4 1 1 2 4 23 3 1 1 3 2 2 2 0
3 18 2 3 2403 2 5 2 1 1 1 2 26 3 1 1 2 1 2 2 0
4 6 4 9 2793 2 3 2 4 1 2 1 34 3 3 1 3 2 1 2 1
4 24 2 1 12218 2 2 1 1 1 2 2 29 3 1 1 4 2 1 1 1
2 12 2 2 1754 3 2 3 1 1 4 1 24 3 2 1 3 2 1 2 1
3 36 1 0 2302 4 2 3 4 1 1 1 24 3 2 2 3 2 1 1 0
4 6 2 2 1192 5 2 4 2 1 4 2 35 3 1 2 3 1 1 2 1
1 18 2 0 1553 1 3 1 2 1 2 4 23 3 2 2 3 2 2 1 1
3 24 0 1 1364 5 3 3 1 1 4 3 39 3 1 1 3 2 2 1 1
2 12 3 3 1311 4 3 4 2 1 2 2 35 3 2 2 2 2 2 1 1
1 6 2 3 1375 5 4 2 3 1 2 4 45 1 1 1 2 2 1 1 1
2 24 2 0 1473 4 2 4 1 1 4 1 32 1 3 1 3 1 1 2 1
2 6 4 3 1903 1 2 1 2 1 2 1 29 3 2 1 3 1 1 1 1
1 24 3 3 1422 2 5 4 1 1 3 4 46 3 2 1 3 2 1 1 1
4 12 4 2 1262 2 2 4 3 1 4 1 24 3 1 1 3 2 2 1 1
3 12 2 6 645 2 3 3 2 1 3 1 24 3 2 2 2 2 1 2 0
3 24 2 1 2719 4 4 2 4 1 4 4 41 3 3 1 3 2 2 1 1
1 15 4 0 1618 2 5 2 2 1 2 1 36 3 1 1 1 2 1 1 1
3 24 1 2 1927 5 4 4 2 1 4 4 32 3 1 1 2 2 1 2 0
4 30 2 0 4590 5 4 2 3 1 2 3 28 3 2 1 3 2 1 1 1
4 12 4 3 1308 2 3 4 1 1 2 1 42 3 2 1 3 2 2 2 1
3 36 3 2 2414 2 4 2 1 1 1 3 35 3 1 2 3 2 2 1 0
2 24 2 0 1010 5 3 4 1 3 2 2 31 3 1 2 3 2 1 2 0
1 30 2 1 2899 1 5 4 3 1 2 3 32 3 2 1 3 2 1 2 0
2 36 3 0 4737 3 3 1 4 1 4 3 31 3 1 1 3 2 1 2 1
3 18 3 5 1245 5 3 4 1 1 4 2 33 2 1 1 3 2 1 2 1
1 12 4 3 838 4 1 4 3 1 4 2 64 3 1 1 2 2 2 1 1
1 24 2 6 3996 3 2 1 1 1 3 3 24 3 3 1 3 2 1 2 0
3 18 2 2 1919 1 2 1 2 1 2 2 22 3 3 1 3 2 1 1 1
1 15 2 3 1518 3 5 2 1 1 2 1 50 3 2 2 3 1 2 1 1
1 35 2 9 11862 4 3 2 1 1 4 4 26 3 2 2 3 2 1 1 0
1 12 1 0 883 5 2 2 2 1 4 4 26 3 2 1 2 2 1 1 1
