laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 24 4 3 2394 5 5 4 3 1 2 3 52 3 2 1 3 2 2 2 1
3 15 2 2 2121 5 4 3 3 1 2 1 33 3 3 1 3 1 1 2 1
4 9 4 0 2962 1 5 2 1 2 4 2 32 3 1 2 3 1 2 2 1
2 24 1 9 2302 5 3 4 3 1 2 1 33 3 2 1 3 2 1 2 1
2 15 3 8 1591 1 5 4 3 1 4 3 36 3 1 2 3 2 1 1 1
2 48 2 1 9768 1 3 2 4 1 2 3 26 3 2 2 4 2 2 2 0
3 12 1 3 1880 3 5 3 3 1 1 1 47 3 3 1 3 2 2 2 1
4 9 4 0 1124 5 2 4 2 1 1 2 25 3 1 1 3 2 2 2 0
1 24 4 0 1546 1 5 4 2 1 2 3 24 1 1 1 3 2 1 2 1
2 18 4 1 7749 1 2 3 3 2 4 4 53 2 3 1 3 2 2 2 1
1 48 2 9 7386 2 3 3 3 1 4 2 32 3 2 1 4 2 2 2 1
4 24 4 9 2332 1 5 4 3 2 2 3 35 1 2 2 3 2 1 2 1
4 6 2 2 1209 1 4 2 3 1 4 2 44 3 2 2 2 2 2 2 1
2 12 4 0 1126 3 3 4 4 1 4 4 40 3 2 2 2 2 2 2 1
2 18 4 3 4094 1 5 2 2 1 4 2 35 3 1 2 3 2 2 1 1
2 36 4 1 6447 1 2 4 3 1 2 4 37 1 2 1 3 2 2 2 1
4 24 2 0 2377 5 2 4 3 1 2 1 36 3 1 1 3 2 1 2 1
4 39 3 3 6172 2 4 4 2 1 1 4 27 3 2 2 4 2 2 2 0
4 27 2 3 4030 1 3 2 2 1 4 2 37 3 2 2 3 2 1 2 0
4 18 4 3 1945 1 3 2 3 1 4 2 23 1 2 1 3 2 1 2 0
1 24 4 3 3122 1 1 4 2 1 2 4 36 3 2 1 4 2 2 2 0
4 20 4 1 5136 1 3 3 3 1 3 2 26 3 1 2 3 2 1 2 1
1 12 1 3 1443 1 3 3 3 1 4 4 43 3 2 2 3 2 1 2 0
2 24 2 1 4795 2 5 1 3 1 1 2 35 1 2 1 3 2 1 2 0
3 9 2 3 1105 1 1 4 2 1 2 4 37 3 2 3 2 2 1 2 1
