value,frequency,column
Male,0.8018638573743923,sex
Female,0.19813614262560778,sex
25 - 45,0.5686790923824959,age_cat
Less than 25,0.21859805510534847,age_cat
Greater than 45,0.21272285251215559,age_cat
African-American,0.5119529983792545,race
Caucasian,0.3369124797406807,race
Hispanic,0.08103727714748785,race
Other,0.05551053484602917,race
Asian,0.011952998379254457,race
Native American,0.002633711507293355,race
F,0.6361426256077796,c_charge_degree
M,0.36385737439222043,c_charge_degree
0,0.5143841166936791,is_recid
1,0.4856158833063209,is_recid
Low,0.5445705024311183,score_text
Medium,0.26114262560777957,score_text
High,0.19428687196110211,score_text
0,0.5421393841166937,two_year_recid
1,0.45786061588330634,two_year_recid
