value,frequency,column
4,0.28375,laufkont
1,0.2475,laufkont
3,0.2375,laufkont
2,0.23125,laufkont
2,0.53,moral
4,0.27625,moral
3,0.095,moral
1,0.06125,moral
0,0.0375,moral
3,0.275,verw
0,0.26625,verw
2,0.1575,verw
9,0.12375,verw
1,0.11625,verw
6,0.035,verw
4,0.0125,verw
5,0.0075,verw
10,0.00625,verw
1,0.22375,sparkont
4,0.20375,sparkont
2,0.20375,sparkont
5,0.185,sparkont
3,0.18375,sparkont
3,0.335,beszeit
5,0.26375,beszeit
4,0.1725,beszeit
2,0.16375,beszeit
1,0.065,beszeit
4,0.46,rate
2,0.24,rate
3,0.155,rate
1,0.145,rate
3,0.28,famges
2,0.265,famges
1,0.24125,famges
4,0.21375,famges
1,0.89375,buerge
3,0.06125,buerge
2,0.045,buerge
4,0.4075,wohnzeit
2,0.29375,wohnzeit
3,0.1525,wohnzeit
1,0.14625,wohnzeit
4,0.2675,verm
3,0.25625,verm
2,0.24625,verm
1,0.23,verm
3,0.775,weitkred
1,0.16125,weitkred
2,0.06375,weitkred
2,0.3575,wohn
1,0.34,wohn
3,0.3025,wohn
1,0.6275,bishkred
2,0.33625,bishkred
3,0.02375,bishkred
4,0.0125,bishkred
3,0.6075,beruf
2,0.19875,beruf
4,0.16625,beruf
1,0.0275,beruf
2,0.81125,pers
1,0.18875,pers
1,0.58,telef
2,0.42,telef
2,0.54625,gastarb
1,0.45375,gastarb
1,0.69625,kredit
0,0.30375,kredit
