61, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,46, Dominican-Republic, >50K
42, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,45, Ireland, >50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,54, England, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, El-Salvador, >50K
23, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
69, Private, 12th, Widowed, Prof-specialty, Husband, White, Female,0,0,25, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
58, Private, Assoc-acdm, Divorced, Craft-repair, Wife, White, Male,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
48, Local-gov, Masters, Never-married, Craft-repair, Husband, White, Male,0,1977,40, Taiwan, <=50K
34, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, South, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), >50K
56, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Canada, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Poland, <=50K
30, Private, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,60, Vietnam, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,20, Columbia, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, Yugoslavia, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Japan, >50K
38, Private, Bachelors, Widowed, Handlers-cleaners, Husband, White, Male,3325,0,24, Yugoslavia, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Ecuador, <=50K
