,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,638692.6
3,epoch,2,1250,1,148396.48
5,epoch,3,1250,1,251093.45
7,epoch,4,1250,1,104352.36
9,epoch,5,1250,1,74140.55
11,epoch,6,1250,1,139212.53
13,epoch,7,1250,1,109015.04
15,epoch,8,1250,1,49766.723
17,epoch,9,1250,1,46074.41
19,epoch,10,1250,1,66318.66
21,epoch,11,1250,1,57662.977
23,epoch,12,1250,1,36666.207
25,epoch,13,1250,1,30081.582
27,epoch,14,1250,1,36167.766
29,epoch,15,1250,1,42257.242
31,epoch,16,1250,1,38542.93
33,epoch,17,1250,1,26016.766
35,epoch,18,1250,1,14989.238
37,epoch,19,1250,1,13805.642
39,epoch,20,1250,1,19274.012
41,epoch,21,1250,1,21444.656
43,epoch,22,1250,1,16607.512
45,epoch,23,1250,1,10222.258
47,epoch,24,1250,1,8980.61
49,epoch,25,1250,1,12613.426
51,epoch,26,1250,1,15156.663
53,epoch,27,1250,1,12792.389
55,epoch,28,1250,1,8064.4624
57,epoch,29,1250,1,5702.861
59,epoch,30,1250,1,6956.449
61,epoch,31,1250,1,8919.667
63,epoch,32,1250,1,8498.019
65,epoch,33,1250,1,5918.7134
67,epoch,34,1250,1,3794.1023
69,epoch,35,1250,1,3736.7678
71,epoch,36,1250,1,4939.301
73,epoch,37,1250,1,5600.5874
75,epoch,38,1250,1,4968.023
77,epoch,39,1250,1,3768.3335
79,epoch,40,1250,1,3078.1223
81,epoch,41,1250,1,3201.3083
83,epoch,42,1250,1,3623.0042
85,epoch,43,1250,1,3653.1377
87,epoch,44,1250,1,3051.3667
89,epoch,45,1250,1,2294.9949
91,epoch,46,1250,1,2080.7617
93,epoch,47,1250,1,2452.253
95,epoch,48,1250,1,2724.1238
97,epoch,49,1250,1,2407.1123
99,epoch,50,1250,1,1870.4331
101,epoch,51,1250,1,1761.803
103,epoch,52,1250,1,2055.4312
105,epoch,53,1250,1,2188.4211
107,epoch,54,1250,1,1945.5172
109,epoch,55,1250,1,1632.8712
111,epoch,56,1250,1,1522.9
113,epoch,57,1250,1,1588.0189
115,epoch,58,1250,1,1669.3185
117,epoch,59,1250,1,1639.5139
119,epoch,60,1250,1,1487.9424
121,epoch,61,1250,1,1350.8866
123,epoch,62,1250,1,1357.4916
125,epoch,63,1250,1,1430.8202
127,epoch,64,1250,1,1396.2401
129,epoch,65,1250,1,1266.5227
131,epoch,66,1250,1,1207.989
133,epoch,67,1250,1,1254.9355
135,epoch,68,1250,1,1278.2771
