value,frequency,column
 Private,0.7395250528409797,work_class
 Self-emp-not-inc,0.08844129470761325,work_class
 Local-gov,0.06552281487007336,work_class
 State-gov,0.03883293961622943,work_class
 Self-emp-inc,0.037921173691408676,work_class
 Federal-gov,0.029259397405611506,work_class
 Without-pay,0.0004973268680840482,work_class
 HS-grad,0.3286916158978822,education
 Some-college,0.21662729495627667,education
 Bachelors,0.16693605205354553,education
 Masters,0.05520328235732935,education
 Assoc-voc,0.04562974014671142,education
 Assoc-acdm,0.03232624642546313,education
 11th,0.028762070537527457,education
 10th,0.028596294914832773,education
 7th-8th,0.020431845497119648,education
 Prof-school,0.01674333789216296,education
 9th,0.015500020721952838,education
 Doctorate,0.014173815740395375,education
 12th,0.012267396079406523,education
 5th-6th,0.01210162045671184,education
 1st-4th,0.004600273529777446,education
 Preschool,0.0014090927929048033,education
 Married-civ-spouse,0.4730407393592772,marital_status
 Never-married,0.29951510630361805,marital_status
 Divorced,0.15205768991669774,marital_status
 Widowed,0.044469310787848645,marital_status
 Separated,0.02291847983753989,marital_status
 Married-spouse-absent,0.007957229889344771,marital_status
 Married-AF-spouse,4.1443905673670685e-05,marital_status
 Craft-repair,0.14211115255501677,occupation
 Prof-specialty,0.13697210825148162,occupation
 Exec-managerial,0.13315926892950392,occupation
 Adm-clerical,0.12760578556923205,occupation
 Sales,0.11384640888557337,occupation
 Other-service,0.10282232997637697,occupation
 Machine-op-inspct,0.06498404409631564,occupation
 Transport-moving,0.05060300882755191,occupation
 Handlers-cleaners,0.038377056653819054,occupation
 Farming-fishing,0.03352811968999959,occupation
 Tech-support,0.03079282191553732,occupation
 Protective-serv,0.02105350408222471,occupation
 Priv-house-serv,0.004102946661693398,occupation
 Armed-Forces,4.1443905673670685e-05,occupation
 Husband,0.4119524223962866,relationship
 Not-in-family,0.2669401964441129,relationship
 Own-child,0.1365576691947449,relationship
 Unmarried,0.10833436943097517,relationship
 Wife,0.04670728169422687,relationship
 Other-relative,0.02950806083965353,relationship
 White,0.8083633801649468,race
 Black,0.11289319905507895,race
 Asian-Pac-Islander,0.03933026648431348,race
 Amer-Indian-Eskimo,0.020307513780098638,race
 Other,0.019105640515562187,race
 Male,0.5988644369845414,sex
 Female,0.40113556301545855,sex
 United-States,0.9156616519540801,native_country
 Mexico,0.01806954287372042,native_country
 Philippines,0.006672468813460981,native_country
 Germany,0.00484893696381947,native_country
 Canada,0.004351610095735422,native_country
 Jamaica,0.0038957271333250445,native_country
 El-Salvador,0.0034812880765883376,native_country
 Puerto-Rico,0.0029839612085042896,native_country
 India,0.0028181855858096065,native_country
 Cuba,0.0028181855858096065,native_country
 Iran,0.0025695221517675827,native_country
 Vietnam,0.002362302623399229,native_country
 Guatemala,0.002237970906378217,native_country
 South,0.0019478635666625222,native_country
 China,0.0019478635666625222,native_country
 Italy,0.0018235318496415101,native_country
 England,0.0016163123212731567,native_country
 Columbia,0.0016163123212731567,native_country
 Greece,0.0014090927929048033,native_country
 Taiwan,0.0012433171702101206,native_country
 Trinadad&Tobago,0.0011604293588627793,native_country
 Haiti,0.0011189854531891085,native_country
 Hungary,0.001077541547515438,native_country
 Japan,0.0010360976418417672,native_country
 Peru,0.0010360976418417672,native_country
 Dominican-Republic,0.0009532098304944258,native_country
 Hong,0.0009117659248207551,native_country
 Cambodia,0.0009117659248207551,native_country
 Honduras,0.0008703220191470844,native_country
 Ecuador,0.0008288781134734137,native_country
 Nicaragua,0.0008288781134734137,native_country
 Laos,0.0008288781134734137,native_country
 Thailand,0.0007459903021260724,native_country
 Yugoslavia,0.0007045463964524016,native_country
 Scotland,0.000663102490778731,native_country
 Portugal,0.000538770773757719,native_country
 Ireland,0.00041443905673670687,native_country
 Poland,0.0003315512453893655,native_country
 Outlying-US(Guam-USVI-etc),0.0003315512453893655,native_country
 France,0.0003315512453893655,native_country
 <=50K,0.7398566040863691,income
 >50K,0.2601433959136309,income
