value,frequency,column
Male,0.5411264181523501,sex
Female,0.4588735818476499,sex
25 - 45,0.3820907617504052,age_cat
Greater than 45,0.3172609400324149,age_cat
Less than 25,0.3006482982171799,age_cat
African-American,0.19550243111831442,race
Caucasian,0.1705834683954619,race
Native American,0.16794975688816854,race
Hispanic,0.15863047001620745,race
Other,0.15437601296596434,race
Asian,0.15295786061588332,race
F,0.6405996758508914,c_charge_degree
M,0.3594003241491086,c_charge_degree
0,0.5111426256077796,is_recid
1,0.48885737439222043,is_recid
Low,0.544773095623987,score_text
Medium,0.2633711507293355,score_text
High,0.19185575364667748,score_text
0,0.5425445705024311,two_year_recid
1,0.4574554294975689,two_year_recid
