value,frequency,column
4,0.275,laufkont
3,0.27375,laufkont
1,0.2375,laufkont
2,0.21375,laufkont
2,0.5575,moral
4,0.2825,moral
3,0.065,moral
1,0.0575,moral
0,0.0375,moral
3,0.27125,verw
0,0.26375,verw
2,0.195,verw
9,0.09875,verw
1,0.09375,verw
6,0.04375,verw
5,0.0125,verw
4,0.01,verw
10,0.00875,verw
8,0.0025,verw
1,0.25125,sparkont
3,0.19625,sparkont
2,0.19,sparkont
5,0.18375,sparkont
4,0.17875,sparkont
3,0.3475,beszeit
5,0.2525,beszeit
2,0.1875,beszeit
4,0.16375,beszeit
1,0.04875,beszeit
4,0.46625,rate
2,0.24,rate
1,0.15,rate
3,0.14375,rate
3,0.29875,famges
2,0.26875,famges
1,0.22875,famges
4,0.20375,famges
1,0.895,buerge
3,0.065,buerge
2,0.04,buerge
4,0.39375,wohnzeit
2,0.31375,wohnzeit
3,0.15,wohnzeit
1,0.1425,wohnzeit
4,0.27125,verm
2,0.2525,verm
3,0.25125,verm
1,0.225,verm
3,0.78,weitkred
1,0.16,weitkred
2,0.06,weitkred
2,0.37125,wohn
1,0.3425,wohn
3,0.28625,wohn
1,0.645,bishkred
2,0.32625,bishkred
3,0.0225,bishkred
4,0.00625,bishkred
3,0.63375,beruf
2,0.19625,beruf
4,0.15,beruf
1,0.02,beruf
2,0.84875,pers
1,0.15125,pers
1,0.6,telef
2,0.4,telef
2,0.56125,gastarb
1,0.43875,gastarb
1,0.72875,kredit
0,0.27125,kredit
