value,frequency,column
4,0.40625,laufkont
2,0.26375,laufkont
1,0.2525,laufkont
3,0.0775,laufkont
2,0.54875,moral
4,0.29875,moral
3,0.0725,moral
1,0.05,moral
0,0.03,moral
3,0.2625,verw
0,0.23375,verw
2,0.22375,verw
1,0.10125,verw
9,0.09875,verw
6,0.045,verw
5,0.015,verw
10,0.0075,verw
4,0.0075,verw
8,0.005,verw
1,0.58,sparkont
5,0.16875,sparkont
2,0.11875,sparkont
3,0.07,sparkont
4,0.0625,sparkont
3,0.33125,beszeit
5,0.24125,beszeit
2,0.18875,beszeit
4,0.18125,beszeit
1,0.0575,beszeit
4,0.51,rate
2,0.22,rate
3,0.1425,rate
1,0.1275,rate
3,0.51375,famges
2,0.3375,famges
4,0.09,famges
1,0.05875,famges
1,0.88875,buerge
3,0.05875,buerge
2,0.0525,buerge
4,0.4125,wohnzeit
2,0.31125,wohnzeit
3,0.14375,wohnzeit
1,0.1325,wohnzeit
3,0.35375,verm
1,0.255,verm
2,0.22375,verm
4,0.1675,verm
3,0.8125,weitkred
1,0.1675,weitkred
2,0.02,weitkred
2,0.66375,wohn
1,0.215,wohn
3,0.12125,wohn
1,0.6275,bishkred
2,0.33875,bishkred
3,0.02625,bishkred
4,0.0075,bishkred
3,0.6175,beruf
2,0.2,beruf
4,0.16875,beruf
1,0.01375,beruf
2,0.8775,pers
1,0.1225,pers
1,0.63125,telef
2,0.36875,telef
2,0.93,gastarb
1,0.07,gastarb
1,0.695,kredit
0,0.305,kredit
