value,frequency,column
4,0.2975,laufkont
1,0.24875,laufkont
2,0.22875,laufkont
3,0.225,laufkont
2,0.53375,moral
4,0.30875,moral
3,0.08375,moral
0,0.0375,moral
1,0.03625,moral
3,0.2625,verw
0,0.2525,verw
2,0.19875,verw
1,0.10125,verw
9,0.09,verw
6,0.04875,verw
10,0.01625,verw
5,0.0125,verw
4,0.01125,verw
8,0.00625,verw
1,0.2825,sparkont
2,0.1875,sparkont
3,0.18125,sparkont
5,0.175,sparkont
4,0.17375,sparkont
3,0.33875,beszeit
5,0.22625,beszeit
4,0.185,beszeit
2,0.18375,beszeit
1,0.06625,beszeit
4,0.47125,rate
2,0.20875,rate
3,0.16,rate
1,0.16,rate
3,0.35125,famges
2,0.275,famges
1,0.1925,famges
4,0.18125,famges
1,0.895,buerge
3,0.06125,buerge
2,0.04375,buerge
4,0.3825,wohnzeit
2,0.34875,wohnzeit
1,0.13625,wohnzeit
3,0.1325,wohnzeit
3,0.28375,verm
4,0.25875,verm
1,0.235,verm
2,0.2225,verm
3,0.80875,weitkred
1,0.16,weitkred
2,0.03125,weitkred
2,0.445,wohn
1,0.315,wohn
3,0.24,wohn
1,0.63875,bishkred
2,0.32875,bishkred
3,0.02625,bishkred
4,0.00625,bishkred
3,0.64,beruf
2,0.1925,beruf
4,0.15375,beruf
1,0.01375,beruf
2,0.85,pers
1,0.15,pers
1,0.60625,telef
2,0.39375,telef
2,0.9175,gastarb
1,0.0825,gastarb
1,0.7175,kredit
0,0.2825,kredit
