laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 24 4 2 1573 4 4 4 3 1 3 3 40 3 2 2 3 2 1 2 1
3 48 2 3 6456 5 4 3 2 1 2 1 31 3 3 1 3 2 2 2 0
4 21 4 1 3005 3 3 2 1 1 2 3 28 3 1 2 2 1 1 2 1
2 6 1 3 2039 5 2 4 2 1 1 1 30 3 3 1 3 2 2 1 1
2 37 4 6 4031 1 5 4 4 1 4 3 36 3 1 2 3 2 1 1 1
3 6 2 3 891 2 2 3 4 1 2 2 26 3 2 1 4 2 2 1 1
2 12 0 3 697 4 3 4 3 1 2 1 30 3 3 1 3 2 1 2 1
3 18 2 3 430 5 2 4 1 1 1 2 22 3 1 1 3 2 2 2 0
2 24 2 1 2607 2 2 4 2 1 1 3 29 1 1 1 4 2 2 2 1
2 6 2 0 643 3 2 4 4 1 4 4 40 1 3 1 2 1 2 1 1
1 24 4 1 6883 4 5 2 2 1 4 1 46 3 3 2 4 1 2 2 1
3 36 3 9 8898 3 4 3 2 2 2 3 31 1 1 2 4 1 2 2 1
4 18 1 0 885 3 5 4 2 1 4 2 36 2 3 2 3 1 2 1 0
2 48 4 0 11929 4 1 4 4 1 4 4 36 3 1 1 2 2 2 2 1
2 12 2 2 701 3 3 2 1 1 4 1 38 3 1 1 2 1 1 1 1
3 18 2 3 1428 2 2 4 4 1 4 4 39 1 1 1 3 2 2 1 1
3 12 2 1 2236 5 3 2 2 1 2 1 46 3 1 1 2 2 1 2 1
4 18 2 0 6560 3 3 4 1 1 1 4 68 3 3 2 4 2 1 2 0
4 12 2 5 820 3 4 2 1 1 4 2 23 1 3 1 2 2 1 2 1
4 24 3 9 1374 3 3 2 3 1 3 2 31 1 2 1 3 2 2 1 1
1 30 3 2 8238 1 2 2 2 1 2 4 49 3 3 1 3 2 1 1 0
4 12 3 0 339 3 5 4 3 1 4 2 45 1 1 2 2 2 1 1 1
1 12 1 0 905 2 1 2 4 1 2 4 37 3 2 1 2 2 1 1 1
2 12 2 2 4454 3 4 1 3 1 2 1 20 3 1 1 3 2 1 1 1
3 6 3 3 913 1 3 4 1 1 2 4 24 3 2 4 3 2 1 2 1
2 18 4 1 6298 5 5 2 4 1 4 3 41 3 1 1 3 2 1 1 1
1 30 4 9 10351 1 5 2 1 1 4 3 38 2 3 2 4 1 2 2 1
2 21 2 3 2577 1 5 3 4 1 4 2 40 3 3 1 3 2 1 1 1
3 18 3 1 6081 1 5 3 4 2 4 3 31 1 2 2 3 2 2 2 1
1 9 2 0 3016 5 3 1 3 1 2 2 33 3 2 1 2 1 1 1 1
4 24 4 1 3929 3 4 3 3 1 4 1 42 3 2 2 3 1 2 2 1
1 24 2 1 4848 5 5 3 2 1 4 1 42 3 1 1 3 2 2 1 1
2 8 2 3 1402 2 3 1 2 1 3 3 33 3 1 1 3 2 2 2 1
4 18 4 2 3281 4 5 2 4 1 4 4 33 1 2 2 3 2 2 2 1
1 60 2 3 6146 3 3 4 3 1 1 4 42 3 3 1 3 2 1 2 0
1 18 0 9 1535 4 3 3 1 1 2 4 32 3 3 2 3 2 1 1 0
2 18 4 9 3577 1 5 3 3 1 2 3 40 1 3 2 4 2 2 1 1
1 24 2 0 3663 2 3 4 2 1 4 1 61 3 1 1 4 2 2 1 0
3 36 2 0 900 1 5 4 2 1 4 1 36 3 2 1 3 2 1 1 1
2 48 1 1 15661 2 3 1 4 1 2 4 23 1 3 1 3 2 2 1 0
4 18 2 3 2400 5 2 3 4 1 1 2 27 3 1 1 3 2 1 2 1
1 12 2 2 653 1 5 4 3 1 4 1 24 1 3 1 3 2 1 2 1
1 12 2 3 1193 1 3 3 4 1 1 3 26 3 1 1 3 2 2 2 1
1 9 2 3 902 1 3 4 2 1 1 1 30 1 1 1 3 2 1 2 0
4 9 2 1 2322 3 2 2 4 1 4 3 22 3 2 1 3 2 1 2 0
1 24 4 1 5317 3 5 2 1 1 4 1 44 3 2 2 3 2 1 2 1
2 36 2 0 9282 1 4 1 1 1 3 2 24 1 2 1 3 2 2 2 1
4 21 4 0 1592 1 5 4 2 3 3 1 30 1 1 2 3 2 2 2 1
2 15 0 0 947 1 3 4 1 1 3 4 32 3 3 2 3 1 1 2 0
