33, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,20, Dominican-Republic, <=50K
44, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Iran, >50K
20, Private, 9th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, England, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Ecuador, >50K
31, Private, Bachelors, Divorced, Craft-repair, Wife, White, Male,0,0,54, Yugoslavia, <=50K
47, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, Dominican-Republic, <=50K
22, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,25, South, <=50K
54, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, South, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Mexico, >50K
28, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,7687,0,45, Cambodia, >50K
43, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Poland, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,18, Vietnam, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Yugoslavia, >50K
64, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,5279,0,40, Jamaica, >50K
43, Private, Bachelors, Separated, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,7298,0,45, Ecuador, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Jamaica, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Female,0,0,30, China, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,61, England, >50K
29, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,37, Germany, <=50K
29, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, Canada, >50K
40, State-gov, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,30, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Thailand, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,54, Scotland, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,54, El-Salvador, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Guatemala, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Haiti, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, Ecuador, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,50, Nicaragua, >50K
35, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Japan, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,54, Japan, <=50K
32, Private, Some-college, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, France, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,15024,0,40, Portugal, >50K
47, Federal-gov, 7th-8th, Divorced, Other-service, Unmarried, Black, Male,0,0,40, England, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Hong, <=50K
43, Federal-gov, HS-grad, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, <=50K
20, Private, Assoc-acdm, Separated, Other-service, Wife, White, Male,0,0,40, Japan, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3283,0,45, Honduras, <=50K
