value,frequency,column
4,0.2975,laufkont
2,0.28625,laufkont
1,0.25375,laufkont
3,0.1625,laufkont
2,0.5275,moral
4,0.2875,moral
3,0.07875,moral
1,0.06125,moral
0,0.045,moral
0,0.26125,verw
3,0.255,verw
2,0.195,verw
9,0.1225,verw
1,0.11125,verw
6,0.03375,verw
5,0.01125,verw
4,0.0075,verw
10,0.0025,verw
1,0.355,sparkont
5,0.19375,sparkont
2,0.1575,sparkont
4,0.1475,sparkont
3,0.14625,sparkont
3,0.32875,beszeit
5,0.24625,beszeit
2,0.17875,beszeit
4,0.17625,beszeit
1,0.07,beszeit
4,0.45625,rate
2,0.2325,rate
3,0.17375,rate
1,0.1375,rate
3,0.3775,famges
2,0.3075,famges
4,0.17125,famges
1,0.14375,famges
1,0.87625,buerge
3,0.08125,buerge
2,0.0425,buerge
4,0.43,wohnzeit
2,0.29875,wohnzeit
1,0.145,wohnzeit
3,0.12625,wohnzeit
3,0.28875,verm
1,0.2475,verm
2,0.23375,verm
4,0.23,verm
3,0.7875,weitkred
1,0.165,weitkred
2,0.0475,weitkred
2,0.6275,wohn
1,0.23125,wohn
3,0.14125,wohn
1,0.6375,bishkred
2,0.31375,bishkred
3,0.03875,bishkred
4,0.01,bishkred
3,0.63375,beruf
2,0.2225,beruf
4,0.14375,beruf
2,0.815,pers
1,0.185,pers
1,0.61875,telef
2,0.38125,telef
2,0.93125,gastarb
1,0.06875,gastarb
1,0.67125,kredit
0,0.32875,kredit
