,type,this_epoch,total_epochs,batch_num,loss
2,epoch,1,50,2,17672.941
5,epoch,2,50,2,16644.973
8,epoch,3,50,2,15778.532
11,epoch,4,50,2,15164.92
14,epoch,5,50,2,13968.471
17,epoch,6,50,2,12196.24
20,epoch,7,50,2,10149.667
23,epoch,8,50,2,8259.119
26,epoch,9,50,2,7114.151
29,epoch,10,50,2,6433.1123
32,epoch,11,50,2,5761.5234
35,epoch,12,50,2,5342.8564
38,epoch,13,50,2,4826.194
41,epoch,14,50,2,4283.2617
44,epoch,15,50,2,3880.0505
47,epoch,16,50,2,3659.2056
50,epoch,17,50,2,3437.0703
53,epoch,18,50,2,3164.0176
56,epoch,19,50,2,2869.3555
59,epoch,20,50,2,2549.872
62,epoch,21,50,2,2329.1997
65,epoch,22,50,2,2138.2756
68,epoch,23,50,2,1985.9553
71,epoch,24,50,2,1868.6102
74,epoch,25,50,2,1782.8024
77,epoch,26,50,2,1713.6516
80,epoch,27,50,2,1625.1396
83,epoch,28,50,2,1499.7712
86,epoch,29,50,2,1394.8059
89,epoch,30,50,2,1322.6063
92,epoch,31,50,2,1265.0398
95,epoch,32,50,2,1207.138
98,epoch,33,50,2,1151.8953
101,epoch,34,50,2,1099.8798
104,epoch,35,50,2,1048.3091
107,epoch,36,50,2,997.44885
110,epoch,37,50,2,958.8495
113,epoch,38,50,2,940.2229
116,epoch,39,50,2,927.9096
119,epoch,40,50,2,890.26697
122,epoch,41,50,2,849.4279
125,epoch,42,50,2,838.63367
128,epoch,43,50,2,820.5803
131,epoch,44,50,2,795.2012
134,epoch,45,50,2,791.36523
137,epoch,46,50,2,823.89026
140,epoch,47,50,2,797.9178
143,epoch,48,50,2,747.1433
146,epoch,49,50,2,808.06506
149,epoch,50,50,2,826.52637
