sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,Greater than 45,Native American,0,0,0,13.0,-1.0,M,arrest case no charge,0,0,,13,Medium,0
Male,Greater than 45,Caucasian,0,0,0,1.0,-18.0,F,Battery,1,0,,1,Medium,0
Male,Greater than 45,Asian,0,0,0,2.0,-1.0,M,Battery,0,0,,2,Low,0
Male,Less than 25,Asian,0,0,0,0.0,-1.0,M,Battery,1,0,Operating W/O Valid License,0,Low,1
Female,25 - 45,Native American,0,0,0,3.0,0.0,F,arrest case no charge,1,0,Grand Theft in the 3rd Degree,3,Low,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Poss Anti-Shoplifting Device,1,0,Enter City Park/ Prohibited Hrs,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,arrest case no charge,0,0,Operating W/O Valid License,0,High,0
Female,25 - 45,Native American,0,0,0,7.1951712628828535,-1.0,F,Poss Anti-Shoplifting Device,1,0,Fail Obey Driv Lic Restrictions,8,Low,1
Male,Less than 25,Other,0,0,0,0.0,0.0,M,Felony Driving While Lic Suspd,0,0,,0,Low,0
Female,Greater than 45,Hispanic,0,0,0,3.0,-1.0,F,arrest case no charge,0,0,,3,Low,0
Male,Greater than 45,African-American,0,0,0,2.0,0.0,M,Poss Counterfeit Payment Inst,0,0,,2,Low,0
Female,25 - 45,Native American,0,0,0,5.0,-1.0,F,Poss Anti-Shoplifting Device,1,0,Driving License Suspended,5,Low,1
Female,25 - 45,Native American,0,0,0,5.0,-1.0,F,Poss Anti-Shoplifting Device,0,0,,6,Medium,0
Male,Greater than 45,Other,0,0,0,2.0,-2.0,F,arrest case no charge,0,0,,2,Low,0
Female,25 - 45,Native American,0,0,0,9.0,-8.0,F,arrest case no charge,1,0,Driving License Suspended,9,High,1
Female,Less than 25,Hispanic,0,0,0,6.0,-1.0,F,Poss Anti-Shoplifting Device,0,0,,6,Low,0
Female,25 - 45,Asian,0,0,0,1.0,-1.0,F,Felony Driving While Lic Suspd,1,0,Felony Battery w/Prior Convict,1,High,1
Female,25 - 45,African-American,0,0,0,3.0,-1.0,F,Battery,1,0,Possession of Cocaine,3,High,1
Male,Greater than 45,Other,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,9.0,-13.0,M,Aggravated Assault W/Dead Weap,1,1,Opert With Susp DL 2nd Offens,10,High,1
Female,25 - 45,Native American,0,0,0,8.0,0.0,M,Possession of Cocaine,1,0,Driving License Suspended,9,Medium,1
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Battery,1,0,Shoot/Throw Into Vehicle,0,Medium,1
Female,25 - 45,African-American,0,0,0,14.0,0.0,F,Possession of Cocaine,1,0,DWLS/License Susp/Revoked,15,Medium,1
Female,Greater than 45,Native American,0,0,0,7.0,-1.0,F,arrest case no charge,0,0,,7,Low,0
Female,25 - 45,African-American,0,0,1,8.0,-7.389066370407342,M,Aggravated Assault W/Dead Weap,1,1,Opert With Susp DL 2nd Offens,7,Medium,1
Female,Greater than 45,Hispanic,0,0,0,3.0,0.0,F,Poss Anti-Shoplifting Device,0,0,,5,Low,0
Female,Less than 25,Asian,0,0,0,1.0,0.0,F,arrest case no charge,0,0,,1,Medium,0
Female,25 - 45,African-American,0,0,1,15.0,-1.0,F,Poss Counterfeit Payment Inst,1,0,Shoot/Throw Into Vehicle,16,Medium,1
