value,frequency,column
Female,0.6636952998379254,sex
Male,0.33630470016207453,sex
Greater than 45,0.5010129659643436,age_cat
Less than 25,0.31746353322528365,age_cat
25 - 45,0.18152350081037277,age_cat
African-American,0.18557536466774716,race
Other,0.17807941653160453,race
Hispanic,0.17524311183144248,race
Asian,0.168354943273906,race
Caucasian,0.16410048622366288,race
Native American,0.12864667747163697,race
F,0.6397893030794165,c_charge_degree
M,0.3602106969205835,c_charge_degree
0,0.5123581847649918,is_recid
1,0.4876418152350081,is_recid
Low,0.5510534846029174,score_text
Medium,0.25952188006482985,score_text
High,0.18942463533225284,score_text
0,0.5395056726094003,two_year_recid
1,0.4604943273905997,two_year_recid
