value,frequency,column
4,0.2925,laufkont
1,0.24625,laufkont
3,0.24,laufkont
2,0.22125,laufkont
2,0.515,moral
4,0.285,moral
3,0.10375,moral
1,0.0525,moral
0,0.04375,moral
3,0.26625,verw
0,0.25,verw
2,0.19375,verw
9,0.1,verw
1,0.09,verw
6,0.045,verw
5,0.02,verw
4,0.0175,verw
8,0.01,verw
10,0.0075,verw
1,0.2925,sparkont
3,0.1825,sparkont
5,0.1775,sparkont
4,0.17375,sparkont
2,0.17375,sparkont
3,0.33125,beszeit
5,0.27125,beszeit
2,0.17,beszeit
4,0.1625,beszeit
1,0.065,beszeit
4,0.47875,rate
2,0.215,rate
3,0.16125,rate
1,0.145,rate
3,0.34625,famges
2,0.275,famges
1,0.1975,famges
4,0.18125,famges
1,0.92125,buerge
3,0.05625,buerge
2,0.0225,buerge
4,0.42,wohnzeit
2,0.3225,wohnzeit
3,0.13875,wohnzeit
1,0.11875,wohnzeit
4,0.2725,verm
2,0.24875,verm
3,0.2475,verm
1,0.23125,verm
3,0.80875,weitkred
1,0.16375,weitkred
2,0.0275,weitkred
2,0.4475,wohn
1,0.30375,wohn
3,0.24875,wohn
1,0.6375,bishkred
2,0.325,bishkred
3,0.03125,bishkred
4,0.00625,bishkred
3,0.6275,beruf
2,0.185,beruf
4,0.17,beruf
1,0.0175,beruf
2,0.83875,pers
1,0.16125,pers
1,0.58625,telef
2,0.41375,telef
2,0.92,gastarb
1,0.08,gastarb
1,0.72875,kredit
0,0.27125,kredit
