,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,56916.414
97,epoch,2,50,48,43317.156
146,epoch,3,50,48,43309.113
195,epoch,4,50,48,43283.17
244,epoch,5,50,48,43273.844
293,epoch,6,50,48,43269.664
342,epoch,7,50,48,43267.92
391,epoch,8,50,48,43266.793
440,epoch,9,50,48,43264.91
489,epoch,10,50,48,43262.855
538,epoch,11,50,48,43260.96
587,epoch,12,50,48,43260.81
636,epoch,13,50,48,43261.016
685,epoch,14,50,48,43261.9
734,epoch,15,50,48,43263.33
783,epoch,16,50,48,43265.188
832,epoch,17,50,48,43267.363
881,epoch,18,50,48,43269.746
930,epoch,19,50,48,43272.207
979,epoch,20,50,48,43274.67
1028,epoch,21,50,48,43277.09
1077,epoch,22,50,48,43279.453
1126,epoch,23,50,48,43281.812
1175,epoch,24,50,48,43172.305
1224,epoch,25,50,48,38428.047
1273,epoch,26,50,48,31588.646
1322,epoch,27,50,48,18682.434
1371,epoch,28,50,48,7942.2944
1420,epoch,29,50,48,1342.9543
1469,epoch,30,50,48,588.5427
1518,epoch,31,50,48,470.1269
1567,epoch,32,50,48,403.53513
1616,epoch,33,50,48,346.76047
1665,epoch,34,50,48,332.55493
1714,epoch,35,50,48,306.8872
1763,epoch,36,50,48,310.33423
1812,epoch,37,50,48,285.95816
1861,epoch,38,50,48,292.18793
1910,epoch,39,50,48,285.4366
1959,epoch,40,50,48,257.72968
2008,epoch,41,50,48,244.226
2057,epoch,42,50,48,238.53491
2106,epoch,43,50,48,238.9066
2155,epoch,44,50,48,217.61015
2204,epoch,45,50,48,213.61105
2253,epoch,46,50,48,229.34703
2302,epoch,47,50,48,203.1121
2351,epoch,48,50,48,203.24582
2400,epoch,49,50,48,204.47412
2449,epoch,50,50,48,195.07388
