37, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,30, Ireland, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,4414,0,40, England, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, El-Salvador, >50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Trinadad&Tobago, >50K
80, Private, 5th-6th, Widowed, Sales, Not-in-family, Black, Female,0,0,35, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,8, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,6895,0,40, Dominican-Republic, <=50K
41, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Scotland, >50K
18, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Scotland, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1886,40, Ireland, >50K
51, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Nicaragua, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Canada, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Poland, >50K
30, Private, Bachelors, Never-married, Tech-support, Other-relative, Black, Female,0,0,40, Vietnam, <=50K
27, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Columbia, >50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Yugoslavia, <=50K
34, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,1729,40, Jamaica, <=50K
40, Private, HS-grad, Separated, Craft-repair, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
25, Federal-gov, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,65, Ecuador, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, Jamaica, <=50K
