laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 18 3 3 929 4 4 4 3 1 2 2 30 3 2 1 3 2 1 2 1
3 48 2 2 3908 5 5 4 2 1 2 2 41 3 3 1 3 2 1 2 0
4 12 4 0 2127 3 5 2 1 2 4 2 28 3 1 2 3 1 2 2 1
2 24 0 9 3651 5 3 4 3 1 2 1 31 3 3 1 3 2 1 1 1
2 12 3 6 712 1 5 4 4 1 4 3 40 3 1 2 3 2 1 1 1
3 12 2 1 2359 1 3 2 4 1 2 2 36 3 2 2 4 2 2 1 1
2 18 0 2 8035 3 4 2 3 1 1 1 23 3 3 1 3 2 2 2 1
4 24 4 0 1174 5 2 4 1 1 1 2 26 3 1 1 3 2 2 2 0
1 24 4 0 1348 1 5 4 2 1 2 3 25 1 1 1 3 2 1 2 1
2 24 4 1 1554 2 3 4 4 1 4 4 30 3 3 1 3 2 1 2 0
1 12 3 6 1570 3 5 3 3 1 4 1 63 3 3 2 4 2 2 2 1
3 12 2 9 1204 1 3 4 2 1 2 3 19 2 1 2 3 2 1 2 1
4 9 2 3 896 2 3 4 2 1 3 2 26 3 2 2 3 2 2 1 1
2 48 4 1 6570 4 3 4 4 1 4 4 59 3 2 2 2 2 2 2 1
2 12 4 3 654 2 5 4 2 1 4 1 53 3 1 2 2 2 2 1 1
3 12 4 2 1531 1 2 4 3 1 2 4 36 1 2 1 3 2 1 1 1
4 6 4 0 759 5 1 4 2 1 2 1 64 3 1 1 3 2 1 2 1
4 68 3 9 6353 2 4 4 1 1 2 4 27 3 2 2 4 2 2 2 0
4 10 2 2 4215 2 3 1 1 1 4 2 37 3 2 2 3 2 1 2 0
4 18 4 6 3942 3 4 2 3 1 4 3 42 1 2 1 3 2 2 1 0
1 24 4 3 1503 1 1 4 2 1 3 4 34 3 2 1 4 2 2 2 0
4 6 4 0 999 2 3 4 3 1 4 1 51 3 1 2 2 2 1 1 1
1 12 2 3 1424 1 3 3 4 1 4 4 26 3 2 2 3 2 1 2 0
2 24 2 1 5151 2 5 1 3 1 1 2 44 1 2 1 3 2 1 1 0
3 12 2 3 1378 1 1 4 1 1 2 4 32 3 2 3 2 2 1 2 1
2 36 4 0 4526 5 3 4 4 1 4 3 26 3 1 1 3 2 1 2 1
1 24 4 9 2712 1 2 4 1 1 4 3 33 3 2 1 3 2 2 2 1
2 6 2 0 493 1 5 3 4 1 2 1 26 3 2 2 3 2 1 1 1
3 12 2 0 397 1 3 4 4 3 1 2 40 3 2 1 2 2 1 2 1
1 24 4 3 1802 5 5 4 3 1 4 2 58 1 2 1 3 1 2 1 1
4 24 4 1 2140 2 4 4 3 1 4 1 43 3 2 1 3 1 2 2 0
1 18 3 2 2448 5 4 4 2 1 4 1 23 3 1 1 3 2 1 2 0
2 30 4 3 4990 1 5 2 2 1 4 4 47 3 1 1 3 2 2 2 1
4 18 4 2 1516 3 5 3 4 1 4 3 33 3 2 1 2 2 1 2 1
1 60 4 2 6883 2 4 2 3 1 1 4 36 3 3 2 4 2 2 2 0
1 6 2 3 672 4 5 4 2 1 3 4 35 3 3 2 4 2 1 1 1
2 21 2 9 3227 1 5 4 3 1 2 3 44 2 3 1 3 2 2 2 1
1 36 3 1 4901 1 2 2 2 1 2 2 29 3 1 2 4 2 2 1 0
4 36 4 9 10459 1 5 2 2 1 4 1 42 3 2 2 4 2 1 1 1
2 12 2 0 1235 1 1 2 4 1 4 4 49 1 2 2 3 1 1 1 1
4 12 3 3 6231 5 3 1 3 1 1 3 28 3 1 1 3 1 1 2 1
1 24 2 0 2896 1 3 4 3 1 3 1 32 2 3 2 4 2 2 2 1
1 24 0 0 6488 1 3 4 3 1 2 4 55 3 1 1 3 2 2 2 1
1 12 4 3 677 1 5 4 2 1 3 1 40 2 1 2 2 2 1 2 1
4 39 2 0 12690 3 3 3 4 1 4 3 29 3 2 1 4 1 1 2 0
1 24 3 0 1924 2 3 3 2 1 4 1 32 3 2 2 3 2 2 2 1
2 18 2 3 902 1 3 3 2 1 4 2 36 1 2 1 3 2 1 2 1
4 24 2 2 8202 1 5 2 2 3 4 1 28 1 1 1 2 2 2 2 1
2 12 1 3 1533 1 1 3 1 1 4 4 66 3 3 1 4 2 1 2 1
1 12 2 2 2517 1 3 4 2 1 2 3 25 2 1 1 3 2 1 2 1
1 12 2 0 2822 1 3 2 3 1 4 3 34 3 2 1 3 2 1 2 1
1 12 2 6 3653 1 5 1 3 1 1 4 30 3 3 1 4 2 2 1 1
3 36 4 1 3537 1 2 4 4 1 4 4 63 1 1 2 3 1 2 2 1
4 18 4 3 1749 1 3 2 3 1 3 1 27 3 1 1 3 1 2 2 0
3 18 2 0 1772 2 2 4 4 1 3 3 24 3 1 1 3 2 1 1 1
2 18 2 0 1168 1 5 4 3 1 3 4 63 3 2 1 2 2 2 2 1
1 36 4 2 6467 4 1 2 3 1 4 2 36 3 3 1 3 2 2 2 1
4 24 4 9 1900 2 3 4 4 1 4 3 33 3 2 1 3 2 1 2 1
1 9 4 3 1409 4 3 4 2 1 1 3 33 3 2 1 3 2 1 2 1
4 45 4 9 18233 5 4 1 3 1 4 4 31 1 2 1 3 1 1 2 0
1 24 0 3 1651 1 4 4 2 1 2 2 30 3 2 2 3 2 1 2 1
1 30 4 9 8069 3 3 2 2 1 4 4 40 3 2 2 3 2 1 2 1
4 24 2 6 2291 1 5 2 2 1 3 2 55 3 2 2 2 2 2 2 1
4 36 4 2 3016 2 5 3 3 1 4 1 47 1 3 2 4 2 1 2 0
2 24 2 9 3650 1 2 2 2 1 4 2 28 3 3 1 3 2 1 2 1
3 36 2 2 6607 5 4 3 4 1 4 2 29 1 3 1 3 2 1 2 0
4 12 2 0 936 1 5 3 1 1 2 2 40 3 3 1 2 2 1 2 0
1 30 2 9 2195 1 2 4 4 1 2 2 24 3 1 1 3 2 1 2 0
4 24 4 2 5641 2 3 1 3 1 2 3 27 2 1 1 4 2 1 1 1
1 18 2 3 5299 1 3 1 1 1 4 2 36 3 2 1 3 2 2 2 1
4 30 4 9 3975 4 5 4 3 1 4 3 45 3 2 2 3 2 2 2 0
4 12 3 6 675 5 3 4 2 3 2 3 25 3 2 1 2 2 1 1 1
2 36 4 1 8599 1 2 2 3 1 3 2 41 3 2 2 3 2 1 1 0
1 12 4 1 6864 1 5 2 4 3 4 4 53 3 2 2 2 2 2 1 1
4 60 2 3 9274 5 5 2 2 1 2 3 40 1 1 1 4 2 2 2 0
1 18 2 1 1479 1 1 3 3 1 4 3 44 3 1 1 2 2 1 2 1
4 9 4 3 2556 3 4 1 3 1 2 2 53 3 2 1 3 2 1 2 1
4 30 1 6 1843 1 5 4 3 1 4 3 56 3 3 1 3 2 1 2 1
3 10 2 3 1653 2 5 1 3 1 4 2 40 3 2 1 2 2 1 2 1
1 12 2 9 1263 1 1 4 1 1 4 4 54 3 2 3 2 2 2 2 1
1 12 4 3 1365 2 5 4 2 1 2 1 56 1 3 2 3 2 2 2 1
3 18 4 3 977 2 5 4 2 1 3 2 36 3 2 1 3 2 2 1 1
3 12 4 0 1066 5 3 4 3 1 3 1 27 3 2 1 2 1 1 1 1
1 18 4 0 2327 1 5 2 3 3 4 3 36 1 2 3 4 1 1 2 0
4 24 2 2 2347 1 3 2 3 1 4 1 34 3 1 1 3 1 1 2 1
1 24 2 3 2064 1 3 2 2 1 4 4 39 3 2 1 3 2 1 1 1
2 51 2 4 8082 1 4 2 3 1 3 1 22 1 2 1 3 2 1 2 0
1 18 2 0 1987 3 2 2 2 1 4 4 24 3 2 1 3 2 1 2 1
1 11 2 1 1363 5 3 4 3 1 1 4 35 3 2 1 2 2 2 2 1
3 12 2 3 588 4 2 4 2 1 4 3 26 2 2 1 3 2 1 2 0
2 15 3 2 5983 1 1 2 3 1 2 2 35 3 2 2 3 2 2 2 1
1 18 2 0 1865 4 4 1 2 1 2 3 20 3 3 1 3 2 1 2 0
4 21 4 9 6375 2 3 3 3 1 4 2 30 3 3 1 3 2 2 2 1
4 36 2 3 3214 2 5 4 3 1 3 3 37 3 1 1 4 2 2 2 1
1 24 2 2 2005 1 1 4 3 1 3 3 59 3 2 2 1 2 1 2 0
2 24 2 6 1353 1 4 4 1 1 3 2 26 3 2 4 3 2 1 2 1
3 6 4 3 1230 1 3 2 4 1 1 1 26 1 2 1 3 2 2 2 1
1 15 4 0 1022 1 2 4 1 1 4 3 26 2 1 1 2 2 1 2 0
3 24 2 3 1424 1 5 4 2 1 2 1 40 3 3 1 2 2 1 2 0
4 36 4 0 2294 1 4 4 3 1 4 4 56 3 2 2 3 2 1 1 1
2 10 2 0 893 2 5 2 1 1 4 1 29 3 3 1 3 2 1 2 1
4 10 4 9 837 2 4 4 2 1 2 3 30 3 2 1 3 2 1 2 0
4 6 2 9 1319 2 2 1 1 1 4 2 23 3 2 1 3 2 1 2 1
1 24 2 3 3092 1 5 4 3 1 2 4 35 1 2 2 3 2 1 2 1
3 10 1 0 1037 3 1 4 3 1 2 4 58 1 2 2 2 1 1 2 1
1 36 1 2 9938 1 4 4 3 1 3 4 31 2 1 2 2 2 2 2 0
2 15 4 0 2028 2 4 4 3 1 3 3 33 1 2 1 2 2 1 2 0
4 15 2 5 449 1 3 4 2 1 4 4 23 3 1 1 3 2 1 2 1
2 18 2 0 2569 4 2 4 3 1 1 2 34 3 2 2 3 2 1 2 0
4 12 2 1 950 4 3 1 1 1 2 1 23 3 1 1 3 2 1 2 0
2 12 4 5 716 1 5 4 3 1 3 1 50 1 2 2 3 1 1 2 1
2 24 0 5 3565 5 4 3 3 1 2 3 25 1 3 1 3 2 2 1 0
1 24 4 9 3799 1 5 2 3 1 3 3 42 3 2 2 4 2 2 2 0
4 12 2 3 1209 1 3 4 3 1 4 1 31 3 2 1 3 2 2 1 1
3 24 2 0 3929 1 3 2 3 1 3 3 35 3 1 1 3 2 1 2 0
1 12 2 3 433 5 5 4 3 1 3 2 55 3 2 2 3 2 1 2 1
1 36 2 0 2766 1 5 4 2 1 4 2 29 3 2 1 3 1 2 2 1
4 48 3 0 7274 4 5 2 2 1 2 3 28 3 1 1 3 2 2 1 0
4 4 2 3 1282 1 2 1 3 1 4 4 38 3 2 1 3 1 2 1 1
3 48 2 1 6341 5 3 2 2 1 4 4 24 3 2 2 3 2 1 1 1
4 9 2 3 2098 2 3 2 1 1 2 2 36 3 3 2 4 1 2 2 1
1 16 2 2 2602 1 3 2 3 1 2 3 24 3 1 1 1 2 1 2 1
4 24 2 2 1503 2 4 4 2 1 2 4 24 3 1 1 2 2 2 2 0
3 18 2 3 2299 1 5 2 2 1 1 2 27 3 1 1 2 1 2 2 0
4 8 4 9 2661 1 3 2 3 1 2 1 35 3 3 1 3 2 1 2 1
4 24 2 1 11996 1 2 1 1 1 2 2 29 3 1 1 4 2 1 2 1
2 12 2 2 1582 2 2 4 1 1 4 1 24 3 2 1 3 2 1 2 1
3 36 1 0 2246 3 2 3 3 1 1 1 24 3 2 2 2 2 1 2 0
4 6 2 2 1154 5 2 4 3 1 4 2 35 3 1 2 3 1 1 2 1
1 18 2 0 1520 1 3 2 2 1 2 4 23 3 2 2 3 2 2 1 1
2 24 0 1 1344 5 3 4 2 1 4 3 40 3 2 1 3 2 2 2 1
2 12 2 3 1284 3 3 4 2 1 2 2 35 3 2 2 3 2 2 2 1
1 6 2 3 1353 5 4 2 3 1 2 4 46 1 1 1 2 2 1 1 1
2 24 2 0 1414 3 2 4 2 1 4 1 32 1 3 1 3 1 1 2 1
2 6 4 3 1842 1 3 1 3 1 2 1 29 3 2 1 3 1 1 2 1
1 24 3 3 1380 1 5 4 1 1 3 4 47 3 2 1 3 2 1 1 1
4 12 4 2 1223 1 2 4 3 1 4 1 24 3 1 1 3 2 2 2 1
4 12 2 6 625 1 3 4 2 1 3 1 24 3 2 1 2 2 1 2 0
3 24 2 1 2603 4 5 2 3 1 4 4 42 3 3 1 3 2 2 1 1
1 18 4 0 1567 1 5 3 2 1 2 1 36 3 2 1 1 2 1 1 1
3 24 1 2 1831 5 4 4 3 1 4 4 33 3 2 1 2 2 1 2 0
4 36 2 0 4258 5 4 2 3 1 2 3 28 3 2 1 3 2 1 1 1
4 12 4 3 1295 1 3 4 2 1 2 1 43 3 2 2 3 2 2 2 1
3 36 3 2 2321 1 4 2 1 1 1 3 35 3 2 2 3 2 2 2 0
2 24 2 0 959 5 3 4 2 3 2 2 31 3 1 2 3 2 1 2 0
1 36 2 1 2722 1 5 4 3 1 2 3 33 3 2 1 3 2 1 2 0
2 36 3 0 4507 3 3 1 4 1 4 2 32 3 2 1 3 2 1 2 1
4 18 3 5 1216 5 4 4 1 1 4 2 34 2 2 1 3 2 1 2 1
1 12 4 3 796 4 1 4 3 1 4 2 64 3 1 1 2 2 2 2 0
1 24 2 6 3877 2 2 1 2 1 3 3 25 3 3 1 3 2 1 2 0
3 18 2 2 1847 1 2 1 2 1 2 2 22 3 3 1 3 2 2 2 1
1 15 2 3 1478 3 5 2 2 1 2 1 50 3 2 2 3 1 2 1 1
1 36 2 9 10969 3 3 2 1 1 4 4 26 3 2 2 3 2 1 1 0
1 12 1 0 801 5 2 2 2 1 4 4 27 3 2 1 2 2 1 1 1
1 24 2 2 2217 1 2 1 2 1 4 4 33 3 2 2 3 2 1 2 1
1 24 2 2 1239 1 3 4 3 1 1 3 28 3 1 1 3 2 2 2 1
2 11 2 3 3856 3 2 4 3 1 2 4 40 3 2 3 4 2 2 2 1
3 48 3 0 2718 4 5 4 4 1 2 1 37 3 2 1 3 2 1 2 1
4 18 2 9 1821 1 3 2 3 1 4 2 28 1 2 4 3 2 1 2 0
2 18 3 1 7351 1 2 4 3 1 1 3 33 3 1 1 3 2 2 2 1
4 12 4 0 1067 1 3 4 3 1 4 1 26 3 1 2 3 2 1 2 1
4 12 2 9 1938 4 5 4 4 2 4 2 63 3 3 2 2 1 2 2 1
2 18 4 6 3518 1 2 4 1 1 4 3 35 3 2 1 4 2 2 2 0
1 24 4 0 5147 1 4 4 3 1 4 3 47 3 2 1 3 2 1 2 0
2 48 1 10 14375 5 4 2 2 1 3 4 53 3 2 2 3 1 2 1 0
2 36 2 6 2246 1 5 4 4 1 4 3 45 3 2 2 3 2 1 2 0
4 18 2 0 6416 5 5 3 4 1 4 2 41 3 2 1 3 2 1 2 1
1 9 4 0 1804 1 5 2 1 1 2 4 75 3 2 2 2 2 1 2 1
3 10 2 0 1344 1 3 4 1 1 2 2 22 3 3 2 2 2 1 2 1
2 6 2 5 2603 1 5 1 1 1 2 2 45 2 2 2 3 1 1 2 1
1 18 2 3 673 1 2 4 2 1 2 2 32 3 2 1 3 2 2 2 0
4 24 4 10 963 5 4 4 4 1 2 3 37 3 1 2 3 2 1 2 0
4 30 2 3 5113 2 3 1 2 1 3 4 26 3 2 2 3 2 1 1 0
4 12 2 3 1937 1 2 4 2 1 3 4 38 3 1 3 3 2 2 2 1
1 18 2 3 1061 5 3 4 2 1 2 3 21 3 1 1 3 2 1 2 1
3 18 1 8 1469 5 5 4 1 1 4 3 63 1 2 1 3 2 1 2 1
3 9 2 2 1927 1 4 3 1 1 4 3 35 1 2 1 2 2 1 1 1
1 24 2 0 938 2 3 4 4 1 3 1 27 3 1 1 2 2 1 2 0
2 24 2 9 3257 4 2 4 3 1 3 1 38 2 2 1 4 2 2 2 1
2 36 2 3 3180 5 3 4 3 1 4 2 39 1 2 1 2 1 1 2 1
3 9 2 2 3098 5 4 1 1 2 4 1 32 3 1 1 3 2 1 2 1
1 24 3 4 3486 2 5 4 1 1 4 4 40 1 1 2 2 1 2 2 1
3 6 2 6 454 1 2 4 3 1 1 4 28 3 2 2 2 2 1 2 1
4 21 1 0 4729 5 5 4 1 1 4 4 75 1 3 1 4 1 1 1 1
3 24 4 2 2569 1 3 4 2 1 4 3 20 3 2 1 2 2 1 2 0
4 10 4 2 3027 5 3 3 4 1 4 2 31 3 2 1 2 2 2 2 1
3 24 2 2 1258 3 5 4 3 1 4 3 32 1 2 1 2 2 2 2 1
2 24 2 1 4668 1 4 4 3 1 2 1 34 3 2 1 4 2 1 2 1
3 36 1 9 5101 2 3 2 3 1 2 3 34 3 3 2 3 1 2 2 1
1 24 2 0 2919 4 3 3 3 1 3 1 24 3 2 1 3 2 2 1 0
3 6 2 0 359 1 2 4 3 1 4 1 27 3 1 2 3 2 1 2 0
4 24 2 9 2212 3 3 4 1 1 2 4 32 3 1 2 2 2 2 2 1
3 48 2 1 10341 1 5 1 3 1 2 3 27 3 3 2 3 2 1 2 0
3 6 2 3 392 4 5 2 4 1 2 1 37 3 2 1 2 2 1 2 1
1 12 4 0 1274 1 2 4 2 1 2 2 25 3 1 1 3 2 1 2 1
1 12 2 2 2014 1 4 2 3 1 3 3 30 3 1 1 4 2 1 2 1
1 24 3 3 1655 2 5 4 3 1 1 2 28 3 2 1 3 2 2 2 0
3 12 4 6 3123 5 4 1 3 1 1 3 51 3 3 2 4 2 2 1 1
1 6 2 0 1982 5 4 4 4 2 1 4 30 3 3 1 2 2 1 2 1
1 36 0 9 3857 5 5 3 2 1 4 1 44 3 3 1 3 2 1 2 1
2 36 2 9 4850 1 2 1 2 1 4 4 31 3 2 1 3 2 2 2 0
1 24 2 9 1143 1 1 4 4 1 4 2 28 1 3 1 2 2 1 1 1
3 18 2 1 1168 4 1 3 3 1 4 2 46 1 2 2 2 2 1 2 1
2 24 4 9 2965 1 3 3 1 1 2 4 28 3 2 1 2 2 1 1 1
4 24 2 0 3088 1 3 1 3 1 2 3 31 3 2 1 3 2 1 1 1
1 24 1 0 12476 3 4 2 3 1 4 4 38 3 3 1 3 2 1 2 0
1 36 4 3 5780 2 3 3 4 1 3 3 25 3 2 3 3 2 1 2 1
4 12 2 2 1586 1 2 3 3 1 2 3 27 3 1 1 3 2 1 1 1
1 24 2 3 5151 1 3 4 3 1 2 1 26 2 2 1 3 1 2 1 1
2 9 2 1 2172 1 3 3 2 1 2 1 25 3 1 1 2 2 1 2 1
4 16 2 3 1412 1 3 1 2 1 4 2 22 3 1 1 3 2 1 2 1
3 39 2 6 2530 1 3 4 4 1 4 1 24 3 1 2 3 1 2 2 1
1 48 4 0 9406 1 4 2 3 1 1 4 37 2 2 2 2 2 1 2 0
4 48 3 2 7474 5 3 4 3 2 4 4 45 1 3 2 3 2 2 1 1
2 18 2 3 1739 1 3 4 2 1 1 3 22 3 1 1 3 2 1 2 1
1 12 2 6 3222 1 4 1 3 1 2 2 42 3 3 1 3 2 1 2 1
1 15 2 3 2814 5 4 2 2 1 4 3 20 3 2 2 3 2 1 2 1
2 6 4 2 1221 2 3 4 3 1 4 1 43 3 1 1 3 2 1 2 1
2 31 2 1 2394 5 3 4 3 1 4 3 41 2 3 1 2 2 1 1 1
2 15 2 3 1417 4 5 2 3 1 2 1 43 1 2 1 3 2 1 2 0
1 9 2 2 356 5 3 4 2 1 4 2 23 3 2 1 3 2 1 1 1
2 24 2 2 2231 2 2 4 3 1 4 2 46 3 2 1 4 2 2 1 0
4 30 2 3 5403 4 3 2 3 1 4 3 29 3 2 1 3 2 2 2 0
3 48 4 1 3973 4 5 4 3 1 4 3 46 1 1 2 3 2 1 2 0
4 6 4 9 1200 5 2 4 1 3 2 3 51 3 1 2 1 2 1 2 1
4 18 2 3 838 5 4 2 4 1 3 2 25 3 1 1 3 2 1 2 1
1 24 2 9 2925 2 1 3 2 3 3 1 63 3 1 1 4 2 1 2 0
1 6 3 2 2148 4 5 1 4 1 2 4 40 1 2 2 2 2 1 2 0
1 12 2 6 901 1 5 4 3 1 2 4 47 3 2 1 3 2 2 2 1
3 36 2 2 7860 3 3 3 4 3 4 3 25 3 1 1 3 1 2 2 0
1 48 3 2 8589 5 5 2 2 1 2 3 30 1 1 1 3 2 1 2 0
1 36 0 3 2925 1 4 2 4 1 3 4 36 3 2 2 3 1 1 1 1
4 24 3 1 9139 4 5 1 3 1 4 2 47 1 3 2 3 1 2 1 1
4 12 2 0 3621 1 5 2 3 3 4 3 37 3 2 2 4 2 1 2 1
1 36 4 1 7390 4 5 3 2 1 3 2 55 3 2 2 3 2 2 1 1
3 9 4 3 1207 4 2 2 4 1 2 2 23 3 1 2 3 2 1 2 0
4 30 2 1 2068 3 5 2 3 1 2 3 36 3 1 1 3 2 2 2 1
4 9 4 3 1200 2 3 3 3 1 4 2 66 1 2 2 3 2 1 2 1
1 24 4 0 1258 3 5 4 3 1 1 1 32 1 1 1 3 2 2 1 0
4 6 4 2 669 1 4 4 2 1 1 2 26 3 2 1 3 2 1 2 1
