47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
49, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,60, Japan, >50K
65, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,30, France, <=50K
23, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,35, England, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
30, Private, 1st-4th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, England, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, El-Salvador, <=50K
35, Private, Assoc-voc, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
55, Private, HS-grad, Widowed, Craft-repair, Other-relative, Black, Female,0,0,35, Ecuador, <=50K
37, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Private, 1st-4th, Never-married, Other-service, Husband, White, Female,13819,0,54, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Japan, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Poland, >50K
31, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Canada, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
38, Private, Bachelors, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
56, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Yugoslavia, >50K
23, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,65, Nicaragua, >50K
44, Private, Assoc-acdm, Widowed, Other-service, Husband, Black, Male,0,0,3, Yugoslavia, <=50K
30, Federal-gov, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,60, Nicaragua, >50K
59, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, White, Female,0,0,60, United-States, <=50K
34, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, England, <=50K
64, Self-emp-inc, Bachelors, Divorced, Protective-serv, Not-in-family, Other, Male,12053,0,50, Ecuador, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Guatemala, <=50K
45, Private, HS-grad, Widowed, Adm-clerical, Husband, Black, Female,0,0,45, Canada, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
55, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
21, Private, Prof-school, Never-married, Farming-fishing, Own-child, Other, Male,0,0,48, United-States, <=50K
22, Private, Some-college, Never-married, Transport-moving, Other-relative, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,95, England, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Honduras, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, Honduras, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, England, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, Poland, >50K
31, Local-gov, Assoc-voc, Never-married, Adm-clerical, Other-relative, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Philippines, <=50K
45, Private, Assoc-acdm, Divorced, Other-service, Other-relative, Other, Male,0,0,35, Taiwan, >50K
37, Federal-gov, 9th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,25, Iran, <=50K
44, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Poland, >50K
60, Self-emp-not-inc, 9th, Widowed, Prof-specialty, Wife, Other, Male,0,0,40, Nicaragua, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,54, India, >50K
48, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Female,5178,0,45, Yugoslavia, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,50, Dominican-Republic, >50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
59, Self-emp-not-inc, 7th-8th, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,20, Italy, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,50, Portugal, <=50K
29, State-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
40, Private, 10th, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
51, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, United-States, <=50K
44, Private, 1st-4th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,60, El-Salvador, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,50, Yugoslavia, >50K
51, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
41, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, Guatemala, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,36, South, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Hong, >50K
39, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,48, Trinadad&Tobago, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,45, Nicaragua, <=50K
34, Private, 9th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
44, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, Germany, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Greece, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
22, Private, 11th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,15, Cuba, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
29, Private, Bachelors, Divorced, Craft-repair, Wife, Other, Female,0,0,40, El-Salvador, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
43, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
45, Local-gov, 9th, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
42, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
62, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,43, Japan, >50K
25, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Tech-support, Husband, Other, Female,0,0,40, Cuba, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, China, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, Iran, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,50, United-States, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,99999,0,34, Honduras, >50K
37, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, France, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,20, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,38, Greece, >50K
36, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4386,0,80, Columbia, >50K
21, Federal-gov, 11th, Divorced, Protective-serv, Own-child, Other, Female,0,1671,18, Mexico, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,60, Thailand, <=50K
37, Private, Masters, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Japan, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,35, Germany, <=50K
47, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
56, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,42, United-States, <=50K
35, Without-pay, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,30, Honduras, <=50K
47, Private, Assoc-voc, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,40, England, <=50K
51, Private, HS-grad, Widowed, Protective-serv, Husband, Other, Male,0,0,40, Guatemala, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Female,0,0,50, Trinadad&Tobago, <=50K
26, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1887,40, United-States, >50K
40, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Portugal, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, Taiwan, <=50K
32, Self-emp-not-inc, Masters, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
26, Private, 11th, Separated, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,8, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,44, Thailand, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,50, Puerto-Rico, <=50K
36, State-gov, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,2, Italy, <=50K
65, Private, Masters, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Local-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
52, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,48, Hungary, <=50K
27, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
50, Local-gov, Masters, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,60, Portugal, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,90184,0,35, Mexico, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,42, Ireland, >50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Cuba, >50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,27572,0,40, Hong, >50K
58, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, Laos, >50K
41, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, India, <=50K
19, Local-gov, 11th, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Puerto-Rico, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Nicaragua, >50K
40, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Hong, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,4420,0,40, Hong, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1902,60, Ecuador, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, India, <=50K
29, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,37, Mexico, <=50K
24, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Peru, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Puerto-Rico, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Italy, >50K
41, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
49, Private, Assoc-voc, Never-married, Farming-fishing, Other-relative, Black, Female,0,0,50, Hungary, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,35, Scotland, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, >50K
60, Private, 5th-6th, Divorced, Transport-moving, Unmarried, White, Male,0,0,38, Scotland, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Italy, <=50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, El-Salvador, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, Thailand, <=50K
27, Private, HS-grad, Separated, Tech-support, Unmarried, Other, Male,0,0,15, Jamaica, <=50K
30, Private, 10th, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,50, Japan, <=50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,12, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,20, Scotland, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Philippines, <=50K
64, Self-emp-not-inc, Some-college, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,40, Honduras, >50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, England, <=50K
53, Local-gov, 12th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
66, Private, 9th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,20, Philippines, <=50K
