sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,Greater than 45,Other,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,4.0,0.0,F,Aggravated Battery / Pregnant,1,0,Possession of Cocaine,5,Medium,1
Female,25 - 45,Asian,0,0,0,4.0,-1.0,F,arrest case no charge,1,1,Threat Public Servant,4,High,0
Female,25 - 45,African-American,0,0,0,12.127380426353888,-1.0,F,Possession of Cocaine,1,0,Possession of Cocaine,13,Low,1
Female,25 - 45,Other,0,0,0,1.0,-1.0,F,Possession of Cocaine,1,0,"Poss3,4 Methylenedioxymethcath",1,Medium,1
Male,Greater than 45,Hispanic,0,0,0,0.0,-1.0,F,Driving Under The Influence,1,0,,0,Low,0
Male,25 - 45,Hispanic,0,0,1,2.0,0.0,M,Battery,0,0,,2,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,Driving While License Revoked,0,0,,0,Low,0
Female,25 - 45,Native American,0,0,0,21.25987934964224,-1.0,F,Possession of Cocaine,1,0,Possession of Cocaine,21,High,1
Female,25 - 45,Native American,0,0,0,4.0,-1.0,M,Possession of Cocaine,1,0,Threat Public Servant,4,Medium,1
Female,25 - 45,African-American,0,0,0,6.0,-1.0,F,Petit Theft $100- $300,0,0,Driving License Suspended,6,Low,0
Female,Less than 25,Native American,0,0,0,5.0,-1.0,F,Driving Under The Influence,0,0,,5,Low,0
Female,25 - 45,Other,0,0,2,2.0,-1.0,F,arrest case no charge,1,0,Grand Theft in the 3rd Degree,2,Medium,1
Male,Greater than 45,Other,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,Other,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Less than 25,Hispanic,0,0,0,0.0,-1.0,F,Driving Under The Influence,0,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,3.0,-1.0,F,Battery on Law Enforc Officer,1,0,Resist/Obstruct W/O Violence,3,High,1
Female,25 - 45,Asian,0,0,0,24.698609084618692,-1.0,F,Del of JWH-250 2-Methox 1-Pentyl,1,1,Battery,24,High,1
Male,25 - 45,Native American,0,0,0,1.0,-1.0,M,arrest case no charge,0,0,,1,Low,0
Male,Greater than 45,Hispanic,0,0,0,0.0,-1.0,M,Battery,0,0,,0,High,0
Male,Less than 25,Other,0,0,0,0.0,-2.0,F,Possess Cannabis/20 Grams Or Less,1,0,Driving License Suspended,0,Medium,1
Male,Greater than 45,Native American,0,0,0,0.0,0.0,F,Possession of Cocaine,1,0,Grand Theft in the 3rd Degree,0,Medium,1
Female,Less than 25,African-American,0,0,0,1.0,0.0,F,Possess Cannabis/20 Grams Or Less,0,0,,1,Medium,0
Male,Greater than 45,Other,0,0,0,0.0,-1.0,F,arrest case no charge,0,0,,0,High,0
Female,Less than 25,Caucasian,0,0,0,1.0,-1.0,F,Battery on Law Enforc Officer,1,0,Driving License Suspended,1,Medium,1
Female,25 - 45,Native American,0,0,0,6.0,-1.0,F,Petit Theft $100- $300,0,0,,7,Medium,0
Female,Less than 25,African-American,0,0,0,2.0,0.0,F,arrest case no charge,1,0,,1,High,1
Female,25 - 45,Caucasian,0,0,0,1.0,-11.803716345348281,M,Battery,0,0,,1,Low,0
Female,Less than 25,Caucasian,0,0,0,2.0,0.0,F,Possession of Cocaine,0,0,,2,Medium,0
Male,Less than 25,Native American,0,0,0,0.0,-1.0,F,Battery on Law Enforc Officer,1,1,Aggrav Battery w/Deadly Weapon,0,Low,1
Male,Less than 25,Caucasian,0,0,0,1.0,0.0,F,Battery,0,0,Fail to Report Change/Residence,1,Medium,0
Female,Less than 25,Hispanic,0,0,0,1.0,-1.0,F,Possess Cannabis/20 Grams Or Less,0,0,,1,Low,0
Female,25 - 45,Native American,0,0,0,3.0,-1.0,M,Battery on Law Enforc Officer,0,0,,3,Medium,0
Female,25 - 45,African-American,0,0,0,1.0,-1.0,F,Possession of Cocaine,1,0,,1,Low,0
Female,25 - 45,African-American,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,25 - 45,Hispanic,0,0,0,13.10120470135566,-1.0,F,Driving While License Revoked,1,0,Trafficking 4-14 Grams Heroin,13,Low,1
Female,Greater than 45,Native American,0,0,0,1.0,-2.0,F,Battery,0,0,,1,Low,0
Male,Less than 25,Native American,0,0,0,0.0,-1.0,M,Driving While License Revoked,1,0,Viol Injunct Domestic Violence,0,Low,0
Female,25 - 45,Caucasian,1,0,0,26.287285101070502,-1.0,F,arrest case no charge,1,0,Resist/Obstruct W/O Violence,26,High,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Battery on Law Enforc Officer,0,0,,0,Low,0
Female,Greater than 45,Hispanic,0,0,0,5.0,-1.0,F,arrest case no charge,0,0,,5,Medium,0
Male,Greater than 45,Native American,0,0,0,0.0,0.0,F,arrest case no charge,0,0,Disorderly Intoxication,0,Medium,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Medium,0
Female,Less than 25,Native American,0,0,0,5.0,21.935415766301617,F,Driving While License Revoked,1,0,Susp Drivers Lic 1st Offense,5,Low,1
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,F,arrest case no charge,0,0,,0,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,F,Driving Under The Influence,0,0,,0,Low,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,F,Petit Theft $100- $300,0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,arrest case no charge,1,0,Resist/Obstruct W/O Violence,0,Medium,1
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,arrest case no charge,1,0,Susp Drivers Lic 1st Offense,0,Low,1
Female,25 - 45,Hispanic,0,0,0,1.0,-9.023916329418114,F,arrest case no charge,0,0,,1,Low,0
Female,25 - 45,Other,0,1,1,8.0,-1.0,F,Possession of Cocaine,1,0,,8,Medium,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Petit Theft $100- $300,1,0,Obstruct Officer By Disguise,0,High,1
Male,Less than 25,Caucasian,0,0,0,0.0,-3.0,M,Driving Under The Influence,1,1,"Poss3,4 Methylenedioxymethcath",0,Low,1
Male,Greater than 45,Caucasian,0,0,0,0.0,0.0,F,Aggravated Battery / Pregnant,1,0,Trafficking 4-14 Grams Heroin,0,High,1
Female,25 - 45,Caucasian,0,1,0,10.0,-1.0,M,arrest case no charge,1,0,Driving License Suspended,10,Medium,1
Female,25 - 45,African-American,0,0,0,7.0,-1.0,M,Battery,0,0,,8,Low,0
Female,Less than 25,Other,1,0,0,2.0,-20.0,F,arrest case no charge,1,0,,2,High,1
Female,Less than 25,African-American,0,0,0,2.0,-1.0,F,Driving While License Revoked,0,0,,2,Low,0
Male,Less than 25,Other,0,0,0,1.0,0.0,F,Possession of Cocaine,0,0,,1,Low,0
Female,25 - 45,Asian,0,0,1,4.0,-1.0,F,arrest case no charge,1,1,False Imprisonment,4,High,1
Male,Greater than 45,Other,0,0,0,0.0,-1.0,F,Battery,1,0,Resist/Obstruct W/O Violence,0,Medium,0
Female,Less than 25,Native American,0,0,0,2.0,-1.0,F,Battery,1,0,,2,Low,1
Female,25 - 45,Caucasian,0,0,1,19.0,-1.0,F,Possession of Cocaine,1,0,Possess Drug Paraphernalia,19,High,1
Female,25 - 45,Asian,0,0,0,4.0,-16.983993559361743,M,Petit Theft $100- $300,1,1,Resist/Obstruct W/O Violence,4,Medium,1
Female,Less than 25,Caucasian,0,0,0,2.0,-1.0,M,arrest case no charge,1,0,Oper Motorcycle W/O Valid DL,2,Medium,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Possession of Cocaine,0,0,,0,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.2342139330067283,M,Aggravated Battery / Pregnant,0,0,,0,Low,0
Female,Less than 25,African-American,0,0,0,1.0,-4.0,M,Battery,0,0,,1,Low,0
Female,25 - 45,Hispanic,0,2,2,16.064820284450303,-1.0,F,arrest case no charge,1,0,Driving License Suspended,16,High,1
Female,25 - 45,Hispanic,0,0,0,12.0,27.088342305264327,F,arrest case no charge,1,0,,12,Medium,1
Female,25 - 45,African-American,0,1,0,4.0,-1.0,F,Battery,0,0,,4,Medium,0
Male,Greater than 45,Other,0,0,0,0.0,0.0,F,arrest case no charge,0,0,,0,Low,0
Female,25 - 45,Asian,0,0,0,2.0,-28.93976333905116,F,arrest case no charge,1,1,Threaten Throw Destruct Device,2,Low,1
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,3.0,-27.0,M,Possess Cannabis/20 Grams Or Less,1,0,Unnatural/Lascivious Act,3,Low,1
Female,25 - 45,Other,0,1,2,2.0,-2.0,F,Imperson Public Officer or Emplyee,1,0,Threaten Throw Destruct Device,2,Medium,1
Female,25 - 45,Caucasian,0,0,0,5.0,-1.0,F,Aggravated Battery / Pregnant,1,0,"Poss3,4 Methylenedioxymethcath",5,Medium,1
Female,25 - 45,African-American,0,0,0,1.0,-9.076753818053746,F,Battery,0,0,,1,Low,0
Female,25 - 45,African-American,0,0,0,1.0,-11.766589318901822,M,Possession of Cocaine,0,0,,1,Medium,0
Male,Greater than 45,Caucasian,0,0,0,0.0,0.0,F,Battery,0,0,,0,Medium,0
Female,25 - 45,Caucasian,0,0,0,5.0,0.0,F,Driving While License Revoked,0,0,,5,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,arrest case no charge,1,0,,0,Low,0
Female,25 - 45,Hispanic,2,0,0,4.0,-1.0,M,Battery on Law Enforc Officer,1,1,Poss Pyrrolidinovalerophenone,5,High,0
