value,frequency,column
Female,0.5978525121555915,sex
Male,0.4021474878444084,sex
Greater than 45,0.4473257698541329,age_cat
25 - 45,0.30287682333873583,age_cat
Less than 25,0.24979740680713128,age_cat
Caucasian,0.2668152350081037,race
Asian,0.2544570502431118,race
Hispanic,0.2013776337115073,race
Native American,0.16491085899513777,race
Other,0.07718800648298217,race
African-American,0.03525121555915721,race
F,0.630064829821718,c_charge_degree
M,0.36993517017828204,c_charge_degree
0,0.523095623987034,is_recid
1,0.476904376012966,is_recid
Low,0.5427471636952999,score_text
Medium,0.2714748784440843,score_text
High,0.18577795786061588,score_text
0,0.5409238249594813,two_year_recid
1,0.4590761750405186,two_year_recid
