value,frequency,column
Male,0.8067260940032415,sex
Female,0.1932739059967585,sex
25 - 45,0.5721231766612642,age_cat
Less than 25,0.2190032414910859,age_cat
Greater than 45,0.20887358184764993,age_cat
African-American,0.5076985413290114,race
Caucasian,0.3494732576985413,race
Hispanic,0.08265802269043761,race
Other,0.05348460291734198,race
Asian,0.004862236628849271,race
Native American,0.0018233387358184765,race
F,0.6351296596434359,c_charge_degree
M,0.364870340356564,c_charge_degree
0,0.5153970826580226,is_recid
1,0.4846029173419773,is_recid
Low,0.5532820097244733,score_text
Medium,0.26357374392220423,score_text
High,0.18314424635332252,score_text
0,0.5437601296596435,two_year_recid
1,0.45623987034035657,two_year_recid
