,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,57035.43
97,epoch,2,50,48,43334.707
146,epoch,3,50,48,43369.727
195,epoch,4,50,48,43363.453
244,epoch,5,50,48,43361.492
293,epoch,6,50,48,43364.69
342,epoch,7,50,48,43368.516
391,epoch,8,50,48,43371.508
440,epoch,9,50,48,43373.17
489,epoch,10,50,48,43354.617
538,epoch,11,50,48,43370.65
587,epoch,12,50,48,43372.336
636,epoch,13,50,48,43372.61
685,epoch,14,50,48,43373.637
734,epoch,15,50,48,43375.41
783,epoch,16,50,48,43377.723
832,epoch,17,50,48,43380.438
881,epoch,18,50,48,43383.336
930,epoch,19,50,48,43386.273
979,epoch,20,50,48,43389.062
1028,epoch,21,50,48,43391.617
1077,epoch,22,50,48,43393.836
1126,epoch,23,50,48,43395.703
1175,epoch,24,50,48,43397.234
1224,epoch,25,50,48,43398.47
1273,epoch,26,50,48,43399.45
1322,epoch,27,50,48,43400.242
1371,epoch,28,50,48,43400.875
1420,epoch,29,50,48,43401.39
1469,epoch,30,50,48,43401.812
1518,epoch,31,50,48,43402.18
1567,epoch,32,50,48,43402.492
1616,epoch,33,50,48,43402.76
1665,epoch,34,50,48,43402.715
1714,epoch,35,50,48,40293.727
1763,epoch,36,50,48,30609.41
1812,epoch,37,50,48,6938.2534
1861,epoch,38,50,48,736.5573
1910,epoch,39,50,48,409.92648
1959,epoch,40,50,48,336.26187
2008,epoch,41,50,48,302.54642
2057,epoch,42,50,48,286.68423
2106,epoch,43,50,48,288.06454
2155,epoch,44,50,48,267.8248
2204,epoch,45,50,48,260.0042
2253,epoch,46,50,48,263.47485
2302,epoch,47,50,48,242.50995
2351,epoch,48,50,48,244.41624
2400,epoch,49,50,48,223.2432
2449,epoch,50,50,48,225.32285
