value,frequency,column
Male,0.8101701782820098,sex
Female,0.1898298217179903,sex
25 - 45,0.5702998379254457,age_cat
Less than 25,0.2188006482982172,age_cat
Greater than 45,0.21089951377633712,age_cat
African-American,0.5164100486223663,race
Caucasian,0.3433954619124797,race
Hispanic,0.07860615883306321,race
Other,0.05611831442463533,race
Asian,0.004457050243111832,race
Native American,0.001012965964343598,race
F,0.6434359805510534,c_charge_degree
M,0.3565640194489465,c_charge_degree
0,0.5158022690437601,is_recid
1,0.48419773095623986,is_recid
Low,0.5575364667747164,score_text
Medium,0.25648298217179905,score_text
High,0.1859805510534846,score_text
0,0.5441653160453809,two_year_recid
1,0.4558346839546191,two_year_recid
