value,frequency,column
Male,0.7982171799027553,sex
Female,0.20178282009724474,sex
25 - 45,0.5646272285251216,age_cat
Less than 25,0.22264991896272285,age_cat
Greater than 45,0.21272285251215559,age_cat
African-American,0.5127633711507293,race
Caucasian,0.3429902755267423,race
Hispanic,0.0846839546191248,race
Other,0.057941653160453806,race
Asian,0.0014181523500810373,race
Native American,0.0002025931928687196,race
F,0.6377633711507293,c_charge_degree
M,0.36223662884927066,c_charge_degree
0,0.5119529983792545,is_recid
1,0.48804700162074555,is_recid
Low,0.5490275526742301,score_text
Medium,0.2613452188006483,score_text
High,0.18962722852512157,score_text
0,0.544773095623987,two_year_recid
1,0.455226904376013,two_year_recid
