,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,640692.7
3,epoch,2,1250,1,149771.12
5,epoch,3,1250,1,226385.3
7,epoch,4,1250,1,128365.0
9,epoch,5,1250,1,62755.234
11,epoch,6,1250,1,147531.77
13,epoch,7,1250,1,113472.36
15,epoch,8,1250,1,41013.316
17,epoch,9,1250,1,46296.574
19,epoch,10,1250,1,76898.04
21,epoch,11,1250,1,57828.66
23,epoch,12,1250,1,28884.04
25,epoch,13,1250,1,32515.648
27,epoch,14,1250,1,49112.01
29,epoch,15,1250,1,46281.668
31,epoch,16,1250,1,28392.387
33,epoch,17,1250,1,15338.785
35,epoch,18,1250,1,16889.652
37,epoch,19,1250,1,25265.81
39,epoch,20,1250,1,24811.465
41,epoch,21,1250,1,15764.006
43,epoch,22,1250,1,9529.794
45,epoch,23,1250,1,10792.265
47,epoch,24,1250,1,15241.419
49,epoch,25,1250,1,15861.708
51,epoch,26,1250,1,11151.889
53,epoch,27,1250,1,6964.228
55,epoch,28,1250,1,7888.0107
57,epoch,29,1250,1,10820.891
59,epoch,30,1250,1,10746.243
61,epoch,31,1250,1,7525.877
63,epoch,32,1250,1,4745.205
65,epoch,33,1250,1,4923.1235
67,epoch,34,1250,1,6778.8486
69,epoch,35,1250,1,7230.2344
71,epoch,36,1250,1,5652.931
73,epoch,37,1250,1,3914.404
75,epoch,38,1250,1,3508.3699
77,epoch,39,1250,1,4313.932
79,epoch,40,1250,1,5002.0996
81,epoch,41,1250,1,4546.6
83,epoch,42,1250,1,3478.8838
85,epoch,43,1250,1,2938.4082
87,epoch,44,1250,1,3201.3528
89,epoch,45,1250,1,3606.2864
91,epoch,46,1250,1,3385.64
93,epoch,47,1250,1,2648.157
95,epoch,48,1250,1,2267.168
97,epoch,49,1250,1,2489.9592
99,epoch,50,1250,1,2653.2932
101,epoch,51,1250,1,2366.8125
103,epoch,52,1250,1,1937.554
105,epoch,53,1250,1,1825.6932
107,epoch,54,1250,1,2087.0386
109,epoch,55,1250,1,2283.7769
111,epoch,56,1250,1,2103.2983
113,epoch,57,1250,1,1761.3457
115,epoch,58,1250,1,1608.3716
117,epoch,59,1250,1,1711.3553
119,epoch,60,1250,1,1803.7725
121,epoch,61,1250,1,1685.1809
123,epoch,62,1250,1,1528.3127
125,epoch,63,1250,1,1515.8971
127,epoch,64,1250,1,1573.1544
129,epoch,65,1250,1,1562.4241
131,epoch,66,1250,1,1458.1462
133,epoch,67,1250,1,1365.7131
135,epoch,68,1250,1,1370.3755
137,epoch,69,1250,1,1413.5287
139,epoch,70,1250,1,1405.4098
141,epoch,71,1250,1,1342.1882
143,epoch,72,1250,1,1292.7869
145,epoch,73,1250,1,1295.6256
147,epoch,74,1250,1,1295.4064
149,epoch,75,1250,1,1258.6559
151,epoch,76,1250,1,1230.9581
153,epoch,77,1250,1,1235.8806
155,epoch,78,1250,1,1240.7109
157,epoch,79,1250,1,1214.5948
159,epoch,80,1250,1,1173.9645
161,epoch,81,1250,1,1153.0698
163,epoch,82,1250,1,1149.3334
165,epoch,83,1250,1,1140.8129
167,epoch,84,1250,1,1119.4697
169,epoch,85,1250,1,1096.5887
171,epoch,86,1250,1,1085.8823
173,epoch,87,1250,1,1075.904
175,epoch,88,1250,1,1053.1202
177,epoch,89,1250,1,1029.4601
179,epoch,90,1250,1,1018.23474
181,epoch,91,1250,1,1012.0039
183,epoch,92,1250,1,997.38495
185,epoch,93,1250,1,979.0929
187,epoch,94,1250,1,967.39984
189,epoch,95,1250,1,959.2002
191,epoch,96,1250,1,948.12976
193,epoch,97,1250,1,934.88446
195,epoch,98,1250,1,924.86584
197,epoch,99,1250,1,919.8464
199,epoch,100,1250,1,913.80853
201,epoch,101,1250,1,903.7395
203,epoch,102,1250,1,893.677
205,epoch,103,1250,1,886.6181
207,epoch,104,1250,1,879.0403
209,epoch,105,1250,1,869.1795
211,epoch,106,1250,1,860.38
213,epoch,107,1250,1,852.8774
215,epoch,108,1250,1,844.9005
217,epoch,109,1250,1,835.85297
219,epoch,110,1250,1,827.4086
221,epoch,111,1250,1,821.0499
223,epoch,112,1250,1,815.832
225,epoch,113,1250,1,811.18335
227,epoch,114,1250,1,808.1835
229,epoch,115,1250,1,806.66486
231,epoch,116,1250,1,804.1911
233,epoch,117,1250,1,799.55096
235,epoch,118,1250,1,794.0856
237,epoch,119,1250,1,788.79895
239,epoch,120,1250,1,783.592
241,epoch,121,1250,1,778.3221
243,epoch,122,1250,1,773.4286
245,epoch,123,1250,1,769.00275
247,epoch,124,1250,1,764.5838
249,epoch,125,1250,1,760.1
251,epoch,126,1250,1,755.9803
253,epoch,127,1250,1,752.3093
255,epoch,128,1250,1,748.5647
257,epoch,129,1250,1,744.52295
259,epoch,130,1250,1,740.482
261,epoch,131,1250,1,736.2029
263,epoch,132,1250,1,731.6384
265,epoch,133,1250,1,726.9138
267,epoch,134,1250,1,722.39844
269,epoch,135,1250,1,717.9818
271,epoch,136,1250,1,713.50165
273,epoch,137,1250,1,708.9265
275,epoch,138,1250,1,704.35284
277,epoch,139,1250,1,699.6382
279,epoch,140,1250,1,694.7671
281,epoch,141,1250,1,689.78094
283,epoch,142,1250,1,684.75934
285,epoch,143,1250,1,679.5285
287,epoch,144,1250,1,674.06274
289,epoch,145,1250,1,668.4765
291,epoch,146,1250,1,662.75397
293,epoch,147,1250,1,656.8574
295,epoch,148,1250,1,650.7829
297,epoch,149,1250,1,644.5784
299,epoch,150,1250,1,638.2359
301,epoch,151,1250,1,631.79034
303,epoch,152,1250,1,625.32764
305,epoch,153,1250,1,619.1524
307,epoch,154,1250,1,613.72797
309,epoch,155,1250,1,609.3649
311,epoch,156,1250,1,606.5493
313,epoch,157,1250,1,605.5819
315,epoch,158,1250,1,606.0269
317,epoch,159,1250,1,605.9489
319,epoch,160,1250,1,603.653
321,epoch,161,1250,1,598.9004
323,epoch,162,1250,1,593.5719
325,epoch,163,1250,1,589.1959
327,epoch,164,1250,1,585.9686
329,epoch,165,1250,1,583.5358
331,epoch,166,1250,1,581.51605
333,epoch,167,1250,1,579.5837
