laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 48 3 3 4001 5 4 4 3 1 2 3 36 3 2 1 3 2 2 2 1
3 15 2 2 1580 5 4 4 2 1 1 1 26 3 3 1 3 1 1 2 1
4 30 2 0 3234 2 4 2 1 2 4 3 21 3 1 2 3 1 1 2 1
1 36 0 9 4468 5 4 4 3 1 2 1 31 3 3 1 3 2 1 1 1
2 24 3 9 1998 1 5 4 4 1 3 3 30 3 1 2 3 2 1 1 1
2 36 2 2 2161 1 3 4 4 1 2 2 24 3 2 1 4 2 1 1 0
2 24 0 3 3969 4 5 3 3 1 1 1 41 3 3 1 3 2 2 2 1
3 12 3 0 933 5 2 4 1 1 1 2 21 3 1 1 3 2 2 2 0
2 6 4 0 663 1 5 4 2 1 2 3 28 1 1 1 2 2 1 2 1
3 12 4 0 6949 2 2 3 3 2 4 4 52 3 3 1 3 2 2 2 1
1 24 2 9 2576 3 3 3 3 1 4 1 27 3 2 1 3 2 2 2 1
3 6 4 9 892 2 5 4 3 2 2 2 38 2 1 2 2 2 1 2 1
4 24 1 3 3305 2 3 2 2 1 3 3 26 3 2 2 3 2 2 1 1
2 9 4 0 1471 3 2 2 4 1 4 4 26 3 1 2 2 2 2 2 1
2 11 4 3 757 2 5 4 2 1 4 1 60 3 1 2 2 2 2 1 1
2 9 4 0 1587 2 1 4 3 1 4 4 74 1 2 1 2 1 2 1 1
4 18 3 0 6567 5 2 3 2 1 2 1 38 3 1 1 4 2 1 2 1
4 12 3 2 5946 2 3 3 1 1 1 4 28 3 2 2 4 1 2 2 0
4 15 2 3 1238 2 3 2 1 1 4 2 38 3 2 2 3 2 1 2 0
4 6 4 3 1000 2 3 2 3 1 4 2 27 1 2 1 2 2 1 1 0
1 15 4 3 950 1 2 4 2 1 2 4 30 3 2 1 4 2 1 2 0
4 48 3 1 7589 2 4 4 3 1 4 2 43 3 1 2 3 2 1 2 1
1 24 1 3 2673 1 3 3 3 1 4 4 26 3 2 2 3 2 1 2 0
2 24 2 3 1413 2 5 2 3 1 1 1 28 1 1 1 3 2 1 1 0
3 24 2 3 1876 1 1 4 1 1 2 4 32 3 2 3 2 2 1 2 1
2 24 4 0 1393 5 3 4 4 1 4 3 23 3 1 1 3 2 1 2 1
1 18 3 9 1829 1 2 4 1 1 3 3 24 3 2 1 3 2 2 2 1
2 12 2 1 1412 1 5 2 4 1 2 2 26 3 2 2 3 2 2 1 1
2 12 2 0 756 1 2 4 4 3 1 2 23 3 2 1 2 2 1 2 1
1 12 4 3 1424 5 5 4 3 1 4 1 65 1 2 1 2 1 2 1 1
4 24 2 2 2630 2 3 2 3 1 4 1 20 3 2 1 3 2 1 2 0
1 24 3 2 1546 5 4 4 2 1 4 1 28 3 1 1 3 2 1 2 0
1 18 4 2 4592 1 4 1 2 1 4 3 31 3 1 1 3 2 2 2 1
4 24 4 1 13611 3 5 1 3 1 4 4 30 3 2 1 3 1 1 2 1
1 12 4 1 5125 2 3 1 3 1 1 4 43 3 2 2 4 2 2 2 1
1 24 2 3 3077 4 5 2 2 1 3 4 35 3 3 2 4 2 1 1 1
1 24 2 9 2373 1 5 4 3 1 2 3 34 2 3 1 3 2 2 2 1
1 6 2 0 457 1 2 4 2 1 1 1 28 3 1 1 3 2 2 1 0
4 9 4 3 2518 1 4 2 2 1 4 1 30 3 2 2 3 2 1 1 1
2 12 2 0 2915 1 2 1 4 1 4 4 26 2 2 1 3 1 1 1 1
4 12 2 3 676 5 4 2 4 1 1 2 25 3 1 1 2 1 1 2 1
1 21 2 1 1721 1 3 4 3 1 3 1 25 2 3 2 3 2 1 2 1
1 12 2 0 1166 1 3 4 4 1 1 3 23 3 1 1 3 2 1 2 1
1 9 4 3 4801 1 5 2 3 1 4 1 69 2 1 3 3 1 2 2 1
4 6 2 0 2902 2 3 2 4 1 4 2 31 3 2 1 3 1 1 2 0
1 11 4 0 1200 2 3 2 2 1 4 1 31 3 2 1 3 2 2 2 1
2 10 2 3 1363 1 2 1 2 1 2 2 22 1 2 1 3 2 1 2 1
4 12 2 2 2347 1 5 2 2 3 4 1 35 1 1 2 2 2 2 2 1
2 6 1 3 4676 1 1 1 1 1 4 4 44 3 3 1 4 2 1 2 1
1 18 2 2 3400 1 3 4 2 1 2 3 24 2 1 1 3 2 1 2 1
1 6 1 0 11057 1 3 1 3 1 4 3 63 3 2 1 4 1 2 2 1
1 20 2 8 3192 1 4 1 3 1 1 4 24 3 3 1 3 2 1 1 1
3 12 4 2 3027 1 2 3 4 1 4 4 51 1 1 2 3 1 2 2 1
4 12 4 3 710 1 5 3 3 1 3 1 49 3 2 2 3 1 2 2 1
4 18 2 0 1950 2 2 4 4 1 3 3 36 3 2 1 3 2 1 1 1
1 48 2 0 12606 1 4 2 3 1 2 4 22 3 2 1 2 2 2 2 1
