,type,this_epoch,total_epochs,batch_num,loss
2,epoch,1,50,2,18164.434
5,epoch,2,50,2,16855.305
8,epoch,3,50,2,15910.686
11,epoch,4,50,2,15421.826
14,epoch,5,50,2,14112.152
17,epoch,6,50,2,12211.489
20,epoch,7,50,2,9978.635
23,epoch,8,50,2,8067.55
26,epoch,9,50,2,7130.4463
29,epoch,10,50,2,6517.334
32,epoch,11,50,2,5859.374
35,epoch,12,50,2,5292.621
38,epoch,13,50,2,4786.602
41,epoch,14,50,2,4271.8643
44,epoch,15,50,2,3863.3086
47,epoch,16,50,2,3583.483
50,epoch,17,50,2,3366.3684
53,epoch,18,50,2,3152.8276
56,epoch,19,50,2,2889.352
59,epoch,20,50,2,2565.6128
62,epoch,21,50,2,2302.44
65,epoch,22,50,2,2124.8176
68,epoch,23,50,2,2008.1995
71,epoch,24,50,2,1881.2338
74,epoch,25,50,2,1784.7891
77,epoch,26,50,2,1709.419
80,epoch,27,50,2,1630.9705
83,epoch,28,50,2,1519.3303
86,epoch,29,50,2,1408.7051
89,epoch,30,50,2,1325.0049
92,epoch,31,50,2,1270.3826
95,epoch,32,50,2,1229.3594
98,epoch,33,50,2,1170.5537
101,epoch,34,50,2,1121.5046
104,epoch,35,50,2,1067.7236
107,epoch,36,50,2,1016.2738
110,epoch,37,50,2,979.4584
113,epoch,38,50,2,951.4874
116,epoch,39,50,2,919.23645
119,epoch,40,50,2,900.16516
122,epoch,41,50,2,900.81165
125,epoch,42,50,2,877.4931
128,epoch,43,50,2,834.94727
131,epoch,44,50,2,898.7556
134,epoch,45,50,2,995.1138
137,epoch,46,50,2,835.625
140,epoch,47,50,2,889.06604
143,epoch,48,50,2,822.43365
146,epoch,49,50,2,777.91754
149,epoch,50,50,2,809.0947
