30, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, Ireland, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, England, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,44, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
18, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Yugoslavia, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, Dominican-Republic, <=50K
29, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, South, <=50K
29, Private, 12th, Never-married, Other-service, Husband, White, Female,0,0,26, South, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Ireland, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Nicaragua, >50K
63, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,12, Canada, <=50K
26, Self-emp-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, Poland, <=50K
35, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Vietnam, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4994,0,50, Yugoslavia, >50K
26, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Japan, <=50K
55, Private, Bachelors, Widowed, Craft-repair, Husband, White, Male,0,0,20, Yugoslavia, <=50K
45, Federal-gov, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,7298,0,40, Ecuador, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,38, Jamaica, <=50K
73, Self-emp-not-inc, Some-college, Divorced, Protective-serv, Husband, White, Female,0,0,12, United-States, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,35, China, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, El-Salvador, <=50K
54, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Dominican-Republic, >50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Germany, <=50K
19, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,40, Cambodia, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,44, Canada, >50K
39, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,1902,40, Yugoslavia, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Thailand, <=50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, El-Salvador, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Guatemala, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1885,59, Haiti, >50K
40, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1900,40, Ecuador, <=50K
65, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1595,18, Dominican-Republic, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
31, Local-gov, Assoc-voc, Never-married, Adm-clerical, Other-relative, White, Male,0,0,50, Laos, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,45, Japan, >50K
63, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, France, >50K
27, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
29, Private, Assoc-voc, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,40, Poland, >50K
27, Local-gov, 12th, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, England, <=50K
64, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Hong, <=50K
45, Federal-gov, HS-grad, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
45, Self-emp-inc, Assoc-voc, Widowed, Other-service, Wife, White, Male,0,0,45, Japan, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,25, Honduras, <=50K
32, Self-emp-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,15024,0,40, Yugoslavia, <=50K
23, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,35, Cuba, <=50K
44, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Ecuador, <=50K
32, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,45, India, <=50K
55, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
33, Private, 10th, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
23, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Japan, >50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Taiwan, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, Thailand, <=50K
27, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Ecuador, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,38, Canada, <=50K
19, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,35, Taiwan, >50K
40, Private, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,8614,0,40, Greece, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Poland, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Haiti, >50K
40, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
25, Federal-gov, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,40, Jamaica, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,1944,0,50, Iran, <=50K
46, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, France, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Germany, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, Ireland, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,20, Japan, >50K
46, Local-gov, 1st-4th, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, Columbia, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
60, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Ecuador, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,60, Cuba, <=50K
46, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
31, Private, 9th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, South, >50K
23, Private, 9th, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Canada, <=50K
62, Self-emp-inc, Some-college, Widowed, Craft-repair, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,3103,0,40, Honduras, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Ireland, >50K
20, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, Black, Female,0,0,30, United-States, <=50K
63, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Columbia, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,32, China, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, Hong, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, Taiwan, <=50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,50, Guatemala, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Guatemala, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,45, Canada, <=50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,25, England, <=50K
55, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,7687,0,45, Thailand, >50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, Taiwan, <=50K
46, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
26, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, Scotland, <=50K
42, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, France, >50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, China, >50K
58, Federal-gov, 7th-8th, Divorced, Sales, Not-in-family, White, Female,0,1890,22, Japan, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,44, Thailand, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,15, Portugal, <=50K
