value,frequency,column
Male,0.5425445705024311,sex
Female,0.4574554294975689,sex
25 - 45,0.3480551053484603,age_cat
Greater than 45,0.3318476499189627,age_cat
Less than 25,0.320097244732577,age_cat
African-American,0.19914910858995138,race
Caucasian,0.1786871961102107,race
Native American,0.16389789303079416,race
Hispanic,0.16166936790923825,race
Other,0.14870340356564019,race
Asian,0.14789303079416533,race
F,0.6381685575364667,c_charge_degree
M,0.3618314424635332,c_charge_degree
0,0.5172204213938412,is_recid
1,0.48277957860615883,is_recid
Low,0.5486223662884927,score_text
Medium,0.26195299837925445,score_text
High,0.18942463533225284,score_text
0,0.5395056726094003,two_year_recid
1,0.4604943273905997,two_year_recid
