laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 15 4 3 1474 3 5 4 3 1 4 4 35 3 3 2 3 2 2 2 1
2 18 3 2 3577 5 5 2 2 1 4 2 37 3 2 1 3 2 2 2 1
4 36 4 0 10934 1 5 2 3 1 2 3 45 3 2 2 3 1 2 2 1
1 48 0 9 7059 1 3 4 3 1 2 4 53 3 3 2 3 1 1 2 0
4 18 4 3 3459 4 5 4 2 1 4 2 44 3 1 2 3 2 1 1 1
1 24 1 0 3402 1 4 2 3 1 3 3 27 3 2 1 3 1 1 1 0
1 6 1 2 1357 1 3 1 3 1 1 1 36 3 2 1 3 2 2 2 1
4 9 4 0 1416 3 2 3 2 1 1 3 27 3 2 2 3 2 2 2 1
1 18 2 0 1117 1 4 4 2 1 2 3 33 1 2 1 3 2 1 2 0
2 24 2 2 1667 1 2 4 4 1 3 3 29 3 2 1 2 2 1 2 0
1 60 3 9 6870 1 5 3 3 1 4 4 62 3 3 2 4 2 2 2 0
1 48 4 9 4606 1 5 4 3 2 4 4 24 2 3 2 3 1 1 2 0
1 12 1 6 910 1 4 4 2 1 4 2 21 3 1 1 3 2 2 2 0
2 18 2 1 2670 1 3 2 4 1 4 4 21 3 1 1 3 2 2 2 1
4 12 2 2 1552 1 3 4 3 1 3 1 49 3 2 1 3 2 2 1 1
2 15 2 0 2630 2 3 3 2 1 4 4 28 1 1 2 3 2 2 2 0
2 18 3 1 6075 2 3 3 2 1 3 3 31 3 1 2 3 2 1 2 1
4 12 4 5 2826 1 5 3 1 1 4 4 56 3 3 3 3 2 1 2 1
2 24 2 3 1963 2 2 2 2 1 4 3 20 3 2 1 3 2 2 2 0
1 18 4 2 3914 1 3 1 2 1 4 1 32 1 1 1 3 2 2 2 0
2 30 2 3 1750 1 2 4 2 1 1 3 26 3 2 1 3 2 2 2 1
4 12 2 0 2379 5 4 4 3 1 4 3 49 3 2 1 3 2 2 2 1
4 24 3 9 6297 1 1 4 3 1 2 4 27 3 2 2 4 2 2 2 0
3 24 3 2 1240 4 5 1 4 1 3 1 36 1 1 2 3 2 1 2 1
4 18 4 0 1950 1 3 4 3 1 4 4 47 3 3 4 3 2 1 2 1
4 18 2 3 1473 5 2 4 4 1 3 1 26 3 2 1 3 2 1 2 1
2 24 2 9 3631 1 3 3 1 1 4 3 30 3 2 1 2 2 1 2 1
1 6 1 6 1199 1 5 4 3 1 4 4 35 3 3 3 3 2 1 2 1
4 24 2 0 3553 1 4 3 2 2 4 3 23 3 1 1 3 2 1 2 1
4 12 4 3 1258 3 3 4 3 1 2 2 35 3 2 2 3 2 1 2 1
4 21 4 3 3050 1 3 3 3 1 2 1 28 3 2 2 2 1 1 2 1
2 12 4 3 616 5 5 4 3 1 4 1 55 3 2 1 3 2 1 2 1
1 12 4 0 1473 1 5 2 3 1 4 4 66 3 1 2 2 2 2 2 1
4 36 4 0 7940 1 3 1 3 1 2 3 25 3 2 2 3 2 1 2 0
2 18 3 2 6190 1 5 2 3 1 2 2 44 3 2 1 4 1 2 2 1
1 36 2 1 5432 1 5 2 3 1 4 4 42 3 3 1 3 1 1 2 1
2 36 2 3 6872 1 5 2 3 1 2 3 34 3 3 1 4 2 2 2 1
2 9 4 3 1154 1 5 2 3 1 4 1 37 3 1 2 2 1 1 1 1
4 24 2 3 1539 1 4 4 2 1 4 3 34 3 2 1 3 2 2 1 1
1 30 0 1 8059 1 2 1 3 1 4 3 25 1 2 2 3 1 1 2 1
4 12 2 3 2223 3 3 1 3 1 1 2 24 3 2 1 2 1 1 2 1
2 9 2 2 1930 1 2 2 2 1 2 2 19 3 2 2 3 2 1 2 0
2 30 2 3 2571 1 5 4 3 1 2 2 40 1 2 2 3 1 2 2 1
1 12 4 0 692 1 3 4 3 1 2 3 46 1 2 2 3 2 1 2 0
4 36 2 3 4454 1 3 4 3 1 3 3 30 3 2 1 3 1 1 2 0
2 39 3 1 11747 2 4 2 2 1 4 3 32 3 1 1 4 2 2 2 1
4 12 2 3 2121 1 5 2 3 1 4 2 49 1 2 1 2 1 1 2 1
1 12 4 0 2151 1 5 4 3 3 4 1 37 1 1 2 2 2 1 2 1
1 12 2 0 1256 1 2 3 1 1 2 2 37 3 2 1 2 2 1 2 0
1 24 2 0 3656 1 3 4 2 1 4 4 61 3 1 1 3 2 2 2 1
1 18 2 2 1985 1 3 1 2 1 4 1 20 3 1 1 3 2 1 2 0
4 12 2 6 2100 1 5 4 2 1 3 4 51 3 3 1 4 2 2 2 1
1 18 2 2 2503 1 2 4 3 1 2 3 25 1 2 1 3 1 2 2 0
1 24 2 0 1452 1 4 3 2 1 4 2 23 3 1 2 3 2 1 2 0
2 12 3 3 581 1 3 4 4 3 4 1 20 3 1 1 3 2 1 1 1
1 7 4 0 3422 1 5 1 3 1 4 2 39 3 2 1 2 2 1 2 1
1 48 2 3 6463 1 1 3 2 1 2 3 30 3 3 1 3 2 2 2 0
2 27 4 9 2514 1 3 4 3 1 2 2 23 3 2 2 2 2 1 2 0
