value,frequency,column
4,0.3075,laufkont
2,0.28125,laufkont
1,0.24875,laufkont
3,0.1625,laufkont
2,0.50875,moral
4,0.2675,moral
3,0.1,moral
1,0.06625,moral
0,0.0575,moral
3,0.27625,verw
0,0.26125,verw
2,0.205,verw
1,0.115,verw
9,0.105,verw
6,0.02,verw
4,0.00875,verw
10,0.0075,verw
5,0.00125,verw
1,0.335,sparkont
5,0.19125,sparkont
2,0.1775,sparkont
3,0.16,sparkont
4,0.13625,sparkont
3,0.345,beszeit
5,0.225,beszeit
4,0.1825,beszeit
2,0.16625,beszeit
1,0.08125,beszeit
4,0.475,rate
2,0.23875,rate
1,0.15,rate
3,0.13625,rate
3,0.4775,famges
2,0.29,famges
4,0.11875,famges
1,0.11375,famges
1,0.86375,buerge
3,0.08125,buerge
2,0.055,buerge
4,0.41,wohnzeit
2,0.305,wohnzeit
3,0.145,wohnzeit
1,0.14,wohnzeit
3,0.2975,verm
1,0.25125,verm
2,0.2325,verm
4,0.21875,verm
3,0.7825,weitkred
1,0.15,weitkred
2,0.0675,weitkred
2,0.67,wohn
1,0.19375,wohn
3,0.13625,wohn
1,0.6225,bishkred
2,0.3475,bishkred
4,0.0275,bishkred
3,0.0025,bishkred
3,0.6025,beruf
2,0.215,beruf
4,0.17375,beruf
1,0.00875,beruf
2,0.79875,pers
1,0.20125,pers
1,0.60125,telef
2,0.39875,telef
2,0.92375,gastarb
1,0.07625,gastarb
1,0.67625,kredit
0,0.32375,kredit
