value,frequency,column
4,0.3925,laufkont
1,0.2875,laufkont
2,0.25625,laufkont
3,0.06375,laufkont
2,0.52625,moral
4,0.2975,moral
3,0.09,moral
0,0.04375,moral
1,0.0425,moral
3,0.28375,verw
0,0.235,verw
2,0.1775,verw
1,0.10375,verw
9,0.09625,verw
6,0.0525,verw
5,0.01875,verw
4,0.0125,verw
10,0.01125,verw
8,0.00875,verw
1,0.59875,sparkont
5,0.185,sparkont
2,0.1075,sparkont
3,0.06125,sparkont
4,0.0475,sparkont
3,0.3375,beszeit
5,0.2425,beszeit
4,0.1825,beszeit
2,0.17125,beszeit
1,0.06625,beszeit
4,0.46625,rate
2,0.2325,rate
3,0.1675,rate
1,0.13375,rate
3,0.555,famges
2,0.30625,famges
4,0.09125,famges
1,0.0475,famges
1,0.90875,buerge
3,0.05,buerge
2,0.04125,buerge
4,0.41,wohnzeit
2,0.31875,wohnzeit
3,0.15375,wohnzeit
1,0.1175,wohnzeit
3,0.335,verm
1,0.275,verm
2,0.235,verm
4,0.155,verm
3,0.81875,weitkred
1,0.13875,weitkred
2,0.0425,weitkred
2,0.70875,wohn
1,0.1825,wohn
3,0.10875,wohn
1,0.6275,bishkred
2,0.3425,bishkred
3,0.025,bishkred
4,0.005,bishkred
3,0.64,beruf
2,0.19375,beruf
4,0.14375,beruf
1,0.0225,beruf
2,0.85,pers
1,0.15,pers
1,0.5925,telef
2,0.4075,telef
2,0.9625,gastarb
1,0.0375,gastarb
1,0.6925,kredit
0,0.3075,kredit
