value,frequency,column
4,0.41125,laufkont
2,0.2625,laufkont
1,0.25125,laufkont
3,0.075,laufkont
2,0.55125,moral
4,0.28125,moral
3,0.075,moral
1,0.0475,moral
0,0.045,moral
3,0.28125,verw
0,0.24,verw
2,0.18875,verw
9,0.105,verw
1,0.105,verw
6,0.0325,verw
5,0.02,verw
8,0.01125,verw
4,0.01,verw
10,0.00625,verw
1,0.62875,sparkont
5,0.16,sparkont
2,0.0825,sparkont
3,0.06875,sparkont
4,0.06,sparkont
3,0.32625,beszeit
5,0.22375,beszeit
2,0.2025,beszeit
4,0.18125,beszeit
1,0.06625,beszeit
4,0.48,rate
2,0.21375,rate
3,0.16125,rate
1,0.145,rate
3,0.53,famges
2,0.33875,famges
4,0.08625,famges
1,0.045,famges
1,0.91375,buerge
3,0.04625,buerge
2,0.04,buerge
4,0.39375,wohnzeit
2,0.3125,wohnzeit
1,0.15125,wohnzeit
3,0.1425,wohnzeit
3,0.34,verm
1,0.26375,verm
2,0.22,verm
4,0.17625,verm
3,0.7925,weitkred
1,0.16,weitkred
2,0.0475,weitkred
2,0.7175,wohn
1,0.16625,wohn
3,0.11625,wohn
1,0.6425,bishkred
2,0.305,bishkred
3,0.04625,bishkred
4,0.00625,bishkred
3,0.62625,beruf
2,0.19375,beruf
4,0.16,beruf
1,0.02,beruf
2,0.8625,pers
1,0.1375,pers
1,0.6025,telef
2,0.3975,telef
2,0.96125,gastarb
1,0.03875,gastarb
1,0.7025,kredit
0,0.2975,kredit
