29, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
56, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,40, Iran, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, England, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, El-Salvador, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
54, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Ecuador, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,52, Dominican-Republic, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,15, Scotland, <=50K
41, Private, 7th-8th, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Scotland, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, Iran, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,7298,0,35, Mexico, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,30, Canada, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Cuba, <=50K
58, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,48, Philippines, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,98, Vietnam, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,36, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Yugoslavia, >50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
53, Private, Bachelors, Separated, Exec-managerial, Husband, Black, Male,4386,0,40, Yugoslavia, <=50K
24, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,32, Ecuador, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,25, Jamaica, <=50K
67, Self-emp-not-inc, Some-college, Divorced, Sales, Other-relative, White, Female,2435,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, China, >50K
31, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,48, Germany, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Canada, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,54, Canada, >50K
21, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,25, Thailand, <=50K
43, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,50, El-Salvador, >50K
39, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,45, Guatemala, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Dominican-Republic, <=50K
32, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, Nicaragua, <=50K
