laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 24 4 3 2404 5 5 4 3 1 4 3 53 3 3 2 3 2 1 2 1
3 15 2 0 2210 5 4 1 2 1 4 1 33 1 3 1 2 2 1 2 1
4 10 2 1 2923 4 5 1 1 2 4 3 31 3 1 1 3 2 1 2 1
2 24 1 2 2378 5 3 4 2 1 1 1 33 3 3 1 3 2 1 1 0
2 15 2 2 1743 1 4 2 4 1 3 3 36 3 1 1 3 2 1 1 1
2 48 2 2 10133 2 2 1 4 1 1 2 26 1 2 1 4 2 2 1 0
2 12 2 3 1856 4 3 2 3 1 2 1 44 3 3 1 2 2 2 2 1
3 9 4 2 1154 5 1 4 1 1 1 2 25 3 1 2 2 2 1 2 1
2 24 3 3 1553 2 4 4 2 1 4 4 24 1 1 1 2 2 1 2 1
2 18 2 1 7483 3 5 4 4 2 4 4 51 3 3 1 3 1 2 1 0
1 48 3 3 7408 4 4 3 3 1 3 1 32 2 3 2 3 1 2 2 1
3 24 3 9 2396 3 5 3 2 1 2 3 35 1 1 2 3 1 2 2 0
4 6 2 0 1200 3 5 3 2 1 2 3 43 3 3 1 3 2 2 1 1
2 12 2 3 1108 4 4 3 4 1 3 4 40 3 1 2 2 1 1 2 1
2 21 2 3 3977 3 4 2 1 1 3 2 35 3 1 1 3 2 2 1 1
3 36 4 2 6295 2 5 4 4 1 4 4 36 1 1 2 3 2 1 1 1
3 24 2 2 2452 5 2 4 2 1 1 1 35 3 1 1 3 2 1 2 0
4 39 3 6 5860 3 3 4 1 1 1 4 27 2 3 2 4 1 2 2 0
3 27 2 9 3862 3 3 3 1 1 2 2 36 2 3 1 3 2 2 2 0
3 18 4 3 1924 3 4 2 3 1 4 3 23 3 2 1 3 2 1 1 1
1 24 2 3 3234 1 1 3 2 1 2 4 36 3 2 1 4 2 2 1 1
4 21 2 1 5198 3 3 2 3 1 3 2 26 3 1 1 3 2 1 1 1
1 12 2 3 1493 2 3 3 4 1 4 4 41 3 2 1 3 2 1 1 1
2 24 3 1 4603 3 4 2 3 1 2 2 35 3 1 2 4 2 1 1 1
3 9 4 3 1112 1 1 4 1 1 4 4 37 3 2 4 2 2 1 2 1
2 15 2 2 2250 5 3 2 4 1 4 3 20 3 1 1 3 2 1 1 1
1 10 2 9 1275 1 2 4 1 1 2 3 44 1 3 1 2 2 1 2 1
2 18 2 0 1231 1 4 2 4 1 3 2 23 3 3 1 3 2 2 1 0
3 12 4 2 1767 1 5 4 4 3 2 3 63 3 2 2 2 2 1 1 1
1 36 2 1 8011 5 3 2 3 2 2 2 26 2 2 1 3 1 1 1 0
4 24 4 0 1192 3 5 4 3 1 4 1 60 3 2 2 2 2 1 2 0
1 24 2 0 1285 5 4 4 2 1 4 1 25 3 1 1 3 2 1 1 1
2 6 2 2 1543 2 3 1 2 1 4 3 33 3 1 1 3 2 1 2 1
4 24 3 0 3405 4 4 2 4 1 3 4 38 3 2 2 3 1 2 2 1
1 36 2 0 12358 3 3 1 3 1 1 4 37 3 3 1 4 2 2 2 0
1 27 2 0 4021 4 3 3 1 1 2 4 46 3 3 1 4 2 1 1 0
2 48 2 9 5742 1 5 3 3 1 4 3 40 1 3 1 4 2 2 1 1
1 24 4 1 5803 2 3 2 2 1 2 1 27 3 1 2 3 2 1 1 1
3 15 4 3 1474 1 5 4 2 1 4 1 35 3 2 2 3 2 2 1 1
2 6 1 5 1207 2 5 1 4 1 4 4 35 1 3 1 3 1 1 1 0
4 18 3 9 3118 5 4 1 4 1 1 3 31 1 1 1 3 2 2 2 1
1 24 2 1 7857 1 2 2 3 1 3 1 30 3 3 2 3 2 1 2 1
1 12 2 3 1543 1 2 4 4 1 1 3 23 3 1 1 3 2 1 2 0
1 18 2 3 1465 1 2 4 2 1 1 1 26 3 1 1 3 2 1 2 1
4 24 4 3 2762 3 3 4 4 1 2 3 35 3 2 1 2 2 1 2 1
1 36 4 0 2854 3 2 4 1 1 4 1 27 3 2 2 3 2 1 2 0
2 20 4 2 4376 1 3 1 1 1 4 2 24 2 2 2 3 2 1 2 1
4 30 3 3 5943 1 5 3 2 3 2 1 38 2 1 2 3 2 1 2 1
2 12 2 3 2156 1 2 2 1 1 2 4 29 3 3 1 3 2 1 2 1
1 12 2 0 946 2 1 4 2 1 2 4 37 3 1 1 2 2 1 2 1
1 24 3 1 4041 2 4 3 3 1 4 3 42 3 2 2 3 2 2 2 1
1 18 2 2 2865 1 3 2 3 1 1 4 34 3 3 1 3 2 1 1 0
3 24 2 3 3670 2 3 2 4 1 4 4 28 3 1 1 3 2 1 2 1
4 9 2 1 5178 2 5 1 3 1 4 1 74 1 1 1 4 1 2 2 0
3 48 4 1 6352 3 5 4 4 1 4 3 46 3 1 2 3 2 2 1 0
2 24 2 0 1776 2 5 4 3 1 4 4 57 3 2 1 1 2 2 2 1
1 24 4 0 2059 4 1 4 3 1 4 2 60 3 3 2 3 2 2 2 1
4 15 2 9 1310 3 5 4 4 1 4 4 45 1 3 1 3 1 1 2 1
1 12 2 0 883 4 3 4 2 1 1 3 23 3 2 1 3 2 1 2 0
4 36 4 9 7404 4 5 3 3 1 2 4 37 1 2 2 3 2 1 2 1
1 36 0 9 9276 1 2 2 1 1 1 2 28 3 2 2 3 2 1 2 1
1 12 2 9 609 3 2 4 2 1 1 4 26 1 2 1 2 2 1 2 0
4 9 4 9 935 2 5 4 2 1 1 2 52 3 1 2 2 2 2 1 1
4 12 2 0 3624 3 3 1 4 1 3 1 31 2 3 2 3 2 1 1 0
3 36 3 9 7696 1 4 2 1 1 4 2 40 3 3 2 3 2 2 1 1
3 10 2 4 908 5 4 4 4 1 3 1 40 3 3 1 3 2 1 2 1
4 30 2 2 4277 1 3 2 1 1 2 2 26 3 3 2 2 2 1 1 0
1 36 3 9 10011 1 4 4 4 1 3 2 31 1 1 2 4 1 2 1 1
4 21 4 2 1571 3 2 2 3 1 3 2 34 3 1 2 4 2 1 1 1
1 18 4 2 1817 2 3 2 1 1 2 1 28 3 2 2 3 2 1 1 1
4 15 4 9 1503 4 5 4 3 1 4 2 44 3 2 2 3 2 2 2 1
3 18 4 0 5106 5 5 2 1 2 4 3 36 3 2 2 4 2 2 1 1
2 30 3 9 4224 1 3 2 2 1 1 2 28 3 1 2 3 2 1 1 1
1 15 4 3 1838 2 5 4 4 3 4 4 46 3 2 2 3 2 2 1 1
4 4 4 0 1444 5 4 1 2 1 1 2 42 1 1 3 2 1 1 1 1
1 18 1 1 720 1 1 4 3 1 4 4 27 3 1 1 1 2 1 1 0
3 30 4 1 11562 4 5 2 3 1 4 2 38 3 2 2 4 1 2 1 1
3 15 2 3 2334 2 2 2 3 1 3 3 25 3 3 1 2 2 1 1 0
3 24 1 9 3577 3 5 3 2 1 4 2 27 3 1 1 3 2 1 1 0
1 6 1 6 422 2 1 4 1 1 4 4 39 3 2 3 2 2 1 2 1
1 12 2 0 697 3 4 2 2 1 3 1 25 1 3 1 2 2 1 2 1
3 12 4 3 1028 3 5 4 2 1 4 3 35 3 2 2 3 2 1 1 1
3 24 2 2 3058 5 5 4 3 1 4 2 30 3 2 1 3 2 1 1 1
1 42 4 1 9568 1 5 3 2 1 4 3 55 1 2 3 4 2 2 1 1
3 12 4 3 536 1 5 4 2 1 4 1 42 3 1 2 3 1 2 2 1
1 36 3 5 2650 2 3 2 1 1 4 4 27 3 2 2 3 2 1 1 1
2 12 4 5 1051 2 4 3 3 1 4 1 23 3 2 2 3 2 1 2 1
1 24 1 0 4279 4 3 1 2 1 4 4 36 3 2 1 4 2 2 2 0
1 24 2 1 2842 5 4 2 2 1 1 4 34 3 1 1 3 2 2 2 1
3 18 4 5 3757 5 4 3 2 1 4 3 27 3 2 2 3 2 1 2 1
2 24 4 1 2994 1 5 4 3 1 4 2 63 3 1 2 3 2 2 2 1
1 24 4 0 1275 4 5 4 1 1 4 3 37 3 3 2 3 2 2 2 1
3 18 2 3 3218 3 3 4 4 1 2 2 24 3 3 1 3 2 1 2 0
4 19 0 0 2206 3 5 4 3 1 2 3 33 3 1 2 3 2 1 1 0
1 42 2 3 3016 2 2 4 2 1 4 3 21 3 2 1 2 2 1 1 0
3 24 2 1 3766 2 5 1 1 1 4 2 62 3 3 4 3 2 2 2 1
3 30 4 9 1881 1 5 4 4 1 4 1 66 1 2 1 4 2 2 1 0
1 24 4 0 3940 1 2 4 1 1 2 3 37 3 1 1 2 2 2 1 1
3 36 3 1 7408 1 5 3 1 1 2 1 35 3 3 2 4 2 2 2 1
3 48 2 3 3030 1 4 4 3 1 4 4 28 3 2 2 3 2 1 1 0
2 9 2 3 477 3 3 4 1 1 4 2 24 3 3 1 3 2 1 1 1
4 10 2 9 1236 3 3 4 1 1 2 4 37 3 3 1 3 2 2 2 1
4 36 4 9 7288 3 2 1 1 1 4 2 23 3 2 2 3 2 2 2 0
1 18 2 3 2144 2 3 4 3 2 2 4 37 1 2 1 3 2 1 2 0
3 9 2 0 1426 3 1 3 4 1 2 4 27 1 2 1 2 1 1 2 0
1 12 2 1 3544 2 5 3 4 1 4 4 35 3 1 1 3 2 2 2 0
2 10 4 0 3915 3 3 4 3 1 2 3 40 2 2 2 2 1 1 2 1
3 15 2 6 380 1 2 4 1 1 4 4 23 3 1 1 3 2 2 2 1
2 18 2 2 3055 4 2 2 4 1 1 2 45 2 2 1 2 2 1 1 0
4 10 4 2 2105 4 2 1 1 1 3 1 27 3 1 2 3 2 1 1 0
2 48 2 0 3845 2 4 4 4 1 4 2 46 1 1 2 3 1 1 1 0
3 10 1 2 1525 5 3 4 3 1 2 3 31 2 3 1 2 2 1 1 1
1 6 2 9 1764 2 3 1 3 1 2 3 21 3 1 1 3 2 1 2 1
4 18 2 9 2200 1 3 4 3 1 3 1 28 3 2 1 3 2 2 1 0
3 24 4 2 3834 2 3 2 3 1 4 3 40 3 1 1 3 2 2 2 1
1 12 4 0 5122 5 5 3 3 1 4 3 42 3 1 2 3 2 1 2 0
1 36 3 0 8060 1 5 2 2 1 4 2 25 3 1 2 4 1 2 1 0
4 18 3 0 2003 4 5 2 2 1 4 3 47 3 1 2 3 1 1 1 1
4 18 1 1 6205 1 5 3 3 1 4 4 31 3 3 2 3 2 2 1 1
3 18 1 2 1716 5 2 2 2 1 1 4 22 3 2 1 3 2 1 1 1
4 24 4 3 1236 3 5 4 1 1 4 3 57 3 3 2 4 2 2 2 1
1 15 4 2 1518 3 5 4 3 1 4 3 63 3 1 1 1 2 1 1 1
4 6 2 3 1668 3 5 3 1 1 2 4 51 3 1 1 3 1 2 1 1
3 12 2 3 1287 2 3 3 1 1 2 2 23 3 1 1 3 2 2 2 0
4 24 4 9 6712 2 5 3 4 1 4 1 44 3 3 2 4 1 2 2 1
4 6 2 3 2140 2 4 2 1 1 2 2 29 3 1 1 3 2 1 1 1
2 12 2 3 652 3 3 4 1 1 4 1 24 3 2 1 3 2 1 2 1
3 12 0 0 1229 4 3 2 4 1 1 1 46 3 2 2 3 2 1 1 0
4 18 4 2 1049 5 2 4 2 1 4 2 21 3 1 1 3 2 1 2 1
1 15 4 0 3590 1 2 1 2 1 2 4 46 3 2 2 2 2 1 1 1
2 21 1 2 2241 5 2 2 1 1 4 4 23 3 1 1 3 2 2 1 1
2 12 2 3 1479 4 2 4 2 1 3 2 34 3 2 1 3 2 1 1 1
1 24 2 3 6591 5 2 1 3 1 2 4 33 1 1 1 2 2 1 1 1
2 48 4 3 3663 4 5 4 1 1 1 1 47 3 3 1 3 1 2 2 1
2 12 4 3 2356 1 5 2 2 1 4 1 49 3 2 1 3 2 2 1 1
1 10 4 0 802 2 5 4 1 1 4 4 63 3 1 2 3 2 2 1 1
4 6 4 3 694 2 5 4 3 1 4 1 36 3 1 2 3 2 1 1 1
4 12 4 9 1393 2 3 4 2 1 2 2 29 3 2 2 3 2 2 2 1
3 12 2 1 1042 4 4 3 4 1 4 4 38 3 3 1 3 2 1 1 1
1 36 2 2 2747 2 3 3 2 1 4 1 50 3 1 1 1 2 1 1 0
3 6 3 0 599 5 4 4 2 1 3 4 37 3 1 2 2 2 1 2 1
4 10 4 0 1239 5 5 3 3 1 4 2 32 3 2 2 3 1 1 1 1
4 60 2 3 10249 2 4 2 1 1 4 2 21 3 2 1 3 2 2 2 1
3 18 4 5 1190 2 1 2 1 1 4 3 55 3 1 3 1 2 1 1 0
2 24 2 3 1253 5 3 4 1 3 2 2 57 3 1 1 2 2 1 2 1
1 24 0 2 3346 1 5 4 3 1 4 2 30 1 2 1 3 2 2 2 0
2 48 3 1 4793 3 4 3 4 1 4 2 24 3 1 2 3 1 1 2 0
3 15 3 0 6837 5 1 1 1 1 2 2 34 1 1 1 4 1 2 2 0
1 18 4 2 1939 4 2 2 3 1 2 3 31 3 1 2 2 2 1 1 0
1 24 3 9 2302 3 3 2 1 1 2 3 44 3 3 2 3 2 2 2 1
3 12 4 6 2132 1 2 1 2 1 3 2 49 3 3 1 2 1 1 1 1
1 12 0 3 2169 4 5 1 1 1 1 1 29 3 2 1 3 1 1 1 0
1 18 2 3 1546 3 2 4 1 1 3 4 43 3 2 1 2 1 1 1 0
1 12 1 1 639 5 3 3 2 1 4 4 30 3 2 1 2 2 1 1 0
1 12 0 5 1100 3 2 1 1 1 3 4 28 3 2 2 3 1 1 1 0
1 30 2 1 4843 2 4 2 3 1 4 4 24 3 1 1 3 2 1 2 1
2 30 2 3 2936 3 2 4 2 1 4 4 25 3 2 1 3 2 1 1 1
3 21 4 2 2396 4 2 2 4 1 1 1 33 3 2 1 3 2 1 2 0
3 24 1 9 1844 2 4 2 3 1 4 2 34 1 2 4 2 2 1 1 0
2 12 2 2 1797 2 1 4 2 1 2 3 24 3 1 1 2 2 1 1 1
4 24 4 0 1994 1 3 4 3 1 4 2 42 3 1 2 3 2 2 2 1
3 24 2 9 6988 4 4 4 4 1 4 2 36 2 3 1 3 2 2 2 1
2 20 4 0 591 2 1 4 1 1 4 3 64 3 3 2 3 2 1 2 0
1 9 2 3 1349 1 4 3 3 1 4 2 58 3 2 1 3 2 1 2 1
2 24 1 2 4768 4 2 1 1 1 4 4 25 1 1 1 2 2 1 1 0
