36, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,30, Ireland, >50K
61, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,6755,0,40, England, <=50K
41, Private, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,40, El-Salvador, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
77, Private, 11th, Widowed, Sales, Husband, Black, Female,0,0,30, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,7, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,6787,0,40, Dominican-Republic, <=50K
39, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, Taiwan, <=50K
18, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1886,40, Italy, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,49, Nicaragua, >50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Canada, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Portugal, >50K
29, Private, Bachelors, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Columbia, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Yugoslavia, >50K
29, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, Japan, >50K
38, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
24, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, Japan, <=50K
50, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,7687,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, China, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,25, El-Salvador, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,48, Germany, <=50K
33, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Canada, >50K
24, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,48, Yugoslavia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Trinadad&Tobago, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Scotland, <=50K
27, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, El-Salvador, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Guatemala, <=50K
51, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,34, Ecuador, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Dominican-Republic, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
59, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,15024,0,60, Laos, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Laos, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,54, France, >50K
28, Private, Assoc-voc, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
20, Private, 12th, Never-married, Other-service, Own-child, Black, Male,0,0,10, Portugal, <=50K
23, Local-gov, 5th-6th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Hungary, <=50K
32, Local-gov, HS-grad, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
43, Self-emp-inc, Assoc-voc, Widowed, Prof-specialty, Wife, Black, Male,0,1886,45, Japan, <=50K
