40, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
44, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, Ireland, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, England, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, <=50K
31, Private, 12th, Never-married, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
35, Private, Assoc-voc, Divorced, Craft-repair, Wife, White, Male,0,0,43, Yugoslavia, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, Dominican-Republic, <=50K
36, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,44, South, <=50K
41, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,50, Taiwan, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,27, Outlying-US(Guam-USVI-etc), >50K
35, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,45, Canada, <=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, <=50K
37, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Female,0,0,45, Vietnam, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Columbia, >50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, Yugoslavia, >50K
31, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,50, Japan, >50K
28, Private, Bachelors, Separated, Handlers-cleaners, Husband, White, Male,0,0,30, Yugoslavia, <=50K
31, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Ecuador, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Japan, <=50K
