value,frequency,column
4,0.3975,laufkont
1,0.26875,laufkont
2,0.2675,laufkont
3,0.06625,laufkont
2,0.53,moral
4,0.29,moral
3,0.0875,moral
1,0.05,moral
0,0.0425,moral
3,0.2775,verw
0,0.24,verw
2,0.175,verw
9,0.10625,verw
1,0.09375,verw
6,0.05625,verw
5,0.02,verw
4,0.01125,verw
8,0.01,verw
10,0.01,verw
1,0.60625,sparkont
5,0.18125,sparkont
2,0.10125,sparkont
3,0.06375,sparkont
4,0.0475,sparkont
3,0.34625,beszeit
5,0.24875,beszeit
4,0.18125,beszeit
2,0.16375,beszeit
1,0.06,beszeit
4,0.48625,rate
2,0.23,rate
3,0.15625,rate
1,0.1275,rate
3,0.5525,famges
2,0.30125,famges
4,0.095,famges
1,0.05125,famges
1,0.90875,buerge
3,0.0525,buerge
2,0.03875,buerge
4,0.4075,wohnzeit
2,0.3175,wohnzeit
3,0.15125,wohnzeit
1,0.12375,wohnzeit
3,0.32625,verm
1,0.28625,verm
2,0.23625,verm
4,0.15125,verm
3,0.80875,weitkred
1,0.1375,weitkred
2,0.05375,weitkred
2,0.7075,wohn
1,0.185,wohn
3,0.1075,wohn
1,0.6325,bishkred
2,0.3325,bishkred
3,0.02875,bishkred
4,0.00625,bishkred
3,0.6375,beruf
2,0.2,beruf
4,0.13875,beruf
1,0.02375,beruf
2,0.8425,pers
1,0.1575,pers
1,0.605,telef
2,0.395,telef
2,0.96375,gastarb
1,0.03625,gastarb
1,0.7,kredit
0,0.3,kredit
