laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 24 4 3 2394 4 5 4 3 1 2 3 52 3 2 1 3 2 2 2 1
3 15 2 2 2121 5 4 3 2 1 2 1 33 3 3 1 3 1 1 2 1
4 9 4 0 2960 3 5 2 1 2 4 2 32 3 1 2 3 1 2 2 1
2 24 1 9 2302 5 3 4 3 1 2 1 33 3 3 1 3 2 1 1 1
2 15 3 8 1591 1 5 4 3 1 4 3 36 3 1 2 3 2 1 1 1
2 48 2 1 9763 1 3 2 4 1 2 2 26 3 2 2 4 2 2 1 0
2 12 1 3 1880 3 5 3 3 1 1 1 47 3 3 1 3 2 2 2 1
4 9 4 0 1124 5 2 4 1 1 1 2 25 3 1 1 3 2 2 2 0
2 24 4 0 1546 1 5 4 2 1 2 3 24 1 1 1 3 2 1 2 1
2 18 4 1 7748 2 2 3 3 2 4 4 53 2 3 1 3 2 2 2 1
1 48 2 9 7383 3 3 3 3 1 4 2 32 3 3 1 4 2 2 2 1
4 24 4 9 2332 2 5 4 3 2 2 3 35 1 2 2 3 2 1 2 1
4 6 2 2 1209 2 4 2 2 1 4 2 43 3 3 2 2 2 2 1 1
2 12 4 0 1126 3 3 4 4 1 4 4 40 3 1 2 2 2 2 2 1
2 18 4 3 4078 2 5 2 2 1 4 2 35 3 1 2 3 2 2 1 1
2 36 4 1 6444 2 2 4 3 1 2 4 37 1 2 1 3 2 2 1 1
4 24 2 0 2379 5 2 4 2 1 2 1 36 3 1 1 3 2 1 2 1
4 39 3 3 6173 2 4 4 1 1 1 4 27 3 2 2 4 2 2 2 0
4 27 2 3 4030 2 3 2 1 1 4 2 37 3 2 2 3 2 1 2 0
4 18 4 3 1942 2 3 2 3 1 4 2 23 1 2 1 3 2 1 1 0
1 24 4 3 3123 1 1 4 2 1 2 4 36 3 2 1 4 2 2 2 0
4 20 4 1 5133 2 3 3 3 1 3 2 26 3 1 2 3 2 1 1 1
1 12 1 3 1442 1 3 3 3 1 4 4 43 3 2 2 3 2 1 2 0
2 24 2 1 4796 2 5 1 3 1 1 2 35 1 1 1 3 2 1 1 0
3 9 2 3 1104 1 1 4 1 1 2 4 37 3 2 3 2 2 1 2 1
2 15 4 1 2245 5 3 3 4 1 4 3 20 3 1 1 3 2 1 2 1
1 10 4 9 1262 1 2 4 1 1 4 3 44 3 2 2 2 2 2 2 1
2 18 2 2 1189 1 5 3 4 1 2 2 23 3 2 2 3 2 1 1 1
3 12 2 0 1662 1 3 4 3 3 2 3 63 3 2 1 2 2 1 2 1
1 36 4 2 8032 5 4 3 3 1 3 2 26 1 2 1 3 1 2 1 1
4 24 4 10 1206 3 5 4 3 1 4 1 58 3 2 1 3 1 2 2 0
1 21 3 2 1300 5 4 4 2 1 4 1 25 3 1 1 3 2 1 2 0
2 6 4 2 1570 1 4 1 2 1 4 3 33 3 1 1 3 2 2 2 1
4 24 4 2 3555 3 5 2 4 1 4 3 39 3 2 2 2 2 1 2 1
1 36 4 1 12343 2 3 1 3 1 1 4 38 3 3 2 4 2 2 2 0
1 30 1 3 4241 4 5 3 2 1 4 4 46 3 3 2 4 2 1 1 1
1 48 2 9 6506 1 5 4 3 1 3 3 42 1 3 1 3 2 2 2 1
1 24 3 1 5954 1 2 2 2 1 2 1 27 3 1 2 4 2 2 1 0
4 15 4 5 1443 1 5 4 2 1 4 1 35 3 2 2 3 2 1 1 1
2 6 2 0 1107 1 2 1 4 1 4 4 36 2 2 1 3 1 1 1 1
4 18 4 3 3342 5 4 1 4 1 1 3 31 3 1 1 2 1 1 2 1
1 24 2 1 8071 1 3 3 3 1 3 1 31 1 3 2 4 2 2 2 1
1 12 2 0 1454 1 3 4 4 1 1 3 23 3 1 1 3 2 2 2 1
1 18 4 3 1445 1 3 4 2 1 2 1 26 3 1 2 3 2 1 2 1
4 24 2 0 2681 2 3 4 4 1 4 3 35 3 2 1 3 1 1 2 0
1 36 3 0 2845 2 3 3 2 1 4 1 27 3 2 2 3 2 2 2 1
2 21 2 3 4220 1 3 1 2 1 3 2 24 1 2 1 3 2 1 2 1
4 30 2 2 6106 1 5 2 2 3 4 1 38 1 1 2 2 2 2 2 1
2 12 1 3 2182 1 2 2 1 1 4 3 29 3 3 1 3 2 1 2 1
1 12 2 2 901 1 4 4 2 1 2 3 39 2 1 1 3 2 1 2 1
1 24 2 0 4036 1 4 2 3 1 4 3 43 3 2 2 3 2 1 2 1
1 18 2 6 3069 1 5 2 3 1 1 4 34 3 3 1 4 2 1 1 1
3 24 4 2 3758 1 2 4 4 1 4 4 28 1 1 2 3 1 2 2 1
4 10 4 1 4547 1 4 1 3 1 4 1 70 3 2 2 4 1 2 2 1
3 48 2 0 6433 2 1 4 4 1 4 3 47 3 2 1 3 2 2 1 1
1 24 2 0 1952 1 5 4 3 1 3 4 61 3 2 1 2 2 2 2 1
1 24 4 3 1979 4 1 4 3 1 4 2 60 3 3 1 3 2 1 2 1
4 15 4 9 1258 3 4 4 3 1 4 3 45 3 2 1 3 2 1 2 1
1 12 3 3 885 4 3 4 2 1 1 3 23 3 2 1 3 2 1 2 1
4 36 4 9 7385 4 4 2 3 1 3 4 37 1 2 1 3 1 1 2 1
1 36 0 2 9566 1 4 3 2 1 2 2 29 3 2 2 3 2 2 2 1
1 12 4 5 590 2 3 4 2 1 2 4 26 3 2 2 3 2 1 2 1
4 9 2 5 929 1 5 2 2 1 3 2 52 3 2 2 2 2 2 2 1
4 12 4 1 3622 2 4 1 3 1 4 1 31 1 3 2 4 2 1 2 0
2 36 2 9 7819 1 2 2 2 1 4 2 40 3 3 2 4 2 1 2 1
3 10 2 2 841 5 5 4 4 1 4 1 40 1 3 2 3 2 1 2 1
4 30 2 1 4591 1 4 2 1 1 2 2 26 3 3 1 3 2 1 2 0
1 36 2 9 9610 1 3 4 4 1 2 3 31 2 1 1 3 2 2 2 0
4 21 4 1 1535 2 3 2 3 1 2 2 34 3 1 1 4 2 1 1 1
1 18 2 3 1842 1 3 1 1 1 4 1 28 3 2 1 2 2 1 2 1
4 15 4 9 1468 4 5 4 3 1 4 2 45 3 2 2 3 2 2 2 1
4 18 4 9 5299 5 4 2 2 3 2 3 36 3 2 1 3 2 2 1 1
2 30 4 1 4460 1 2 3 3 1 2 2 28 3 2 2 3 2 1 1 0
1 15 4 2 1749 1 5 4 4 3 4 4 47 3 2 2 2 2 2 1 1
4 4 2 2 1287 5 5 1 2 1 2 1 37 1 1 1 3 2 2 2 1
1 18 2 2 715 1 2 4 3 1 4 3 27 3 1 1 2 2 1 2 0
4 30 4 3 11487 3 4 1 3 1 2 2 39 3 2 1 4 2 2 2 1
4 15 1 3 2359 1 3 4 3 1 4 2 25 3 2 1 3 2 1 2 1
3 24 2 3 3594 2 4 1 3 1 4 2 27 3 2 1 3 2 1 2 0
1 6 2 9 421 1 1 4 1 1 4 4 40 3 2 3 2 2 2 2 1
1 12 2 3 679 2 5 4 2 1 1 1 25 2 2 2 3 2 1 2 1
3 12 4 3 950 2 5 4 2 1 3 2 35 3 2 1 3 2 2 1 1
3 24 4 0 2972 5 3 4 3 1 3 2 30 3 2 1 2 1 1 1 1
1 42 4 1 9272 1 5 2 3 3 4 4 57 1 2 3 4 1 2 2 0
4 12 2 2 603 1 4 4 2 1 4 1 41 3 2 1 2 1 1 2 1
1 36 2 3 2569 1 3 2 2 1 4 4 28 3 2 1 3 2 1 1 1
2 12 2 3 1053 1 4 3 3 1 2 1 23 3 2 1 2 2 1 2 1
2 24 2 0 3985 4 3 2 2 1 4 4 37 3 2 1 4 2 1 2 1
1 24 2 1 2670 5 3 4 3 1 2 4 34 3 2 1 3 2 2 2 1
3 18 2 3 3949 5 3 4 2 1 4 3 27 2 2 1 3 2 2 2 0
2 24 4 2 2905 1 1 3 3 1 2 2 63 3 2 2 3 2 2 2 1
1 24 2 0 1276 4 5 4 2 1 4 3 37 3 3 1 3 2 1 2 0
4 18 3 6 3178 2 3 4 3 1 4 2 24 3 3 1 3 2 2 2 1
4 21 2 2 2302 2 5 4 3 1 2 3 33 3 1 1 3 2 2 2 1
1 39 2 3 3065 1 2 4 2 1 2 3 22 3 2 1 1 2 1 2 0
2 24 2 9 4159 1 5 2 1 1 4 3 63 3 3 4 3 2 2 2 1
3 30 4 3 2072 1 5 4 4 1 2 1 65 1 2 1 3 2 2 2 1
1 24 4 0 3972 1 3 4 1 1 4 3 37 3 1 1 3 2 1 2 0
3 36 2 3 7377 1 5 3 2 1 2 1 35 3 3 2 3 2 1 2 0
4 48 3 0 3051 1 3 4 3 1 4 4 29 3 2 2 3 2 1 1 1
2 10 2 0 597 2 4 2 1 1 4 1 24 3 3 1 3 2 1 2 1
4 10 4 9 1239 2 5 4 2 1 2 4 37 3 2 1 3 2 1 2 0
4 36 2 9 6984 3 2 1 1 1 4 2 23 3 2 1 3 2 2 2 0
1 18 2 3 2034 1 5 4 3 1 2 4 37 1 2 2 3 2 1 2 1
3 9 2 0 1343 2 2 4 4 2 1 4 27 1 2 2 2 1 1 2 1
1 12 2 2 3569 1 4 4 3 1 3 4 36 3 1 2 2 2 2 2 1
3 10 4 0 3973 2 4 4 3 1 3 3 41 1 2 1 2 2 1 2 1
3 12 2 5 493 1 3 4 2 1 4 4 24 3 1 1 3 2 1 2 1
2 18 2 0 3061 4 2 4 3 1 1 2 46 3 2 2 3 2 1 2 0
4 9 2 1 2075 4 3 1 1 1 2 1 27 3 1 1 3 2 1 1 0
2 48 4 9 4272 1 5 4 3 1 3 2 47 1 2 2 4 2 2 2 0
3 10 1 4 1558 5 4 4 3 1 2 3 31 1 2 1 3 2 2 1 0
1 6 2 9 1743 1 4 1 3 1 2 3 21 3 1 2 4 2 1 2 0
4 18 2 3 2284 1 3 3 3 1 4 1 28 3 2 1 3 2 2 1 1
3 24 2 0 3834 1 3 2 3 1 4 3 40 3 1 1 3 2 1 2 0
1 12 2 3 5133 5 5 2 3 1 2 3 44 3 2 2 3 2 1 2 1
1 36 2 0 8324 1 5 2 2 1 4 2 25 3 1 1 3 1 2 2 1
4 18 4 0 1979 4 5 2 2 1 2 3 47 3 1 2 3 2 2 1 1
4 20 2 3 6949 1 3 1 3 1 4 4 31 3 2 1 4 2 2 1 1
4 18 2 1 1822 5 3 2 2 1 3 4 22 3 2 1 3 2 1 1 1
4 24 2 3 1222 2 4 4 1 1 4 3 59 3 3 2 4 1 2 2 1
1 15 2 0 1539 2 3 3 3 1 3 3 62 2 2 1 1 2 1 2 1
4 6 2 0 1718 2 5 3 1 1 3 4 50 3 1 1 2 2 2 2 0
3 12 2 3 1287 1 4 2 2 1 1 1 23 3 1 1 2 1 2 2 0
4 24 4 9 7159 1 3 2 3 1 3 2 46 3 3 1 4 2 2 2 1
4 6 2 1 2121 1 2 1 1 1 2 2 29 3 1 1 4 2 1 2 1
