laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 24 4 3 2404 5 5 4 3 1 4 2 53 3 2 2 3 2 1 2 1
4 15 2 2 2142 5 3 2 2 1 4 1 33 3 3 1 2 2 1 2 1
4 10 2 1 2923 5 5 1 2 1 4 1 31 3 1 1 3 2 1 2 1
1 24 2 2 2378 3 2 4 1 1 1 2 33 3 2 1 3 2 1 2 0
1 15 2 0 1715 1 3 2 3 2 3 1 36 3 1 1 2 2 1 1 1
2 48 2 2 10142 1 2 1 2 1 2 3 26 1 2 1 4 2 2 2 0
3 12 2 3 1797 1 3 2 2 1 2 2 44 3 2 1 3 2 2 2 1
1 9 4 3 1165 1 2 4 3 1 1 1 25 3 2 2 2 2 1 2 1
1 24 2 3 1544 1 5 4 3 3 4 3 24 1 1 1 2 2 1 2 0
1 18 2 1 7463 5 5 4 3 2 4 4 51 3 3 1 3 1 2 2 0
4 48 3 3 7393 5 5 4 3 1 3 3 32 3 2 2 3 1 1 2 1
4 24 3 9 2482 2 5 4 3 1 2 3 35 2 2 2 3 1 2 2 0
3 6 2 0 1200 2 4 3 3 1 3 2 42 3 2 1 3 2 2 2 1
2 12 4 3 1107 1 3 4 4 3 3 1 40 3 2 2 2 2 1 2 1
2 20 2 2 3972 5 4 2 3 1 4 3 35 3 2 1 3 2 2 1 1
4 36 4 2 6305 5 5 4 3 1 4 2 36 1 2 2 3 2 1 2 1
1 24 2 3 2424 1 2 4 2 3 4 1 35 3 1 1 3 2 1 2 0
2 42 4 6 5961 1 4 4 3 1 2 4 27 1 3 1 4 1 2 2 0
2 27 2 9 3862 1 3 3 3 1 2 3 36 1 2 1 3 2 2 2 0
1 18 4 3 1919 5 4 2 4 3 4 3 23 3 1 1 3 2 1 2 1
4 24 2 3 3245 1 1 3 3 1 2 3 36 3 2 1 4 2 2 2 1
4 21 2 1 5350 5 3 2 3 1 3 3 26 3 1 1 3 2 1 2 1
4 12 2 3 1497 1 3 3 4 1 4 1 40 3 1 2 3 2 1 2 0
4 24 3 1 4683 1 5 2 3 1 2 3 35 2 2 2 3 2 1 2 1
2 9 4 3 1128 1 2 4 2 1 3 1 37 3 2 4 2 2 1 2 1
4 15 2 2 2278 5 3 2 2 1 4 3 20 3 1 1 3 2 1 2 1
3 10 2 9 1285 1 3 4 2 1 2 2 45 3 2 1 2 2 1 2 1
1 18 2 0 1216 1 4 4 2 1 3 3 23 3 1 2 4 2 2 2 0
4 12 4 3 1757 1 5 4 3 3 3 1 63 3 2 2 2 2 2 2 1
1 36 2 1 7979 5 3 3 3 2 2 2 26 2 2 1 3 1 1 2 0
1 24 4 0 1199 1 5 4 3 1 4 1 60 3 2 2 3 1 1 2 0
3 22 2 0 1270 5 4 4 2 1 4 2 25 3 1 1 3 2 1 2 1
4 6 2 2 1524 2 3 1 2 1 3 1 33 3 1 1 3 2 1 2 1
2 24 3 0 3439 2 4 2 3 1 3 3 37 3 2 2 3 1 2 2 1
2 36 2 0 12494 5 3 1 3 1 2 4 37 3 3 1 4 1 2 2 0
1 27 2 10 3933 1 3 2 1 1 2 3 46 3 2 1 4 2 1 2 0
2 48 2 9 5525 1 5 4 3 1 4 4 40 3 3 1 3 2 2 2 1
4 24 4 1 5921 1 3 2 3 1 2 1 27 3 2 2 3 2 1 2 1
4 15 4 6 1478 1 5 4 3 1 4 4 34 3 3 2 3 2 2 1 1
1 6 1 3 1169 1 4 2 3 1 4 4 35 1 3 1 3 2 1 1 0
2 18 1 9 3348 1 4 1 3 1 1 2 31 3 2 1 3 1 2 2 1
1 24 0 1 7989 1 3 2 3 1 3 3 30 3 2 2 3 2 1 2 1
1 12 2 3 1541 1 2 4 4 1 1 1 23 3 1 1 3 2 1 2 0
3 18 2 3 1478 1 2 4 2 1 1 1 26 3 2 1 3 2 1 2 1
4 24 4 3 2746 1 3 4 3 1 2 1 35 3 2 1 2 2 1 2 1
1 36 4 0 2863 1 2 4 1 1 4 3 27 3 2 2 3 2 1 2 0
1 18 4 2 4272 1 2 1 2 1 4 2 24 2 2 2 3 2 1 2 1
4 30 4 3 6022 1 5 3 3 3 2 2 38 3 2 2 3 2 1 2 1
3 12 1 3 2168 1 2 2 2 1 2 3 29 3 2 1 3 2 1 2 1
2 12 3 0 937 1 1 4 2 1 2 2 38 3 2 1 1 2 1 2 1
2 24 3 0 3966 5 4 3 3 1 4 2 43 3 2 2 3 2 2 2 1
1 18 2 2 2887 1 3 1 3 1 1 1 34 3 2 1 2 2 1 2 1
1 24 2 3 3617 1 3 2 3 1 4 3 28 3 1 1 3 2 1 2 1
2 9 4 1 4837 1 5 1 3 1 4 4 74 1 3 1 4 1 2 2 0
1 48 4 1 6189 1 5 4 3 1 4 4 46 3 3 1 3 2 2 1 0
1 24 2 1 1767 1 5 2 2 3 4 1 57 3 2 1 1 2 2 2 1
2 24 4 0 2039 4 1 4 3 1 4 4 60 3 3 2 3 2 2 2 1
4 15 2 6 1307 5 5 4 3 1 4 4 45 3 3 1 3 1 1 2 1
1 12 2 0 889 5 3 4 4 1 1 3 23 3 2 1 3 2 1 2 0
4 36 4 9 7408 5 3 3 3 1 2 3 37 3 2 2 3 1 1 2 1
2 36 0 9 9281 1 2 1 1 1 1 3 28 3 2 2 3 2 1 2 1
2 12 2 6 609 1 2 4 2 1 1 3 26 3 2 1 2 2 1 2 0
4 9 4 9 935 2 5 4 3 1 2 3 52 3 2 2 3 2 2 2 1
2 12 2 0 3617 3 3 1 3 1 3 2 31 1 3 1 3 2 1 2 1
4 36 3 2 7718 1 4 2 2 1 4 3 40 3 2 2 3 2 1 2 1
4 10 2 3 897 5 4 4 3 1 4 2 40 1 2 1 3 2 1 2 1
2 30 0 2 4400 1 3 1 2 1 4 3 26 3 1 2 3 2 1 2 0
2 36 3 9 9278 2 4 4 3 1 1 2 31 1 2 2 3 1 2 2 1
4 21 4 2 1552 2 4 2 3 1 3 3 34 2 2 2 4 2 1 1 1
4 18 4 2 1809 1 3 2 2 1 2 2 28 3 2 2 2 2 1 2 1
2 15 4 9 1478 1 5 4 3 1 4 3 44 3 2 2 3 2 2 2 1
1 18 4 6 5151 1 4 2 3 2 4 4 36 3 3 3 2 2 2 1 1
2 30 0 9 4041 1 2 2 2 1 1 3 28 3 2 2 3 2 1 2 1
2 15 4 3 1818 1 5 4 3 3 4 3 46 3 2 2 3 2 2 2 1
4 4 4 0 1453 1 4 1 3 1 1 1 42 3 1 3 2 1 1 2 1
1 18 2 0 715 1 1 4 2 1 4 1 27 3 1 1 1 2 1 2 0
1 30 4 1 10500 1 5 2 3 1 4 4 38 3 3 3 4 1 2 2 1
3 15 2 3 2332 1 2 2 2 1 3 1 25 3 2 1 2 2 1 2 0
1 24 0 2 3498 1 4 3 3 1 4 3 27 3 2 2 3 2 1 2 0
2 6 1 6 420 1 2 4 2 1 4 3 39 3 2 4 2 2 1 2 1
1 12 2 0 692 1 4 4 4 1 2 3 25 1 2 1 2 2 1 2 0
4 12 4 3 1000 5 5 4 3 1 4 3 35 3 2 2 3 2 2 2 1
2 24 2 2 2997 3 5 4 3 1 4 4 30 3 3 1 3 2 1 2 1
2 42 4 0 9276 1 3 2 3 1 3 4 55 1 3 3 4 2 2 2 0
4 12 4 3 496 1 5 4 3 1 4 1 42 3 2 2 3 1 1 2 1
2 36 3 3 2576 1 3 2 3 1 2 3 27 3 2 2 3 2 1 2 1
4 12 4 5 997 5 4 4 2 1 4 1 23 3 2 2 3 2 1 2 1
2 24 0 2 4286 1 3 1 1 3 4 1 36 3 2 3 4 2 2 2 0
1 24 2 0 2828 1 4 4 3 1 3 4 33 3 2 1 3 2 2 2 1
4 18 4 9 3762 4 4 4 3 1 4 3 27 3 2 2 3 2 1 2 1
1 24 4 1 2900 1 4 4 3 1 4 2 63 3 2 2 3 2 2 2 1
4 24 4 0 1284 4 5 4 2 1 4 1 37 3 2 2 3 2 2 2 1
1 18 2 3 3233 1 3 4 2 1 2 1 24 3 2 1 3 2 1 2 0
2 20 0 0 2204 1 4 4 4 1 2 2 33 3 1 2 3 2 1 2 0
1 42 2 3 3060 2 3 4 3 1 4 2 21 3 1 1 2 2 1 2 0
4 24 2 2 3615 1 5 4 1 1 4 4 63 3 3 4 3 2 2 2 1
3 30 4 9 1882 1 5 4 3 1 4 1 66 1 2 1 4 2 2 2 0
2 24 4 0 3861 1 2 2 1 1 2 3 37 1 2 1 3 2 2 2 0
4 36 3 3 7243 1 5 3 3 1 2 3 35 3 2 2 4 2 2 2 0
2 48 4 3 3029 1 5 4 3 1 4 3 28 3 2 2 3 2 1 2 0
2 9 2 3 478 1 4 3 2 1 4 1 24 3 2 1 3 2 1 2 1
3 10 2 9 1235 1 3 4 3 1 2 3 37 3 2 1 3 2 1 2 1
