value,frequency,column
Male,0.8018638573743923,sex
Female,0.19813614262560778,sex
25 - 45,0.5660453808752026,age_cat
Less than 25,0.21738249594813613,age_cat
Greater than 45,0.21657212317666127,age_cat
African-American,0.49939222042139386,race
Caucasian,0.3379254457050243,race
Hispanic,0.08529173419773095,race
Other,0.07617504051863858,race
Asian,0.0008103727714748784,race
Native American,0.0004051863857374392,race
F,0.6428282009724473,c_charge_degree
M,0.3571717990275527,c_charge_degree
0,0.5123581847649918,is_recid
1,0.4876418152350081,is_recid
Low,0.5470016207455429,score_text
Medium,0.26296596434359804,score_text
High,0.19003241491085898,score_text
0,0.5443679092382496,two_year_recid
1,0.45563209076175043,two_year_recid
