36, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
24, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,10, Jamaica, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, France, <=50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, >50K
21, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,50, United-States, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Female,0,0,54, England, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, El-Salvador, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,54, Yugoslavia, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Ecuador, <=50K
44, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
42, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Trinadad&Tobago, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Jamaica, >50K
23, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,12, Philippines, >50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Canada, <=50K
60, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,38, Scotland, >50K
26, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
44, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Own-child, White, Male,0,0,45, Columbia, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Yugoslavia, >50K
37, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
64, Private, Bachelors, Widowed, Farming-fishing, Husband, Black, Male,0,0,20, Yugoslavia, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,50, Laos, <=50K
