,type,this_epoch,total_epochs,batch_num,loss
2,epoch,1,50,2,17808.871
5,epoch,2,50,2,16742.535
8,epoch,3,50,2,15786.996
11,epoch,4,50,2,15219.931
14,epoch,5,50,2,13894.609
17,epoch,6,50,2,12070.16
20,epoch,7,50,2,9953.795
23,epoch,8,50,2,8209.848
26,epoch,9,50,2,7394.3843
29,epoch,10,50,2,6572.759
32,epoch,11,50,2,5656.0654
35,epoch,12,50,2,5238.0967
38,epoch,13,50,2,4936.5264
41,epoch,14,50,2,4482.6357
44,epoch,15,50,2,3983.454
47,epoch,16,50,2,3627.2207
50,epoch,17,50,2,3419.3706
53,epoch,18,50,2,3182.3037
56,epoch,19,50,2,2857.8298
59,epoch,20,50,2,2483.0962
62,epoch,21,50,2,2172.7441
65,epoch,22,50,2,2018.0719
68,epoch,23,50,2,1935.609
71,epoch,24,50,2,1840.3676
74,epoch,25,50,2,1732.8574
77,epoch,26,50,2,1636.3928
80,epoch,27,50,2,1531.0995
83,epoch,28,50,2,1415.9485
86,epoch,29,50,2,1323.1802
89,epoch,30,50,2,1256.5677
92,epoch,31,50,2,1200.5085
95,epoch,32,50,2,1149.1653
98,epoch,33,50,2,1088.5886
101,epoch,34,50,2,1037.2253
104,epoch,35,50,2,983.78406
107,epoch,36,50,2,944.2307
110,epoch,37,50,2,917.00397
113,epoch,38,50,2,888.4397
116,epoch,39,50,2,854.8142
119,epoch,40,50,2,823.322
122,epoch,41,50,2,805.25635
125,epoch,42,50,2,785.84216
128,epoch,43,50,2,769.1533
131,epoch,44,50,2,760.8695
134,epoch,45,50,2,755.9822
137,epoch,46,50,2,743.2245
140,epoch,47,50,2,732.85535
143,epoch,48,50,2,751.1322
146,epoch,49,50,2,734.9199
149,epoch,50,50,2,711.19104
