28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
45, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,45, Japan, >50K
22, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Female,0,0,24, France, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
23, Private, 12th, Never-married, Prof-specialty, Not-in-family, Black, Female,3933,0,40, England, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, El-Salvador, <=50K
61, Self-emp-not-inc, Assoc-acdm, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,54, Yugoslavia, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,33, Ecuador, <=50K
44, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, 1st-4th, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Japan, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
39, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Canada, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Female,0,0,39, Vietnam, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Columbia, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Yugoslavia, >50K
20, Private, Assoc-acdm, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
44, Private, Bachelors, Separated, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, El-Salvador, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,10, Nicaragua, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,45, England, >50K
34, Private, Bachelors, Divorced, Prof-specialty, Own-child, Other, Male,0,0,40, Ecuador, >50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Guatemala, <=50K
54, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, Black, Female,0,0,98, Canada, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
26, State-gov, Some-college, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,25, Yugoslavia, <=50K
46, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,64, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,25, England, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Honduras, <=50K
31, State-gov, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, England, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,20, Ecuador, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Portugal, >50K
27, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,48, Outlying-US(Guam-USVI-etc), >50K
32, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,15024,0,50, Greece, >50K
30, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, White, Male,0,0,50, Philippines, <=50K
51, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, Taiwan, >50K
40, Federal-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Iran, <=50K
49, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, >50K
62, Self-emp-not-inc, Assoc-acdm, Widowed, Prof-specialty, Unmarried, Other, Male,0,0,83, Nicaragua, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
34, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Dominican-Republic, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,52, El-Salvador, <=50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Italy, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, Dominican-Republic, <=50K
45, Self-emp-not-inc, 10th, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,45, Nicaragua, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,2893,0,54, Nicaragua, >50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,15, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,60, El-Salvador, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Yugoslavia, >50K
34, Private, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, >50K
31, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,25, Haiti, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Taiwan, <=50K
24, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Male,0,0,39, Hong, <=50K
59, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
29, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,60, Nicaragua, <=50K
32, Private, 9th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
60, Private, Masters, Divorced, Sales, Husband, White, Male,0,0,50, Germany, <=50K
40, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, Greece, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Wife, Other, Female,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,52, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,0,42, Dominican-Republic, <=50K
35, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Guatemala, <=50K
48, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, >50K
19, Private, 11th, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,30, China, <=50K
28, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
33, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1902,48, Hungary, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,12, Japan, <=50K
58, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, China, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Unmarried, Other, Female,0,0,40, Iran, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
57, Local-gov, Doctorate, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1942,40, Haiti, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, China, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,20, France, <=50K
37, Private, HS-grad, Divorced, Other-service, Wife, Other, Female,0,0,30, United-States, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,42, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Greece, >50K
33, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Columbia, >50K
21, Local-gov, 11th, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Thailand, <=50K
20, Private, Preschool, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Japan, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
66, Self-emp-inc, Masters, Widowed, Sales, Husband, Other, Male,0,1902,40, Germany, <=50K
29, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7687,0,40, Hong, >50K
44, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
30, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,10058,0,40, United-States, <=50K
56, Without-pay, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Honduras, <=50K
23, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, England, <=50K
42, Private, HS-grad, Widowed, Protective-serv, Husband, Other, Male,0,0,25, Guatemala, <=50K
30, Private, Some-college, Divorced, Farming-fishing, Husband, Other, Female,0,0,60, Trinadad&Tobago, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Separated, Other-service, Own-child, White, Male,0,0,6, Puerto-Rico, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,10, Thailand, <=50K
