value,frequency,column
 Private,0.7372456380289278,work_class
 Self-emp-not-inc,0.08334369430975175,work_class
 Local-gov,0.06846533217290397,work_class
 State-gov,0.04260433503253347,work_class
 Self-emp-inc,0.03659496870985122,work_class
 Federal-gov,0.031290148783621366,work_class
 Without-pay,0.00045588296241037753,work_class
 HS-grad,0.3242156740851258,education
 Some-college,0.2222636661278959,education
 Bachelors,0.168386588752124,education
 Masters,0.054167184715487586,education
 Assoc-voc,0.04260433503253347,education
 11th,0.03385967093538895,education
 Assoc-acdm,0.03361100750134693,education
 10th,0.02772597289568569,education
 7th-8th,0.01869120145882548,education
 Prof-school,0.018401094119109784,education
 9th,0.014836918231174105,education
 Doctorate,0.012764722947490571,education
 12th,0.012557503419122219,education
 5th-6th,0.009449210493596916,education
 1st-4th,0.0050976003978614945,education
 Preschool,0.0013676488872311327,education
 Married-civ-spouse,0.46707281694226865,marital_status
 Never-married,0.3217704836503792,marital_status
 Divorced,0.1399560694599859,marital_status
 Separated,0.031000041443905675,marital_status
 Widowed,0.027352977744622652,marital_status
 Married-spouse-absent,0.01214306436238551,marital_status
 Married-AF-spouse,0.0007045463964524016,marital_status
 Prof-specialty,0.13494135687347175,occupation
 Exec-managerial,0.13340793236354595,occupation
 Craft-repair,0.13278627377844088,occupation
 Adm-clerical,0.12288118032243359,occupation
 Sales,0.12056032160470803,occupation
 Other-service,0.10630361805296532,occupation
 Machine-op-inspct,0.06469393675659994,occupation
 Transport-moving,0.05130755522400431,occupation
 Handlers-cleaners,0.04533963280699573,occupation
 Farming-fishing,0.03257490985950516,occupation
 Tech-support,0.02967383646234821,occupation
 Protective-serv,0.020597621119814332,occupation
 Priv-house-serv,0.004600273529777446,occupation
 Armed-Forces,0.0003315512453893655,occupation
 Husband,0.41518504703883297,relationship
 Not-in-family,0.25301504413775955,relationship
 Own-child,0.14766463591528867,relationship
 Unmarried,0.10879025239338555,relationship
 Wife,0.04554685233536408,relationship
 Other-relative,0.029798168179369224,relationship
 White,0.8597952671059721,race
 Black,0.09403622197355879,race
 Asian-Pac-Islander,0.02967383646234821,race
 Amer-Indian-Eskimo,0.009283434870902234,race
 Other,0.007211239587218699,race
 Male,0.6761987649716109,sex
 Female,0.3238012350283891,sex
 United-States,0.9114758174810395,native_country
 Mexico,0.020639065025488002,native_country
 Philippines,0.006382361473745286,native_country
 Germany,0.004144390567367069,native_country
 Canada,0.0036885076049566912,native_country
 Puerto-Rico,0.0034812880765883376,native_country
 El-Salvador,0.0034812880765883376,native_country
 India,0.0032326246425463134,native_country
 Cuba,0.002901073397156948,native_country
 England,0.0028596294914832775,native_country
 Jamaica,0.002652409963114924,native_country
 South,0.002486634340420241,native_country
 Guatemala,0.002279414812051888,native_country
 China,0.002237970906378217,native_country
 Dominican-Republic,0.002155083095030876,native_country
 Japan,0.0020307513780098638,native_country
 Vietnam,0.0019893074723361928,native_country
 Italy,0.0019893074723361928,native_country
 Columbia,0.0019064196609888517,native_country
 Poland,0.0016163123212731567,native_country
 Taiwan,0.001450536698578474,native_country
 Portugal,0.0013676488872311327,native_country
 Haiti,0.001326204981557462,native_country
 Iran,0.001326204981557462,native_country
 Nicaragua,0.0010360976418417672,native_country
 Peru,0.0009532098304944258,native_country
 Ecuador,0.0009117659248207551,native_country
 France,0.0008703220191470844,native_country
 Greece,0.0008288781134734137,native_country
 Ireland,0.0007459903021260724,native_country
 Hong,0.0007045463964524016,native_country
 Laos,0.000663102490778731,native_country
 Cambodia,0.0006216585851050603,native_country
 Trinadad&Tobago,0.0006216585851050603,native_country
 Yugoslavia,0.0005802146794313896,native_country
 Thailand,0.000538770773757719,native_country
 Scotland,0.00045588296241037753,native_country
 Hungary,0.00045588296241037753,native_country
 Honduras,0.00045588296241037753,native_country
 Outlying-US(Guam-USVI-etc),0.00041443905673670687,native_country
 Holand-Netherlands,4.1443905673670685e-05,native_country
 <=50K,0.7505076878445025,income
 >50K,0.24949231215549753,income
