laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 48 3 3 3975 5 5 4 3 1 2 3 36 3 2 1 3 2 2 2 1
3 15 2 2 1555 5 4 4 2 1 1 1 26 3 3 1 3 1 1 2 1
4 30 2 0 3210 2 4 2 1 2 4 3 21 3 1 2 3 1 1 2 1
1 36 0 9 4362 5 4 4 3 1 2 1 31 3 3 1 3 2 1 2 1
2 24 3 9 1980 1 5 4 3 1 3 3 30 3 1 2 3 2 1 1 1
2 36 2 2 2142 1 3 4 4 1 2 2 24 3 2 1 4 2 1 1 0
2 24 0 3 3953 3 5 3 3 1 1 1 42 3 3 1 3 2 2 2 1
3 12 3 0 930 5 2 4 2 1 1 2 21 3 1 1 3 2 2 2 0
2 6 4 0 659 1 5 4 2 1 2 3 29 1 1 1 2 2 1 2 1
3 12 4 0 6884 2 2 3 3 2 4 4 52 3 3 1 3 2 2 2 1
1 24 2 9 2562 2 3 3 3 1 4 1 27 3 2 1 3 2 2 2 1
3 6 4 9 884 1 5 4 3 2 2 2 38 2 2 2 2 2 1 2 1
4 24 1 3 3234 1 3 2 2 1 3 3 26 3 2 2 3 2 2 1 1
2 9 4 0 1457 3 2 2 4 1 4 4 26 3 1 2 2 2 2 2 1
2 11 4 3 753 2 5 4 2 1 4 1 60 3 2 2 2 2 2 1 1
2 9 4 0 1575 1 1 4 3 1 4 4 74 1 2 1 2 1 2 1 1
4 18 3 0 6543 5 2 3 3 1 2 1 38 3 1 1 4 2 1 2 1
4 12 4 2 5847 2 3 3 1 1 1 4 28 3 2 2 4 1 2 2 0
4 17 2 3 1236 2 3 2 2 1 4 2 38 3 2 2 3 2 1 2 0
4 6 4 3 987 2 3 2 3 1 4 2 27 1 2 1 2 2 1 2 0
1 15 4 3 948 1 2 4 2 1 2 4 30 3 2 1 4 2 1 2 0
4 48 3 1 7517 1 4 4 3 1 4 2 44 3 1 2 3 2 1 2 1
1 24 1 3 2652 1 3 3 3 1 4 4 26 3 2 2 3 2 1 2 0
2 24 2 3 1411 2 5 2 3 1 1 1 28 1 2 1 3 2 1 2 0
3 24 2 3 1861 1 1 4 2 1 2 4 33 3 2 3 2 2 1 2 1
2 24 4 0 1386 5 3 4 4 1 4 3 23 3 1 1 3 2 1 2 1
1 18 3 9 1814 1 2 4 1 1 3 3 24 3 2 1 3 2 2 2 1
2 12 2 1 1409 1 5 2 3 1 2 2 26 3 2 2 3 2 2 1 1
