value,frequency,column
Male,0.5391004862236629,sex
Female,0.4608995137763371,sex
Greater than 45,0.3697325769854133,age_cat
Less than 25,0.32678282009724474,age_cat
25 - 45,0.303484602917342,age_cat
African-American,0.20016207455429497,race
Native American,0.1920583468395462,race
Other,0.16065640194489464,race
Hispanic,0.16025121555915722,race
Asian,0.14829821717990274,race
Caucasian,0.1385737439222042,race
F,0.6422204213938412,c_charge_degree
M,0.35777957860615883,c_charge_degree
0,0.5111426256077796,is_recid
1,0.48885737439222043,is_recid
Low,0.5470016207455429,score_text
Medium,0.26296596434359804,score_text
High,0.19003241491085898,score_text
0,0.5301863857374393,two_year_recid
1,0.4698136142625608,two_year_recid
