laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 21 4 3 2625 4 4 4 3 1 2 3 41 3 2 1 3 2 2 2 1
3 24 2 3 1337 5 4 4 2 1 1 1 25 3 3 1 3 2 1 2 1
4 24 4 0 1546 2 5 4 1 1 4 3 40 3 2 2 3 1 2 2 1
2 18 0 9 5800 5 3 2 3 1 1 1 31 3 2 1 3 2 1 2 1
2 36 3 9 7867 1 5 4 3 1 4 3 30 3 1 2 3 2 1 1 1
3 24 2 2 1268 1 4 4 4 1 2 1 38 3 2 2 4 2 2 1 0
3 15 0 2 4713 3 5 2 3 1 1 1 41 3 3 1 3 2 2 2 1
3 12 4 0 759 5 2 4 2 1 1 2 22 3 1 1 3 2 2 2 0
1 48 4 0 3234 1 5 4 3 1 3 3 31 1 2 1 3 2 1 2 1
2 15 4 2 3325 1 2 4 3 1 4 4 23 3 2 1 3 2 1 2 0
1 48 2 9 8633 2 3 2 3 1 4 2 24 3 2 1 4 2 2 2 1
4 12 4 9 882 1 5 4 3 1 3 2 48 1 2 2 3 2 1 2 1
4 36 0 3 4795 1 4 3 3 1 3 3 30 3 2 2 3 2 2 2 1
2 24 4 0 2783 3 3 4 3 1 4 4 62 3 2 2 2 2 2 2 1
2 12 4 3 742 1 5 4 2 1 4 1 26 3 1 2 2 2 2 1 1
2 48 4 1 14831 1 1 3 3 1 4 4 54 1 2 1 3 2 2 2 1
4 12 2 0 759 4 2 4 2 1 1 1 27 3 1 1 3 2 1 2 1
4 18 4 3 2893 1 4 4 2 1 1 4 31 3 2 2 4 2 2 2 0
4 15 2 3 2338 1 3 1 2 1 3 2 27 3 2 2 3 2 1 2 0
4 6 4 5 380 2 5 4 3 1 4 1 50 1 2 1 2 2 1 2 1
1 12 4 3 2299 1 1 3 3 1 4 4 60 3 2 1 4 2 2 2 1
4 36 4 0 7588 1 4 4 3 1 4 3 55 3 1 2 3 2 1 2 1
1 24 0 3 5954 1 3 2 3 1 4 4 26 3 2 2 3 2 1 2 0
2 15 2 2 2535 1 5 1 3 1 1 1 25 1 1 1 3 2 1 2 0
4 12 2 3 1494 1 1 4 2 1 2 4 38 3 2 3 2 2 1 2 1
2 12 4 0 1229 5 3 4 4 1 4 2 38 3 2 1 3 2 1 2 1
1 34 3 9 4354 1 2 4 2 1 3 3 23 3 2 1 3 2 2 2 1
2 10 2 0 1374 1 5 2 3 1 2 2 36 3 2 3 3 1 2 2 1
2 36 2 0 3282 1 3 4 3 3 1 3 28 3 2 1 3 2 1 2 1
1 36 4 2 4438 5 4 4 3 1 4 2 33 1 2 1 3 1 2 2 1
4 36 4 1 5100 2 3 3 3 1 4 1 31 3 2 1 3 1 2 2 0
1 48 4 1 10345 5 5 3 3 1 4 2 40 3 2 1 4 2 2 2 0
1 15 4 3 1231 1 4 2 2 1 4 3 25 3 1 1 3 2 2 2 1
4 48 4 2 8592 2 5 2 3 1 4 4 30 3 2 1 3 2 1 2 0
1 60 3 2 8340 2 4 4 3 1 1 4 28 3 2 2 4 2 2 2 0
2 15 2 3 5476 5 4 2 2 1 3 4 36 3 3 2 4 2 1 2 1
1 18 2 9 1551 1 5 4 3 1 2 3 24 3 2 1 3 2 1 2 1
1 24 3 1 2326 1 2 3 2 1 2 1 29 3 1 2 4 2 2 2 0
4 9 4 5 3063 1 4 2 3 1 4 1 37 3 2 2 3 2 1 1 1
2 10 2 0 1330 1 2 1 4 1 4 4 23 3 2 1 3 1 1 2 1
4 24 2 3 2462 5 3 1 3 1 1 3 23 3 1 1 3 1 1 2 1
1 9 2 0 697 1 4 4 3 1 4 1 48 2 3 2 3 2 1 2 1
1 12 2 0 761 1 3 4 3 1 2 3 38 3 1 1 3 2 2 2 1
1 24 4 3 1393 1 4 4 3 1 3 1 32 3 2 2 3 2 1 2 1
4 24 2 0 1033 1 4 4 3 1 4 3 48 3 2 1 3 1 1 2 0
1 12 4 0 670 1 3 4 2 1 4 1 53 3 2 2 3 2 2 2 1
2 12 2 3 1282 1 2 1 2 1 3 2 22 1 2 1 3 2 1 2 1
4 24 2 3 940 1 5 4 2 3 4 1 30 1 1 1 2 2 2 2 1
2 15 2 3 843 1 2 4 1 1 4 3 27 3 2 1 3 2 1 2 0
1 24 2 2 2521 1 3 4 2 1 2 3 28 2 1 1 3 2 1 2 1
1 7 2 0 694 1 4 4 3 1 4 2 46 3 2 2 3 2 1 2 1
1 12 2 6 976 1 4 2 2 1 1 3 23 3 2 1 3 2 1 2 1
2 48 4 1 6750 1 2 4 4 1 4 4 60 1 2 2 4 1 2 2 1
4 10 4 2 1556 1 3 1 3 1 3 1 31 3 2 2 3 1 2 2 1
4 21 2 0 2343 1 2 4 4 1 2 3 23 3 1 1 3 2 1 1 1
2 12 2 0 1162 1 5 4 3 1 2 3 46 3 2 1 2 2 2 2 1
1 9 4 2 2128 4 1 1 3 1 3 1 26 3 3 1 3 2 1 2 1
4 21 4 9 3584 1 3 3 3 1 4 3 26 3 2 1 3 2 1 2 1
1 12 4 3 3601 4 3 4 3 1 1 3 35 3 2 1 3 2 1 2 1
4 24 4 9 3515 2 3 1 2 1 2 3 20 1 1 1 3 2 1 2 1
1 4 2 2 700 1 3 1 2 1 1 1 26 3 2 2 2 1 1 2 1
1 24 4 6 5361 1 3 2 2 1 2 4 24 3 2 2 3 2 1 2 1
4 24 2 6 2569 1 4 2 2 1 2 2 30 3 2 2 2 2 2 2 1
4 12 3 2 1322 1 4 2 3 1 4 1 22 1 3 2 3 2 1 2 0
3 6 2 6 1071 1 2 2 2 1 3 1 28 3 2 1 3 2 1 2 1
3 30 2 1 10570 5 4 2 3 1 4 2 38 1 3 2 3 2 1 2 0
4 10 2 2 1376 1 4 2 1 1 2 1 27 3 2 1 2 2 1 2 0
1 12 2 8 6034 1 1 3 3 1 3 2 67 3 2 1 3 1 2 2 1
4 18 4 2 2222 1 3 1 3 1 2 2 28 3 1 1 4 2 1 1 1
1 12 2 3 3487 1 3 1 1 1 4 1 35 3 2 1 2 2 2 2 1
4 18 4 9 1573 3 5 4 3 1 4 2 45 3 2 2 3 2 2 2 1
4 12 4 9 2098 5 4 3 2 3 2 3 50 3 2 1 2 2 1 1 1
1 24 4 2 1527 1 2 4 2 1 2 2 24 3 2 2 3 2 1 2 0
1 6 4 3 762 1 4 4 4 3 4 3 40 3 2 2 2 2 2 1 1
4 9 2 3 625 5 5 3 2 1 2 1 28 1 1 1 3 2 1 2 1
1 48 2 1 6373 1 1 2 3 1 4 4 31 3 1 1 2 2 1 2 0
4 24 4 3 3565 2 3 1 3 1 2 2 27 3 2 1 3 2 1 2 1
3 6 2 3 518 1 3 4 3 1 4 1 23 3 2 1 2 2 1 2 1
4 18 2 3 2711 1 4 1 3 1 4 2 29 3 2 1 3 2 1 2 0
1 21 2 9 1171 1 1 4 1 1 4 4 39 3 2 3 2 2 2 2 0
1 24 4 1 12183 1 5 2 3 1 2 2 39 1 3 2 3 2 2 2 1
3 15 4 3 1065 1 5 4 2 1 3 2 26 3 2 1 3 2 2 2 1
3 18 4 0 3487 5 4 3 3 1 4 2 45 3 2 1 2 1 1 2 1
1 18 4 0 4370 1 5 2 3 3 4 3 40 1 2 3 4 1 1 2 0
4 48 2 1 5100 1 4 2 3 1 4 2 34 3 2 1 3 1 1 2 1
1 24 2 2 4843 1 3 1 2 1 4 4 35 3 2 1 3 2 1 2 1
2 18 2 3 7006 1 5 1 3 1 3 1 40 1 2 1 3 2 1 2 1
2 36 2 0 10062 3 3 1 3 1 4 4 28 3 2 1 4 2 1 2 1
1 24 2 2 1978 4 3 4 2 1 1 3 22 3 1 1 3 2 1 2 1
3 18 2 3 1414 4 3 4 2 1 4 3 26 3 2 1 3 2 1 2 0
2 12 2 2 910 1 2 4 3 1 1 2 28 3 2 2 3 2 2 2 1
1 9 2 0 3091 4 5 1 2 1 3 2 33 3 3 1 3 2 1 2 0
4 24 4 9 3980 1 3 4 3 1 4 2 27 3 2 1 3 2 2 2 1
4 24 2 2 5100 1 5 4 3 1 2 3 33 3 1 1 4 2 2 2 1
1 24 2 1 11911 1 1 2 3 1 2 3 30 3 2 1 1 2 1 2 0
2 30 2 6 2405 1 3 3 1 1 2 2 23 3 2 4 3 2 1 2 1
4 12 4 3 3160 1 5 2 3 1 2 1 52 1 2 1 3 2 2 2 1
1 60 3 0 9566 1 3 4 2 1 4 4 30 1 1 1 3 2 1 2 0
3 24 2 3 1051 1 5 4 2 1 2 1 27 3 2 1 2 2 1 2 0
4 12 4 0 782 1 3 4 3 1 4 3 42 3 2 2 2 2 1 2 1
2 12 2 0 1921 1 5 1 1 1 4 1 34 3 2 1 3 2 1 2 1
4 18 4 9 1800 1 5 4 2 1 3 4 51 3 2 1 3 2 1 2 0
4 18 2 9 1552 2 2 2 1 1 4 2 47 3 2 1 3 2 2 2 1
1 12 2 2 7831 1 5 2 3 1 2 3 24 1 2 2 3 2 1 2 1
4 6 2 0 1341 1 1 4 3 1 1 4 37 1 2 2 2 1 1 2 1
1 21 2 2 3973 1 4 4 3 1 2 3 24 3 1 1 2 2 2 2 0
3 12 4 0 1261 2 5 4 3 1 4 2 59 1 2 1 2 2 1 2 1
4 12 2 6 537 1 4 4 2 1 4 4 43 3 2 2 3 2 2 2 1
2 15 4 0 1189 4 1 4 3 1 1 1 68 3 2 3 3 2 1 2 0
4 12 2 2 1826 3 3 1 1 1 2 1 22 3 1 1 3 2 1 2 0
2 43 4 9 7665 1 5 3 3 1 2 3 46 1 2 2 4 1 2 2 1
4 12 0 5 1736 5 4 4 3 1 2 2 35 1 2 1 3 2 2 2 0
1 15 2 9 2816 1 4 2 3 1 2 3 24 3 1 2 4 2 1 2 0
4 18 2 3 6349 1 3 2 3 1 4 1 42 3 2 1 3 2 2 1 1
4 24 2 0 1443 1 3 3 3 1 3 2 29 3 1 1 3 2 1 2 0
1 12 2 3 1264 4 4 4 3 1 2 2 25 3 2 1 3 2 1 2 1
1 18 2 0 5800 1 5 2 3 1 4 2 37 3 2 1 3 1 2 2 1
4 12 4 0 684 3 5 4 2 1 2 2 36 3 1 1 3 2 2 2 1
4 12 2 4 798 1 4 2 3 1 4 4 39 3 2 1 3 2 2 2 1
4 36 2 0 2976 5 3 3 3 1 4 4 36 3 2 2 3 2 1 2 1
4 36 2 3 6736 1 3 2 2 1 2 3 29 3 3 2 4 1 2 2 0
1 24 2 1 3774 1 3 2 3 1 2 3 26 3 1 1 1 2 1 2 1
4 24 2 1 2675 1 5 4 2 1 3 4 37 3 1 2 2 2 2 2 0
