value,frequency,column
4,0.40375,laufkont
1,0.27125,laufkont
2,0.26125,laufkont
3,0.06375,laufkont
2,0.51875,moral
4,0.29375,moral
3,0.0875,moral
1,0.0525,moral
0,0.0475,moral
3,0.275,verw
0,0.2325,verw
2,0.1875,verw
1,0.105,verw
9,0.09625,verw
6,0.05375,verw
5,0.01875,verw
10,0.0125,verw
4,0.01125,verw
8,0.0075,verw
1,0.5975,sparkont
5,0.18875,sparkont
2,0.105,sparkont
3,0.0575,sparkont
4,0.05125,sparkont
3,0.3475,beszeit
5,0.255,beszeit
4,0.1725,beszeit
2,0.165,beszeit
1,0.06,beszeit
4,0.47375,rate
2,0.2325,rate
3,0.1525,rate
1,0.14125,rate
3,0.555,famges
2,0.305,famges
4,0.09,famges
1,0.05,famges
1,0.905,buerge
3,0.0525,buerge
2,0.0425,buerge
4,0.395,wohnzeit
2,0.32,wohnzeit
3,0.15375,wohnzeit
1,0.13125,wohnzeit
3,0.32375,verm
1,0.28375,verm
2,0.2375,verm
4,0.155,verm
3,0.80875,weitkred
1,0.14,weitkred
2,0.05125,weitkred
2,0.71125,wohn
1,0.1775,wohn
3,0.11125,wohn
1,0.6325,bishkred
2,0.33625,bishkred
3,0.0275,bishkred
4,0.00375,bishkred
3,0.63125,beruf
2,0.1975,beruf
4,0.1475,beruf
1,0.02375,beruf
2,0.845,pers
1,0.155,pers
1,0.6125,telef
2,0.3875,telef
2,0.96,gastarb
1,0.04,gastarb
1,0.70625,kredit
0,0.29375,kredit
