,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,298664.9
3,epoch,2,1250,1,204777.64
5,epoch,3,1250,1,133585.0
7,epoch,4,1250,1,86379.25
9,epoch,5,1250,1,60520.895
11,epoch,6,1250,1,48200.223
13,epoch,7,1250,1,43632.266
15,epoch,8,1250,1,43516.65
17,epoch,9,1250,1,45976.223
19,epoch,10,1250,1,48902.176
21,epoch,11,1250,1,51280.0
23,epoch,12,1250,1,52447.867
25,epoch,13,1250,1,52173.016
27,epoch,14,1250,1,51032.418
29,epoch,15,1250,1,50088.246
31,epoch,16,1250,1,49175.91
33,epoch,17,1250,1,48103.184
35,epoch,18,1250,1,46850.234
37,epoch,19,1250,1,45601.18
39,epoch,20,1250,1,44583.035
41,epoch,21,1250,1,43902.824
43,epoch,22,1250,1,43520.137
45,epoch,23,1250,1,43369.684
47,epoch,24,1250,1,43437.8
49,epoch,25,1250,1,43706.293
51,epoch,26,1250,1,44086.01
53,epoch,27,1250,1,44434.977
55,epoch,28,1250,1,44650.383
57,epoch,29,1250,1,44722.438
59,epoch,30,1250,1,44692.36
61,epoch,31,1250,1,44583.703
63,epoch,32,1250,1,44384.395
65,epoch,33,1250,1,44081.625
67,epoch,34,1250,1,43681.387
69,epoch,35,1250,1,43394.27
71,epoch,36,1250,1,43392.42
73,epoch,37,1250,1,43204.9
75,epoch,38,1250,1,43018.67
77,epoch,39,1250,1,43089.312
79,epoch,40,1250,1,43171.027
81,epoch,41,1250,1,43168.703
83,epoch,42,1250,1,43123.29
85,epoch,43,1250,1,43184.44
87,epoch,44,1250,1,43235.387
89,epoch,45,1250,1,43124.445
91,epoch,46,1250,1,43048.965
93,epoch,47,1250,1,43011.91
95,epoch,48,1250,1,42891.97
97,epoch,49,1250,1,42759.348
99,epoch,50,1250,1,42723.54
101,epoch,51,1250,1,42645.914
103,epoch,52,1250,1,42550.508
105,epoch,53,1250,1,42540.996
107,epoch,54,1250,1,42495.117
109,epoch,55,1250,1,42422.992
111,epoch,56,1250,1,42411.184
113,epoch,57,1250,1,42349.617
115,epoch,58,1250,1,42274.96
