,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,487544.3
21,epoch,2,50,10,245810.03
32,epoch,3,50,10,36187.668
43,epoch,4,50,10,22764.756
54,epoch,5,50,10,12961.563
65,epoch,6,50,10,9211.238
76,epoch,7,50,10,7241.057
87,epoch,8,50,10,6039.8335
98,epoch,9,50,10,5246.7573
109,epoch,10,50,10,4657.925
120,epoch,11,50,10,4196.7046
131,epoch,12,50,10,3831.3513
142,epoch,13,50,10,3523.0916
153,epoch,14,50,10,3264.9324
164,epoch,15,50,10,3046.038
175,epoch,16,50,10,2858.4385
186,epoch,17,50,10,2692.6697
197,epoch,18,50,10,2545.1843
208,epoch,19,50,10,2412.2405
219,epoch,20,50,10,2292.9573
230,epoch,21,50,10,2184.4973
241,epoch,22,50,10,2085.8223
252,epoch,23,50,10,1997.0227
263,epoch,24,50,10,1916.7307
274,epoch,25,50,10,1845.0443
285,epoch,26,50,10,2048.4216
296,epoch,27,50,10,2086.7092
307,epoch,28,50,10,1794.1758
318,epoch,29,50,10,1724.8094
329,epoch,30,50,10,1730.0062
340,epoch,31,50,10,1877.1185
351,epoch,32,50,10,2162.0564
362,epoch,33,50,10,1847.0609
373,epoch,34,50,10,1476.8297
384,epoch,35,50,10,1413.3807
395,epoch,36,50,10,1341.7324
406,epoch,37,50,10,1314.4905
417,epoch,38,50,10,1275.5226
428,epoch,39,50,10,1249.2501
439,epoch,40,50,10,1222.3832
450,epoch,41,50,10,1200.387
461,epoch,42,50,10,1180.4514
472,epoch,43,50,10,1163.5573
483,epoch,44,50,10,1150.5647
494,epoch,45,50,10,1141.7684
505,epoch,46,50,10,1135.7428
516,epoch,47,50,10,1141.7369
527,epoch,48,50,10,1174.471
538,epoch,49,50,10,1244.975
549,epoch,50,50,10,1371.517
