laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 36 3 3 2576 4 4 4 3 1 2 3 28 3 2 1 3 2 2 2 1
3 19 2 2 1858 5 4 4 2 1 1 1 26 3 3 1 3 2 1 2 1
4 15 4 0 1368 3 5 4 1 2 4 2 32 3 1 2 3 1 1 2 1
2 15 1 9 1282 5 4 4 3 1 1 1 37 3 3 1 2 2 1 1 1
2 15 4 6 1282 1 5 4 3 1 4 3 39 3 1 3 3 2 1 1 1
3 12 2 10 3832 1 3 1 4 1 2 2 29 3 2 1 4 2 2 1 1
2 48 0 3 3973 4 5 4 3 1 1 1 41 3 3 1 3 2 2 2 1
4 12 4 0 1413 5 1 4 1 1 1 2 34 3 1 1 3 2 2 2 0
2 24 4 0 3757 1 5 4 2 1 2 3 28 1 1 1 3 2 1 2 1
2 12 3 2 1198 2 2 4 4 2 4 4 23 3 3 1 3 2 1 2 0
1 36 2 9 4675 3 4 3 3 1 4 2 31 3 2 1 4 2 2 2 1
4 12 4 9 1978 1 4 4 3 2 2 3 29 1 1 2 3 2 1 2 1
4 42 0 3 7776 2 5 2 3 1 4 3 45 3 3 2 3 2 2 1 1
2 30 4 1 6450 3 3 2 4 1 4 4 36 3 1 2 2 2 2 2 1
2 36 4 3 3422 2 5 3 2 1 4 2 42 3 1 2 3 2 2 1 1
2 12 4 2 635 1 2 4 4 1 2 3 24 1 1 1 3 2 1 1 1
4 24 3 0 3926 5 3 4 2 1 2 1 44 3 1 1 3 2 1 2 1
4 12 4 3 5121 2 5 4 1 1 2 4 61 3 2 2 4 1 2 2 0
4 10 2 3 781 2 3 3 1 1 4 1 63 3 2 2 3 2 1 2 0
3 48 4 9 10609 3 4 2 3 1 4 3 27 1 2 1 3 2 2 1 0
1 37 4 3 5625 1 2 4 2 1 2 4 27 3 2 1 4 2 2 2 0
4 18 4 0 7678 2 4 3 3 1 4 2 52 3 1 2 3 2 1 1 1
1 18 1 3 3639 1 3 2 3 1 4 4 35 3 2 2 3 2 2 2 0
2 10 2 1 1091 3 5 2 3 1 1 1 60 1 2 1 3 2 1 1 0
2 48 2 3 3004 1 1 4 1 1 2 4 29 3 2 3 2 2 1 2 0
2 24 4 0 1409 5 3 4 4 1 4 3 32 3 1 1 3 2 1 2 1
1 24 3 9 4041 1 2 3 1 1 4 3 27 3 2 1 3 2 2 2 1
2 15 2 0 1478 1 5 2 3 1 2 2 34 3 2 3 3 2 2 1 1
2 36 2 0 3965 1 3 4 3 3 1 3 29 3 2 1 3 2 1 2 1
1 6 4 2 1865 4 3 2 3 1 4 1 34 1 2 1 2 1 1 1 1
4 24 4 1 1942 3 5 4 3 1 4 1 44 3 2 1 3 1 2 2 0
1 24 4 1 1965 5 5 4 2 1 4 1 38 3 2 1 3 2 2 2 0
2 12 4 3 935 1 5 2 2 1 4 3 41 3 1 1 3 2 2 2 1
4 36 4 2 2763 3 5 3 4 1 4 3 30 3 2 1 3 2 1 2 0
1 24 4 2 1593 2 3 2 3 1 1 4 24 3 2 2 3 2 1 2 0
1 12 2 3 901 4 4 4 2 1 3 4 28 3 3 2 4 2 1 1 1
2 24 2 9 7593 1 5 3 3 1 2 3 30 2 3 1 3 2 2 2 1
1 48 3 1 6575 1 3 3 2 1 2 2 51 3 1 2 4 2 2 1 0
4 18 4 4 2300 1 4 2 2 1 4 1 30 3 2 2 3 2 1 1 1
2 15 2 0 1842 1 1 1 4 1 4 4 42 1 2 2 3 1 1 1 1
