laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 48 3 3 4866 5 4 4 3 1 2 3 33 3 2 1 3 2 2 2 1
4 12 2 2 3105 5 4 2 3 1 2 1 34 3 3 1 3 1 1 2 1
4 24 4 0 1324 2 5 4 1 2 4 2 42 3 2 2 3 1 2 2 1
1 24 1 9 1381 5 3 4 3 1 1 1 27 3 2 1 3 2 1 2 1
2 12 2 6 708 1 5 4 4 1 3 2 32 3 1 2 3 2 1 1 1
3 18 2 1 1570 1 4 4 4 1 2 1 44 3 2 2 4 2 2 1 0
2 12 1 3 1525 2 4 3 3 1 1 1 33 3 3 1 3 2 2 2 1
3 12 3 0 966 5 2 4 2 1 1 1 21 3 1 1 3 2 2 2 0
1 60 3 0 12727 1 5 4 3 1 3 4 27 1 1 1 3 2 1 2 1
3 12 4 0 1530 1 3 4 3 2 4 4 37 3 3 2 3 2 1 2 1
1 36 2 9 3103 2 3 4 2 1 4 2 22 3 2 1 3 2 2 2 1
4 36 4 9 5892 1 5 4 3 2 2 3 34 1 2 2 3 2 1 2 1
4 18 2 2 1973 1 3 3 2 1 3 2 23 3 2 2 3 2 2 2 1
1 12 2 0 803 2 2 4 4 1 4 4 23 3 1 2 2 2 2 2 1
2 18 4 2 13930 1 5 1 2 1 4 2 38 3 1 2 3 2 2 1 1
3 24 4 1 2284 1 3 4 3 1 3 4 54 1 2 2 3 2 1 2 1
4 12 2 0 1996 4 2 4 2 1 2 1 26 3 1 1 3 2 1 2 1
4 24 3 3 2955 1 3 4 2 1 1 4 25 3 2 2 4 2 2 2 0
4 18 2 3 2649 1 3 2 2 1 4 2 64 3 2 2 3 2 1 2 0
4 18 4 3 2458 1 3 2 3 1 4 2 25 1 2 1 3 2 2 2 0
1 36 4 3 9666 1 1 2 2 1 2 4 29 3 2 1 4 2 2 2 0
4 12 4 0 815 1 4 4 3 1 4 1 40 3 1 2 3 2 1 2 1
1 15 1 3 3852 1 3 2 3 1 4 4 57 3 2 2 3 2 2 2 0
2 15 2 3 1223 1 5 2 3 1 1 1 66 1 2 1 3 2 1 2 0
2 12 2 2 3554 1 2 4 2 1 1 4 23 3 2 3 2 2 1 2 1
2 18 4 0 1244 5 4 4 4 1 4 2 60 3 2 1 3 2 1 2 1
1 21 4 9 2530 1 3 4 1 1 4 3 45 3 2 2 2 2 2 2 1
2 12 2 0 1102 1 5 3 4 1 2 1 27 3 2 2 3 2 2 2 1
2 18 2 0 1126 1 2 4 4 3 1 2 21 3 2 1 3 2 1 2 1
1 14 4 2 2132 3 3 3 3 1 3 1 23 1 2 1 3 1 1 2 1
4 48 3 1 7819 2 4 3 3 1 4 1 30 3 2 1 4 1 2 2 0
1 24 4 1 2113 5 5 4 2 1 4 1 37 3 2 1 3 2 2 2 0
1 36 4 3 2602 1 4 2 2 1 4 3 24 3 1 1 3 2 2 2 0
4 30 4 2 4227 2 5 2 3 1 3 3 26 3 2 1 3 2 1 2 1
1 18 4 1 2028 1 3 2 3 1 1 4 46 3 2 2 4 2 2 2 1
1 18 2 3 1932 3 4 3 2 1 3 3 30 3 3 2 4 2 1 2 1
2 21 2 9 2782 1 5 4 3 1 2 3 31 2 3 1 3 2 2 2 1
1 4 4 0 1410 1 2 1 3 1 2 1 39 3 1 1 4 1 2 2 0
4 24 4 9 3030 1 5 3 3 1 4 1 61 3 2 2 3 2 1 1 1
2 18 2 1 4272 1 2 1 3 1 4 4 24 2 2 1 3 1 1 2 1
4 12 3 2 6527 5 4 1 3 1 1 3 28 3 1 1 3 1 1 2 1
1 12 2 0 840 1 4 4 3 1 3 1 37 2 3 2 3 2 1 2 1
1 12 2 0 1348 1 2 4 4 1 1 3 20 3 1 1 3 2 1 2 1
1 15 4 3 1505 1 4 4 3 1 3 1 32 2 1 2 3 2 1 2 1
4 24 2 0 1884 1 4 4 3 1 4 3 58 3 2 1 3 1 1 2 0
1 36 3 0 15684 1 3 1 3 1 4 2 41 3 2 1 4 2 2 2 1
2 24 1 3 2978 1 3 2 2 1 4 2 50 1 2 1 3 2 2 2 1
4 48 2 2 7941 1 5 2 3 3 4 1 45 1 1 1 2 2 2 2 1
2 18 0 3 7974 1 1 2 1 1 4 4 50 3 3 1 4 2 1 2 1
1 30 2 2 2517 1 4 4 3 1 2 4 38 1 2 1 3 2 2 2 1
1 33 2 0 4930 1 3 2 3 1 4 3 25 3 2 1 3 2 1 2 1
1 24 2 6 1208 1 4 3 3 1 1 3 26 3 3 1 3 2 1 2 1
2 36 4 3 2278 1 3 4 3 1 4 4 60 1 2 2 3 1 2 2 1
4 24 4 2 6592 1 4 1 3 1 4 1 41 3 2 2 4 1 2 2 1
4 12 2 0 2405 1 2 4 3 1 4 2 48 3 2 1 3 2 1 1 1
2 6 2 0 1221 1 5 2 3 1 2 3 34 3 2 1 2 2 2 2 1
1 36 4 3 2443 4 1 4 3 1 4 2 32 3 3 1 3 2 1 2 0
4 24 4 9 5403 1 4 4 3 1 4 4 53 3 2 1 3 2 1 2 1
1 24 4 3 1797 4 4 4 3 1 1 3 47 3 2 1 3 2 1 2 1
4 9 4 5 1245 2 3 1 3 1 2 3 24 2 2 1 3 1 1 2 1
1 12 1 2 727 1 4 4 2 1 2 1 31 3 2 2 2 2 1 2 1
1 12 4 5 1435 1 3 3 2 1 2 3 28 3 2 2 3 2 1 2 1
4 12 3 6 2247 1 5 2 3 1 2 2 49 3 2 2 2 2 2 2 1
4 24 4 2 3052 1 4 2 3 1 4 1 24 1 3 2 3 2 1 2 0
4 9 2 6 3004 1 2 1 2 1 4 1 31 3 2 2 3 2 1 2 1
4 9 2 2 3620 3 3 1 3 1 4 1 25 2 3 1 3 2 1 2 1
4 15 2 2 3871 1 4 1 1 1 2 2 23 3 2 1 3 2 1 2 0
1 18 2 8 4272 1 3 4 3 1 2 2 41 3 2 1 3 2 2 2 1
4 12 4 1 2329 1 3 1 3 1 2 2 36 3 1 1 4 2 1 1 1
1 24 2 3 12698 1 3 1 1 1 4 2 38 3 2 1 3 2 2 2 1
4 9 4 9 2998 2 4 3 3 1 4 2 30 3 2 2 3 2 2 2 1
4 21 4 9 5191 5 3 2 2 3 2 3 25 3 2 1 3 2 1 2 1
1 36 4 1 1934 1 2 4 3 1 3 2 34 3 2 2 2 2 1 2 0
1 21 4 2 2315 1 5 4 3 3 4 4 46 3 2 2 2 2 2 2 1
4 24 2 2 2921 5 5 2 2 1 2 2 27 1 1 1 3 2 2 2 0
1 12 2 0 636 1 2 3 3 1 4 3 25 3 1 1 2 2 1 2 0
4 12 4 3 1310 2 3 1 3 1 2 1 35 3 2 1 3 2 1 2 1
4 18 1 4 2537 1 5 4 3 1 4 2 42 3 2 1 3 2 1 2 1
4 12 2 3 2518 1 3 1 3 1 4 2 25 3 2 1 3 2 1 2 0
1 36 1 9 7663 1 1 4 1 1 4 4 38 3 2 3 2 2 2 2 0
1 24 3 2 2928 1 5 4 3 1 2 1 33 1 2 2 3 2 2 2 1
4 9 4 2 1154 1 5 3 3 1 3 2 36 3 2 1 3 2 2 2 1
4 18 4 0 3030 5 4 3 3 1 3 2 40 3 2 1 2 1 1 2 1
1 24 4 1 6572 1 4 2 3 3 4 3 27 1 2 4 4 1 1 2 0
4 30 2 2 1841 1 3 3 3 1 4 1 29 3 2 1 3 1 1 2 1
1 9 2 3 1238 1 3 1 2 1 4 4 40 3 2 1 2 2 1 2 1
2 6 2 3 1382 1 5 1 3 1 3 1 39 3 2 1 2 2 1 2 1
1 12 2 0 1376 3 3 2 2 2 4 4 35 3 2 1 4 2 1 2 1
1 48 2 1 8324 5 3 4 3 1 2 4 24 3 1 1 3 2 2 2 1
3 18 2 3 1048 4 3 4 2 1 4 3 30 2 2 1 3 2 1 2 0
2 24 3 2 1531 1 1 4 3 1 2 2 37 3 2 2 3 2 2 2 1
1 6 2 0 1391 3 5 1 2 1 4 2 44 3 2 1 3 2 1 2 0
4 24 3 9 3393 1 3 4 3 1 4 2 27 3 2 1 3 2 2 2 1
4 30 2 2 5241 1 4 4 3 1 2 3 23 3 1 1 4 2 2 2 1
1 12 2 3 1288 1 1 4 3 1 2 2 54 3 2 2 1 2 1 2 0
2 12 2 3 1014 1 3 3 1 1 3 1 22 3 2 4 3 2 1 2 1
4 36 4 3 7379 1 4 2 3 1 2 2 36 1 2 1 4 2 2 2 1
1 24 4 0 4139 1 3 4 2 1 4 4 42 2 1 1 3 2 1 2 0
