,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,49342.68
97,epoch,2,50,48,32716.535
146,epoch,3,50,48,20713.535
195,epoch,4,50,48,13305.961
244,epoch,5,50,48,8179.4688
293,epoch,6,50,48,5228.9785
342,epoch,7,50,48,3504.3066
391,epoch,8,50,48,2417.6077
440,epoch,9,50,48,1921.7585
489,epoch,10,50,48,1139.3696
538,epoch,11,50,48,1038.5942
587,epoch,12,50,48,724.92615
636,epoch,13,50,48,733.22253
685,epoch,14,50,48,502.55798
734,epoch,15,50,48,451.17218
783,epoch,16,50,48,457.64124
832,epoch,17,50,48,378.34445
881,epoch,18,50,48,363.32785
930,epoch,19,50,48,354.23395
979,epoch,20,50,48,346.3495
1028,epoch,21,50,48,353.51813
1077,epoch,22,50,48,366.88766
1126,epoch,23,50,48,322.93503
1175,epoch,24,50,48,293.55933
1224,epoch,25,50,48,302.669
1273,epoch,26,50,48,283.27966
1322,epoch,27,50,48,278.05392
1371,epoch,28,50,48,299.05646
1420,epoch,29,50,48,285.3306
1469,epoch,30,50,48,266.3784
1518,epoch,31,50,48,261.91492
1567,epoch,32,50,48,260.86182
1616,epoch,33,50,48,282.97125
1665,epoch,34,50,48,255.65738
1714,epoch,35,50,48,249.86075
1763,epoch,36,50,48,252.77072
1812,epoch,37,50,48,253.2368
1861,epoch,38,50,48,244.19113
1910,epoch,39,50,48,253.61534
1959,epoch,40,50,48,244.24362
2008,epoch,41,50,48,263.8329
2057,epoch,42,50,48,247.69078
2106,epoch,43,50,48,233.9704
2155,epoch,44,50,48,236.40137
2204,epoch,45,50,48,209.14526
2253,epoch,46,50,48,197.29855
2302,epoch,47,50,48,197.01086
2351,epoch,48,50,48,205.2649
2400,epoch,49,50,48,199.53973
2449,epoch,50,50,48,193.64548
