30, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
56, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Ireland, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, England, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
54, Private, 5th-6th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,50, El-Salvador, >50K
51, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,48, Ecuador, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,13, Yugoslavia, <=50K
50, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,50, Ecuador, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,15, South, <=50K
41, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,25, South, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,42, Ireland, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,7298,0,36, Nicaragua, >50K
37, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Canada, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,48, Poland, >50K
62, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,92, Vietnam, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,38, Columbia, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Yugoslavia, >50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
53, Private, Bachelors, Separated, Craft-repair, Husband, Black, Male,4030,0,40, Yugoslavia, <=50K
24, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,32, Ecuador, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,25, Jamaica, <=50K
70, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,2400,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,1977,45, China, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, England, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, Dominican-Republic, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,48, Germany, <=50K
43, Private, HS-grad, Widowed, Craft-repair, Husband, Black, Female,0,0,50, Canada, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,54, Canada, >50K
21, State-gov, Some-college, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,25, Trinadad&Tobago, <=50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,50, El-Salvador, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Male,0,0,45, Haiti, <=50K
44, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,54, Dominican-Republic, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Nicaragua, <=50K
22, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Male,0,0,38, Japan, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, Japan, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
51, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
27, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, Poland, >50K
35, Local-gov, 9th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, France, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,5178,0,75, Hong, >50K
63, Federal-gov, HS-grad, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,5, Nicaragua, <=50K
35, Private, Assoc-voc, Widowed, Other-service, Wife, Black, Male,0,0,40, Japan, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Honduras, <=50K
30, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
37, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Other, Male,0,0,52, Cuba, >50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,70, Ecuador, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, India, >50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,1124,40, Dominican-Republic, >50K
23, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,25, Jamaica, <=50K
