value,frequency,column
4,0.3425,laufkont
2,0.23375,laufkont
1,0.23125,laufkont
3,0.1925,laufkont
2,0.51,moral
4,0.295,moral
3,0.095,moral
1,0.06125,moral
0,0.03875,moral
3,0.28,verw
0,0.25375,verw
2,0.2025,verw
9,0.11125,verw
1,0.0975,verw
6,0.035,verw
5,0.0125,verw
4,0.0075,verw
1,0.3525,sparkont
5,0.19,sparkont
3,0.17125,sparkont
2,0.17,sparkont
4,0.11625,sparkont
3,0.36125,beszeit
5,0.25125,beszeit
2,0.17125,beszeit
4,0.16375,beszeit
1,0.0525,beszeit
4,0.445,rate
2,0.23125,rate
3,0.18125,rate
1,0.1425,rate
3,0.39125,famges
2,0.28875,famges
1,0.165,famges
4,0.155,famges
1,0.90125,buerge
3,0.05875,buerge
2,0.04,buerge
4,0.40875,wohnzeit
2,0.3025,wohnzeit
3,0.16375,wohnzeit
1,0.125,wohnzeit
3,0.27875,verm
4,0.24875,verm
1,0.2375,verm
2,0.235,verm
3,0.795,weitkred
1,0.1575,weitkred
2,0.0475,weitkred
2,0.48375,wohn
1,0.3025,wohn
3,0.21375,wohn
1,0.61,bishkred
2,0.345,bishkred
3,0.0325,bishkred
4,0.0125,bishkred
3,0.63125,beruf
2,0.19875,beruf
4,0.1575,beruf
1,0.0125,beruf
2,0.81875,pers
1,0.18125,pers
1,0.59,telef
2,0.41,telef
2,0.69,gastarb
1,0.31,gastarb
1,0.6775,kredit
0,0.3225,kredit
