value,frequency,column
Male,0.502836304700162,sex
Female,0.49716369529983795,sex
25 - 45,0.3628444084278768,age_cat
Greater than 45,0.32698541329011344,age_cat
Less than 25,0.3101701782820097,age_cat
African-American,0.19813614262560778,race
Caucasian,0.1898298217179903,race
Other,0.17585089141004862,race
Hispanic,0.168354943273906,race
Native American,0.15640194489465153,race
Asian,0.11142625607779579,race
F,0.6383711507293355,c_charge_degree
M,0.3616288492706645,c_charge_degree
0,0.5123581847649918,is_recid
1,0.4876418152350081,is_recid
Low,0.5443679092382496,score_text
Medium,0.2668152350081037,score_text
High,0.18881685575364668,score_text
0,0.543354943273906,two_year_recid
1,0.456645056726094,two_year_recid
