laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 12 2 0 7430 4 3 1 3 1 2 3 24 3 2 1 3 2 1 2 1
3 30 4 0 2170 5 5 4 2 1 4 1 36 3 3 2 3 1 1 2 1
4 30 4 3 4686 3 5 3 1 1 4 3 26 3 1 2 4 2 2 2 1
2 36 1 2 7567 5 3 2 2 1 2 1 54 3 3 1 3 2 1 1 1
2 48 2 9 5191 1 4 3 4 1 2 3 33 3 1 1 4 2 2 1 0
2 21 0 0 5086 2 3 1 4 1 4 2 29 3 2 2 3 1 2 1 0
2 6 1 0 665 4 4 3 3 1 1 1 40 3 3 1 3 2 2 2 1
3 6 2 3 2086 5 1 4 1 1 1 2 30 3 1 1 4 2 2 2 0
2 12 4 0 709 2 5 4 2 1 2 3 46 1 1 2 3 2 2 2 0
2 12 4 0 1258 3 5 4 4 1 4 4 61 3 3 2 2 2 1 1 1
1 10 2 2 7405 4 1 2 2 1 4 1 70 3 3 1 4 2 2 2 1
3 30 4 9 2798 2 5 4 2 2 2 3 29 1 1 2 3 2 1 2 1
4 11 4 3 1362 3 4 4 2 1 2 2 27 3 3 2 3 2 2 1 1
2 6 2 0 1532 4 2 2 4 1 4 4 57 3 1 1 2 2 1 2 1
2 18 4 3 1268 3 3 4 1 1 2 1 33 3 1 2 3 2 2 1 0
2 12 3 0 1140 2 3 4 4 1 4 4 48 1 1 2 3 1 1 1 0
4 12 4 2 3577 5 2 1 2 1 1 1 23 3 1 1 2 2 1 2 1
4 48 2 3 4689 3 5 3 1 1 4 4 24 3 2 2 3 1 1 2 0
4 12 2 3 605 3 3 3 1 1 4 2 20 3 2 2 3 2 1 2 1
4 24 3 3 3342 3 5 3 3 1 4 3 36 1 2 1 4 2 2 1 1
1 48 4 2 5311 1 1 2 2 1 2 4 30 3 2 1 4 2 2 2 0
4 36 4 0 8119 3 3 4 3 1 2 2 25 2 1 2 3 2 2 1 0
1 48 2 9 6570 2 4 3 4 1 2 4 24 3 2 1 3 2 1 1 0
2 12 2 0 1401 3 3 2 3 1 2 1 26 3 1 1 3 2 1 1 0
3 18 2 1 13353 1 1 3 1 1 4 4 38 3 2 3 4 2 2 2 0
2 12 3 0 3069 5 2 4 4 1 4 3 25 3 1 2 3 2 1 1 0
1 24 2 9 4215 1 4 3 1 1 3 3 42 3 3 1 3 2 2 2 0
2 30 4 1 7751 1 5 2 4 1 4 2 63 3 3 2 3 2 1 1 1
2 12 2 2 1890 1 2 4 4 3 1 3 22 3 2 1 3 2 1 2 1
1 12 4 3 928 5 5 4 3 1 4 1 65 1 2 1 3 2 1 1 1
4 30 4 1 6354 3 4 2 3 1 4 1 24 3 2 2 3 2 2 2 1
1 24 3 1 4888 5 4 3 2 1 3 1 35 3 1 2 3 1 2 1 1
2 18 4 3 3856 2 5 2 2 1 3 3 35 3 1 2 4 2 2 2 1
4 9 4 0 716 4 5 3 4 1 4 4 47 3 2 2 2 1 1 2 1
1 36 2 3 2339 3 3 4 3 1 2 4 31 3 3 1 3 2 1 2 0
1 24 4 0 1290 4 5 4 1 1 4 4 37 3 3 2 4 2 1 1 1
1 24 2 9 1985 1 3 2 3 1 2 3 26 3 3 1 3 2 1 1 1
1 6 2 3 966 2 3 3 2 1 2 1 24 3 1 1 3 2 2 1 1
3 10 4 0 796 1 5 4 2 1 4 1 63 3 2 3 3 2 2 1 1
2 12 1 3 759 2 4 4 4 1 4 4 38 1 3 2 3 1 1 1 1
4 9 2 2 1410 5 3 1 4 1 1 2 26 3 1 1 3 2 1 2 1
1 6 4 3 338 1 5 4 3 1 4 1 52 1 3 2 3 2 1 2 1
1 18 2 0 3747 1 4 3 4 1 2 4 40 3 1 2 3 1 2 2 1
1 9 2 2 1331 1 3 1 2 1 4 1 20 3 1 1 3 2 1 2 1
4 12 2 3 3054 3 3 3 4 1 4 3 24 3 2 1 3 2 1 2 1
1 12 2 0 2857 3 2 1 1 1 4 1 25 3 2 1 3 2 2 2 0
2 36 2 3 6076 1 3 1 1 1 1 2 24 2 2 1 3 2 1 2 1
4 18 2 2 1601 1 5 4 2 3 3 1 44 1 1 1 2 2 1 2 0
2 18 2 0 6297 1 2 3 1 1 3 4 28 3 3 1 3 2 1 2 1
1 7 2 3 2372 2 2 4 2 1 1 4 45 3 1 1 3 2 1 2 1
1 24 2 0 3107 2 2 4 3 1 1 3 27 3 2 1 3 2 1 2 0
1 18 2 6 751 1 5 4 2 1 1 4 27 3 3 1 3 2 1 1 0
3 12 4 3 588 2 5 4 4 1 4 4 42 1 1 2 3 1 2 2 1
