value,frequency,column
 Private,0.7413485846906213,work_class
 Self-emp-not-inc,0.08251481619627833,work_class
 Local-gov,0.06742923453106221,work_class
 State-gov,0.04102946661693398,work_class
 Self-emp-inc,0.03875005180488209,work_class
 Federal-gov,0.02822329976376974,work_class
 Without-pay,0.0007045463964524016,work_class
 HS-grad,0.3258734303120726,education
 Some-college,0.22959923743213562,education
 Bachelors,0.16395209084504123,education
 Masters,0.05516183845165568,education
 Assoc-voc,0.044510754693522316,education
 Assoc-acdm,0.03580753450205147,education
 11th,0.026151104480086205,education
 7th-8th,0.021509387044635085,education
 Prof-school,0.021343611421940405,education
 9th,0.016163123212731566,education
 Doctorate,0.01504413775954246,education
 12th,0.012723279041816901,education
 10th,0.01147996187160678,education
 5th-6th,0.011231298437564756,education
 1st-4th,0.006838244436155663,education
 Preschool,0.0026109660574412533,education
 Married-civ-spouse,0.4723361929628248,marital_status
 Never-married,0.31949106883832734,marital_status
 Divorced,0.14472211861245804,marital_status
 Widowed,0.03601475403041983,marital_status
 Separated,0.017945211156699406,marital_status
 Married-spouse-absent,0.009241990965228562,marital_status
 Married-AF-spouse,0.0002486634340420241,marital_status
 Craft-repair,0.1347341373451034,occupation
 Prof-specialty,0.1345683617224087,occupation
 Exec-managerial,0.13340793236354595,occupation
 Adm-clerical,0.12362717062455966,occupation
 Sales,0.11778357992457208,occupation
 Other-service,0.1131004185834473,occupation
 Machine-op-inspct,0.06581292220978906,occupation
 Transport-moving,0.0494840233743628,occupation
 Handlers-cleaners,0.041070910522607654,occupation
 Farming-fishing,0.03137303659496871,occupation
 Tech-support,0.028886402254548468,occupation
 Protective-serv,0.02113639189357205,occupation
 Priv-house-serv,0.005014712586514153,occupation
 Husband,0.4146462762650752,relationship
 Not-in-family,0.26001906419660986,relationship
 Own-child,0.15363255833229725,relationship
 Unmarried,0.10315388122176634,relationship
 Wife,0.044344979070827635,relationship
 Other-relative,0.02420324091342368,relationship
 White,0.21061792863359444,race
 Amer-Indian-Eskimo,0.20290936217829167,race
 Asian-Pac-Islander,0.19648555679887272,race
 Black,0.19615400555348336,race
 Other,0.1938331468357578,race
 Male,0.5100087032201914,sex
 Female,0.4899912967798085,sex
 Cuba,0.02598532885739152,native_country
 France,0.025570889800654813,native_country
 Vietnam,0.025405114177960132,native_country
 Trinadad&Tobago,0.02536367027228646,native_country
 Taiwan,0.025197894649591778,native_country
 Mexico,0.025156450743918108,native_country
 Italy,0.025115006838244438,native_country
 United-States,0.025115006838244438,native_country
 Nicaragua,0.025073562932570764,native_country
 Scotland,0.025073562932570764,native_country
 Guatemala,0.024990675121223424,native_country
 Ecuador,0.024990675121223424,native_country
 Haiti,0.024990675121223424,native_country
 South,0.024949231215549754,native_country
 Philippines,0.024907787309876084,native_country
 Hong,0.024866343404202414,native_country
 El-Salvador,0.02482489949852874,native_country
 Poland,0.02461767997016039,native_country
 Jamaica,0.024534792158813046,native_country
 Japan,0.024534792158813046,native_country
 Outlying-US(Guam-USVI-etc),0.024410460441792035,native_country
 India,0.024369016536118365,native_country
 Holand-Netherlands,0.02432757263044469,native_country
 Laos,0.02428612872477102,native_country
 Cambodia,0.02428612872477102,native_country
 Ireland,0.02424468481909735,native_country
 Hungary,0.02412035310207634,native_country
 Columbia,0.023996021385055327,native_country
 Yugoslavia,0.023996021385055327,native_country
 England,0.023913133573707987,native_country
 Thailand,0.023871689668034317,native_country
 Puerto-Rico,0.023871689668034317,native_country
 Greece,0.023830245762360643,native_country
 Dominican-Republic,0.023788801856686973,native_country
 Portugal,0.02354013842264495,native_country
 Germany,0.02337436279995027,native_country
 Iran,0.023208587177255584,native_country
 Canada,0.02287703593186622,native_country
 Peru,0.02283559202619255,native_country
 China,0.022794148120518876,native_country
 Honduras,0.022794148120518876,native_country
 <=50K,0.7389448381615483,income
 >50K,0.2610551618384517,income
