value,frequency,column
4,0.38875,laufkont
1,0.28125,laufkont
2,0.2625,laufkont
3,0.0675,laufkont
2,0.5275,moral
4,0.28875,moral
3,0.0925,moral
1,0.05,moral
0,0.04125,moral
3,0.28625,verw
0,0.24125,verw
2,0.18875,verw
1,0.10375,verw
9,0.09,verw
6,0.04125,verw
5,0.02125,verw
4,0.01125,verw
10,0.00875,verw
8,0.0075,verw
1,0.615,sparkont
5,0.17875,sparkont
2,0.0975,sparkont
3,0.05875,sparkont
4,0.05,sparkont
3,0.34625,beszeit
5,0.23875,beszeit
2,0.175,beszeit
4,0.1725,beszeit
1,0.0675,beszeit
4,0.48375,rate
2,0.22375,rate
3,0.15375,rate
1,0.13875,rate
3,0.53875,famges
2,0.32125,famges
4,0.08875,famges
1,0.05125,famges
1,0.9,buerge
3,0.05625,buerge
2,0.04375,buerge
4,0.41125,wohnzeit
2,0.305,wohnzeit
3,0.1475,wohnzeit
1,0.13625,wohnzeit
3,0.3275,verm
1,0.2925,verm
2,0.23875,verm
4,0.14125,verm
3,0.82,weitkred
1,0.1325,weitkred
2,0.0475,weitkred
2,0.7175,wohn
1,0.18375,wohn
3,0.09875,wohn
1,0.63625,bishkred
2,0.32625,bishkred
3,0.03125,bishkred
4,0.00625,bishkred
3,0.63125,beruf
2,0.1925,beruf
4,0.15,beruf
1,0.02625,beruf
2,0.8425,pers
1,0.1575,pers
1,0.59625,telef
2,0.40375,telef
2,0.95875,gastarb
1,0.04125,gastarb
1,0.69375,kredit
0,0.30625,kredit
